area_code,bias_over_period,mean_MAE_0_24h,mean_MAE_0_36h,mean_MAE_24_36h,mean_energy_error_percent,median_MAE_0_36h,mode,monthly_split,origin_count,weekday_split,weighted_MAE_percent_of_mean_load
SE1,-8.619173925855248,177.8997624634655,172.75419862899201,162.46307096004512,6.67015162670468,146.72015943163169,L1_origin_known_fallback,"{""1"": 228.99120868485866, ""10"": 174.30486583382802, ""11"": 152.82385644398997, ""12"": 189.94636480361467, ""2"": 169.57478641134006, ""3"": 352.76524887358727, ""4"": 140.75167377359173, ""5"": 147.3447649104298, ""6"": 115.33852805775922, ""7"": 88.42966089385644, ""8"": 133.011199063214, ""9"": 132.77993422985088}",67,"{""0"": 129.76244178734382, ""1"": 161.17957752434515, ""2"": 157.99063369435822, ""3"": 149.0169830977414, ""4"": 163.7939013331555, ""5"": 315.63870149220094, ""6"": 141.947466429729}",13.427241338623599
SE1,4.214366472341823,140.82233270880076,138.317281995335,133.30718056840348,5.531111419801137,121.1805936575803,L2_recursive_lags,"{""1"": 115.66984308694339, ""10"": 136.7732593833474, ""11"": 110.16840088093922, ""12"": 170.09237291269378, ""2"": 144.2826326190411, ""3"": 314.3593918734358, ""4"": 112.037104251671, ""5"": 114.7617707527213, ""6"": 99.37631782526023, ""7"": 69.44571495745194, ""8"": 119.17248581190336, ""9"": 117.47324208396113}",67,"{""0"": 105.6016670077754, ""1"": 122.83247018998844, ""2"": 132.5625469242259, ""3"": 110.63496808405459, ""4"": 135.6955259820862, ""5"": 237.83521011178613, ""6"": 130.70018788778373}",10.75064769130385
SE2,-21.633017082977272,324.65915563679937,307.0441368329448,271.814099225236,10.577783249514612,239.10248016338767,L1_origin_known_fallback,"{""1"": 414.2550499599826, ""10"": 267.8074688694981, ""11"": 355.3211129294655, ""12"": 420.51688140831965, ""2"": 343.621390092364, ""3"": 663.3827973114243, ""4"": 253.98875711601514, ""5"": 221.97167764875533, ""6"": 183.9714293553444, ""7"": 176.46429041897832, ""8"": 183.54943499716853, ""9"": 179.6234238146773}",71,"{""0"": 249.25604337042486, ""1"": 358.1642539357542, ""2"": 231.3425481188462, ""3"": 310.0041631452187, ""4"": 273.3316617029927, ""5"": 481.2510438817685, ""6"": 262.01266177029555}",17.37028838463725
SE2,3.114713564966274,249.28335329568583,242.5785670243301,229.16899448161845,7.9330224768251805,182.19671341147003,L2_recursive_lags,"{""1"": 259.0289016521599, ""10"": 194.89650711130685, ""11"": 269.4207521161903, ""12"": 359.4992710889121, ""2"": 303.62290077138135, ""3"": 491.37548797371636, ""4"": 174.6083630940094, ""5"": 202.76339928333923, ""6"": 174.19444292810726, ""7"": 145.56903167849393, ""8"": 154.91395575668403, ""9"": 170.6130204159636}",71,"{""0"": 237.91627878976186, ""1"": 266.4491237717757, ""2"": 183.1422242330363, ""3"": 190.83837224605483, ""4"": 208.02026230783002, ""5"": 455.0450387774764, ""6"": 168.425189469899}",13.723302807886592
SE3,44.63411189522638,610.6276165426102,638.0395556830188,692.8634339638354,5.0223788348930425,436.76703206163006,L1_origin_known_fallback,"{""1"": 1383.91206650192, ""10"": 561.9906393314568, ""11"": 966.0539659224345, ""12"": 500.1292061058598, ""2"": 897.2164282134627, ""3"": 851.4620496840868, ""4"": 552.4340841764282, ""5"": 607.9089530740483, ""6"": 369.45496075858546, ""7"": 346.0575917428212, ""8"": 259.9442135991289, ""9"": 304.2846997665876}",71,"{""0"": 384.88920995109004, ""1"": 755.5211814688467, ""2"": 586.1551375899608, ""3"": 773.7372957862661, ""4"": 794.6625818512057, ""5"": 785.2514932564014, ""6"": 426.02014660481166}",6.540923755536081
SE3,-13.24651938657543,342.78247365781453,361.88118385472995,400.07860424856057,2.490329352765914,325.15404208209327,L2_recursive_lags,"{""1"": 451.7098616595205, ""10"": 407.57354808242644, ""11"": 409.9536332225855, ""12"": 304.90437680994376, ""2"": 683.3750051956803, ""3"": 437.2928971753973, ""4"": 412.0512747233482, ""5"": 345.3660610973449, ""6"": 258.0697520850593, ""7"": 210.29045418446188, ""8"": 186.40490380567223, ""9"": 210.32268908743563}",71,"{""0"": 367.46513782122815, ""1"": 305.4566009948533, ""2"": 291.17496900499737, ""3"": 380.0649460195574, ""4"": 367.3724315907897, ""5"": 471.5547019259625, ""6"": 359.23328701149956}",3.7098596961171433
FI,-37.01217282696396,585.9348639682786,612.8301801395332,666.6208124820424,5.020387087596089,434.7133612162145,L1_origin_known_fallback,"{""1"": 1167.2135739992962, ""10"": 487.6111635291406, ""11"": 587.6935246293665, ""12"": 864.7917223746718, ""2"": 1032.790980089175, ""3"": 368.5705811114342, ""4"": 883.9895522060536, ""5"": 715.0248595226434, ""6"": 350.1858579668967, ""7"": 241.9539963190169, ""8"": 333.7407540124328, ""9"": 382.20829321769025}",73,"{""0"": 498.2391198610523, ""1"": 556.5722783478773, ""2"": 709.8128856616448, ""3"": 533.5663432996741, ""4"": 620.2134338589055, ""5"": 859.5331614195908, ""6"": 511.5640551070844}",6.081668743389359
FI,-134.7313592717054,323.6608254475365,367.0571499818521,453.8497990504832,2.770416920116401,297.5325323562431,L2_recursive_lags,"{""1"": 766.5089204867401, ""10"": 288.6189480137379, ""11"": 348.753669016189, ""12"": 505.712556420784, ""2"": 538.3320889004181, ""3"": 367.58554226691905, ""4"": 358.29602644014244, ""5"": 313.0269682056051, ""6"": 221.84577831432912, ""7"": 214.535177793753, ""8"": 246.07573425042196, ""9"": 260.81471837120165}",73,"{""0"": 361.84716464452765, ""1"": 316.3841621222683, ""2"": 473.395576033547, ""3"": 330.98693627501973, ""4"": 357.407774887278, ""5"": 372.4408353641967, ""6"": 349.0676458623638}",3.642640438455463
