forecast_origin_timestamp_utc,input_data_cutoff_utc,target_timestamp_utc,horizon_h,split,target_consumption_se4_mw,weather_proxy_label,pred_ExtraTrees_G4_calendar_load_lags_rollups_weather_proxy,pred_LightGBM_G4_calendar_load_lags_rollups_weather_proxy,pred_XGBoost_G4_calendar_load_lags_rollups_weather_proxy
2022-06-05T23:00:00Z,2022-06-05T22:00:00Z,2022-06-06T00:00:00Z,1,train,1622.953351,weather_actual_as_forecast_proxy,,,
2022-06-05T23:00:00Z,2022-06-05T22:00:00Z,2022-06-06T02:00:00Z,3,train,1576.521349,weather_actual_as_forecast_proxy,,,
2022-06-05T23:00:00Z,2022-06-05T22:00:00Z,2022-06-06T05:00:00Z,6,train,1743.136665,weather_actual_as_forecast_proxy,,,
2022-06-05T23:00:00Z,2022-06-05T22:00:00Z,2022-06-06T11:00:00Z,12,train,2149.29192,weather_actual_as_forecast_proxy,,,
2022-06-05T23:00:00Z,2022-06-05T22:00:00Z,2022-06-06T23:00:00Z,24,train,1747.676384,weather_actual_as_forecast_proxy,,,
2022-06-05T23:00:00Z,2022-06-05T22:00:00Z,2022-06-07T23:00:00Z,48,train,1797.259733,weather_actual_as_forecast_proxy,,,
2022-06-05T23:00:00Z,2022-06-05T22:00:00Z,2022-06-08T23:00:00Z,72,train,1812.158832,weather_actual_as_forecast_proxy,,,
2022-06-05T23:00:00Z,2022-06-05T22:00:00Z,2022-06-09T23:00:00Z,96,train,1778.466376,weather_actual_as_forecast_proxy,,,
2022-06-05T23:00:00Z,2022-06-05T22:00:00Z,2022-06-10T23:00:00Z,120,train,1702.125117,weather_actual_as_forecast_proxy,,,
2022-06-05T23:00:00Z,2022-06-05T22:00:00Z,2022-06-11T23:00:00Z,144,train,1672.980655,weather_actual_as_forecast_proxy,,,
2022-06-05T23:00:00Z,2022-06-05T22:00:00Z,2022-06-12T23:00:00Z,168,train,1769.863853,weather_actual_as_forecast_proxy,,,
2022-06-06T00:00:00Z,2022-06-05T23:00:00Z,2022-06-06T01:00:00Z,1,train,1619.572661,weather_actual_as_forecast_proxy,,,
2022-06-06T00:00:00Z,2022-06-05T23:00:00Z,2022-06-06T03:00:00Z,3,train,1576.955406,weather_actual_as_forecast_proxy,,,
2022-06-06T00:00:00Z,2022-06-05T23:00:00Z,2022-06-06T06:00:00Z,6,train,1853.349359,weather_actual_as_forecast_proxy,,,
2022-06-06T00:00:00Z,2022-06-05T23:00:00Z,2022-06-06T12:00:00Z,12,train,2144.245051,weather_actual_as_forecast_proxy,,,
2022-06-06T00:00:00Z,2022-06-05T23:00:00Z,2022-06-07T00:00:00Z,24,train,1743.611114,weather_actual_as_forecast_proxy,,,
2022-06-06T00:00:00Z,2022-06-05T23:00:00Z,2022-06-08T00:00:00Z,48,train,1760.395948,weather_actual_as_forecast_proxy,,,
2022-06-06T00:00:00Z,2022-06-05T23:00:00Z,2022-06-09T00:00:00Z,72,train,1798.883339,weather_actual_as_forecast_proxy,,,
2022-06-06T00:00:00Z,2022-06-05T23:00:00Z,2022-06-10T00:00:00Z,96,train,1753.196007,weather_actual_as_forecast_proxy,,,
2022-06-06T00:00:00Z,2022-06-05T23:00:00Z,2022-06-11T00:00:00Z,120,train,1667.878771,weather_actual_as_forecast_proxy,,,
2022-06-06T00:00:00Z,2022-06-05T23:00:00Z,2022-06-12T00:00:00Z,144,train,1660.956716,weather_actual_as_forecast_proxy,,,
2022-06-06T00:00:00Z,2022-06-05T23:00:00Z,2022-06-13T00:00:00Z,168,train,1750.733892,weather_actual_as_forecast_proxy,,,
2022-06-06T01:00:00Z,2022-06-06T00:00:00Z,2022-06-06T02:00:00Z,1,train,1576.521349,weather_actual_as_forecast_proxy,,,
2022-06-06T01:00:00Z,2022-06-06T00:00:00Z,2022-06-06T04:00:00Z,3,train,1630.640654,weather_actual_as_forecast_proxy,,,
2022-06-06T01:00:00Z,2022-06-06T00:00:00Z,2022-06-06T07:00:00Z,6,train,1963.447564,weather_actual_as_forecast_proxy,,,
2022-06-06T01:00:00Z,2022-06-06T00:00:00Z,2022-06-06T13:00:00Z,12,train,2114.777157,weather_actual_as_forecast_proxy,,,
2022-06-06T01:00:00Z,2022-06-06T00:00:00Z,2022-06-07T01:00:00Z,24,train,1740.007575,weather_actual_as_forecast_proxy,,,
2022-06-06T01:00:00Z,2022-06-06T00:00:00Z,2022-06-08T01:00:00Z,48,train,1776.960532,weather_actual_as_forecast_proxy,,,
2022-06-06T01:00:00Z,2022-06-06T00:00:00Z,2022-06-09T01:00:00Z,72,train,1795.672912,weather_actual_as_forecast_proxy,,,
2022-06-06T01:00:00Z,2022-06-06T00:00:00Z,2022-06-10T01:00:00Z,96,train,1747.738383,weather_actual_as_forecast_proxy,,,
2022-06-06T01:00:00Z,2022-06-06T00:00:00Z,2022-06-11T01:00:00Z,120,train,1667.669128,weather_actual_as_forecast_proxy,,,
2022-06-06T01:00:00Z,2022-06-06T00:00:00Z,2022-06-12T01:00:00Z,144,train,1658.147317,weather_actual_as_forecast_proxy,,,
2022-06-06T01:00:00Z,2022-06-06T00:00:00Z,2022-06-13T01:00:00Z,168,train,1762.279655,weather_actual_as_forecast_proxy,,,
2022-06-06T02:00:00Z,2022-06-06T01:00:00Z,2022-06-06T03:00:00Z,1,train,1576.955406,weather_actual_as_forecast_proxy,,,
2022-06-06T02:00:00Z,2022-06-06T01:00:00Z,2022-06-06T05:00:00Z,3,train,1743.136665,weather_actual_as_forecast_proxy,,,
2022-06-06T02:00:00Z,2022-06-06T01:00:00Z,2022-06-06T08:00:00Z,6,train,2051.424471,weather_actual_as_forecast_proxy,,,
2022-06-06T02:00:00Z,2022-06-06T01:00:00Z,2022-06-06T14:00:00Z,12,train,2119.740093,weather_actual_as_forecast_proxy,,,
2022-06-06T02:00:00Z,2022-06-06T01:00:00Z,2022-06-07T02:00:00Z,24,train,1729.552414,weather_actual_as_forecast_proxy,,,
2022-06-06T02:00:00Z,2022-06-06T01:00:00Z,2022-06-08T02:00:00Z,48,train,1761.64701,weather_actual_as_forecast_proxy,,,
2022-06-06T02:00:00Z,2022-06-06T01:00:00Z,2022-06-09T02:00:00Z,72,train,1777.988947,weather_actual_as_forecast_proxy,,,
2022-06-06T02:00:00Z,2022-06-06T01:00:00Z,2022-06-10T02:00:00Z,96,train,1728.971315,weather_actual_as_forecast_proxy,,,
2022-06-06T02:00:00Z,2022-06-06T01:00:00Z,2022-06-11T02:00:00Z,120,train,1589.854418,weather_actual_as_forecast_proxy,,,
2022-06-06T02:00:00Z,2022-06-06T01:00:00Z,2022-06-12T02:00:00Z,144,train,1579.895167,weather_actual_as_forecast_proxy,,,
2022-06-06T02:00:00Z,2022-06-06T01:00:00Z,2022-06-13T02:00:00Z,168,train,1748.160549,weather_actual_as_forecast_proxy,,,
2022-06-06T03:00:00Z,2022-06-06T02:00:00Z,2022-06-06T04:00:00Z,1,train,1630.640654,weather_actual_as_forecast_proxy,,,
2022-06-06T03:00:00Z,2022-06-06T02:00:00Z,2022-06-06T06:00:00Z,3,train,1853.349359,weather_actual_as_forecast_proxy,,,
2022-06-06T03:00:00Z,2022-06-06T02:00:00Z,2022-06-06T09:00:00Z,6,train,2101.563836,weather_actual_as_forecast_proxy,,,
2022-06-06T03:00:00Z,2022-06-06T02:00:00Z,2022-06-06T15:00:00Z,12,train,2139.083745,weather_actual_as_forecast_proxy,,,
2022-06-06T03:00:00Z,2022-06-06T02:00:00Z,2022-06-07T03:00:00Z,24,train,1827.99399,weather_actual_as_forecast_proxy,,,
2022-06-06T03:00:00Z,2022-06-06T02:00:00Z,2022-06-08T03:00:00Z,48,train,1834.599211,weather_actual_as_forecast_proxy,,,
2022-06-06T03:00:00Z,2022-06-06T02:00:00Z,2022-06-09T03:00:00Z,72,train,1833.700784,weather_actual_as_forecast_proxy,,,
2022-06-06T03:00:00Z,2022-06-06T02:00:00Z,2022-06-10T03:00:00Z,96,train,1795.848519,weather_actual_as_forecast_proxy,,,
2022-06-06T03:00:00Z,2022-06-06T02:00:00Z,2022-06-11T03:00:00Z,120,train,1591.6245,weather_actual_as_forecast_proxy,,,
2022-06-06T03:00:00Z,2022-06-06T02:00:00Z,2022-06-12T03:00:00Z,144,train,1549.141485,weather_actual_as_forecast_proxy,,,
2022-06-06T03:00:00Z,2022-06-06T02:00:00Z,2022-06-13T03:00:00Z,168,train,1810.255956,weather_actual_as_forecast_proxy,,,
2022-06-06T04:00:00Z,2022-06-06T03:00:00Z,2022-06-06T05:00:00Z,1,train,1743.136665,weather_actual_as_forecast_proxy,,,
2022-06-06T04:00:00Z,2022-06-06T03:00:00Z,2022-06-06T07:00:00Z,3,train,1963.447564,weather_actual_as_forecast_proxy,,,
2022-06-06T04:00:00Z,2022-06-06T03:00:00Z,2022-06-06T10:00:00Z,6,train,2128.739035,weather_actual_as_forecast_proxy,,,
2022-06-06T04:00:00Z,2022-06-06T03:00:00Z,2022-06-06T16:00:00Z,12,train,2138.756319,weather_actual_as_forecast_proxy,,,
2022-06-06T04:00:00Z,2022-06-06T03:00:00Z,2022-06-07T04:00:00Z,24,train,2122.019551,weather_actual_as_forecast_proxy,,,
2022-06-06T04:00:00Z,2022-06-06T03:00:00Z,2022-06-08T04:00:00Z,48,train,2147.917239,weather_actual_as_forecast_proxy,,,
2022-06-06T04:00:00Z,2022-06-06T03:00:00Z,2022-06-09T04:00:00Z,72,train,2091.211884,weather_actual_as_forecast_proxy,,,
2022-06-06T04:00:00Z,2022-06-06T03:00:00Z,2022-06-10T04:00:00Z,96,train,2083.976256,weather_actual_as_forecast_proxy,,,
2022-06-06T04:00:00Z,2022-06-06T03:00:00Z,2022-06-11T04:00:00Z,120,train,1648.783204,weather_actual_as_forecast_proxy,,,
2022-06-06T04:00:00Z,2022-06-06T03:00:00Z,2022-06-12T04:00:00Z,144,train,1593.766411,weather_actual_as_forecast_proxy,,,
2022-06-06T04:00:00Z,2022-06-06T03:00:00Z,2022-06-13T04:00:00Z,168,train,2126.581814,weather_actual_as_forecast_proxy,,,
2022-06-06T05:00:00Z,2022-06-06T04:00:00Z,2022-06-06T06:00:00Z,1,train,1853.349359,weather_actual_as_forecast_proxy,,,
2022-06-06T05:00:00Z,2022-06-06T04:00:00Z,2022-06-06T08:00:00Z,3,train,2051.424471,weather_actual_as_forecast_proxy,,,
2022-06-06T05:00:00Z,2022-06-06T04:00:00Z,2022-06-06T11:00:00Z,6,train,2149.29192,weather_actual_as_forecast_proxy,,,
2022-06-06T05:00:00Z,2022-06-06T04:00:00Z,2022-06-06T17:00:00Z,12,train,2082.928114,weather_actual_as_forecast_proxy,,,
2022-06-06T05:00:00Z,2022-06-06T04:00:00Z,2022-06-07T05:00:00Z,24,train,2409.355491,weather_actual_as_forecast_proxy,,,
2022-06-06T05:00:00Z,2022-06-06T04:00:00Z,2022-06-08T05:00:00Z,48,train,2437.459866,weather_actual_as_forecast_proxy,,,
2022-06-06T05:00:00Z,2022-06-06T04:00:00Z,2022-06-09T05:00:00Z,72,train,2357.568771,weather_actual_as_forecast_proxy,,,
2022-06-06T05:00:00Z,2022-06-06T04:00:00Z,2022-06-10T05:00:00Z,96,train,2396.708692,weather_actual_as_forecast_proxy,,,
2022-06-06T05:00:00Z,2022-06-06T04:00:00Z,2022-06-11T05:00:00Z,120,train,1750.732256,weather_actual_as_forecast_proxy,,,
2022-06-06T05:00:00Z,2022-06-06T04:00:00Z,2022-06-12T05:00:00Z,144,train,1661.941435,weather_actual_as_forecast_proxy,,,
2022-06-06T05:00:00Z,2022-06-06T04:00:00Z,2022-06-13T05:00:00Z,168,train,2387.181902,weather_actual_as_forecast_proxy,,,
2022-06-06T06:00:00Z,2022-06-06T05:00:00Z,2022-06-06T07:00:00Z,1,train,1963.447564,weather_actual_as_forecast_proxy,,,
2022-06-06T06:00:00Z,2022-06-06T05:00:00Z,2022-06-06T09:00:00Z,3,train,2101.563836,weather_actual_as_forecast_proxy,,,
2022-06-06T06:00:00Z,2022-06-06T05:00:00Z,2022-06-06T12:00:00Z,6,train,2144.245051,weather_actual_as_forecast_proxy,,,
2022-06-06T06:00:00Z,2022-06-06T05:00:00Z,2022-06-06T18:00:00Z,12,train,2037.742877,weather_actual_as_forecast_proxy,,,
2022-06-06T06:00:00Z,2022-06-06T05:00:00Z,2022-06-07T06:00:00Z,24,train,2506.188871,weather_actual_as_forecast_proxy,,,
2022-06-06T06:00:00Z,2022-06-06T05:00:00Z,2022-06-08T06:00:00Z,48,train,2525.013655,weather_actual_as_forecast_proxy,,,
2022-06-06T06:00:00Z,2022-06-06T05:00:00Z,2022-06-09T06:00:00Z,72,train,2461.733287,weather_actual_as_forecast_proxy,,,
2022-06-06T06:00:00Z,2022-06-06T05:00:00Z,2022-06-10T06:00:00Z,96,train,2472.361187,weather_actual_as_forecast_proxy,,,
2022-06-06T06:00:00Z,2022-06-06T05:00:00Z,2022-06-11T06:00:00Z,120,train,1877.97859,weather_actual_as_forecast_proxy,,,
2022-06-06T06:00:00Z,2022-06-06T05:00:00Z,2022-06-12T06:00:00Z,144,train,1781.725558,weather_actual_as_forecast_proxy,,,
2022-06-06T06:00:00Z,2022-06-06T05:00:00Z,2022-06-13T06:00:00Z,168,train,2457.201167,weather_actual_as_forecast_proxy,,,
2022-06-06T07:00:00Z,2022-06-06T06:00:00Z,2022-06-06T08:00:00Z,1,train,2051.424471,weather_actual_as_forecast_proxy,,,
2022-06-06T07:00:00Z,2022-06-06T06:00:00Z,2022-06-06T10:00:00Z,3,train,2128.739035,weather_actual_as_forecast_proxy,,,
2022-06-06T07:00:00Z,2022-06-06T06:00:00Z,2022-06-06T13:00:00Z,6,train,2114.777157,weather_actual_as_forecast_proxy,,,
2022-06-06T07:00:00Z,2022-06-06T06:00:00Z,2022-06-06T19:00:00Z,12,train,1976.819939,weather_actual_as_forecast_proxy,,,
2022-06-06T07:00:00Z,2022-06-06T06:00:00Z,2022-06-07T07:00:00Z,24,train,2513.294793,weather_actual_as_forecast_proxy,,,
2022-06-06T07:00:00Z,2022-06-06T06:00:00Z,2022-06-08T07:00:00Z,48,train,2538.809526,weather_actual_as_forecast_proxy,,,
2022-06-06T07:00:00Z,2022-06-06T06:00:00Z,2022-06-09T07:00:00Z,72,train,2464.425846,weather_actual_as_forecast_proxy,,,
2022-06-06T07:00:00Z,2022-06-06T06:00:00Z,2022-06-10T07:00:00Z,96,train,2513.403538,weather_actual_as_forecast_proxy,,,
2022-06-06T07:00:00Z,2022-06-06T06:00:00Z,2022-06-11T07:00:00Z,120,train,1966.559054,weather_actual_as_forecast_proxy,,,
2022-06-06T07:00:00Z,2022-06-06T06:00:00Z,2022-06-12T07:00:00Z,144,train,1880.039109,weather_actual_as_forecast_proxy,,,
2022-06-06T07:00:00Z,2022-06-06T06:00:00Z,2022-06-13T07:00:00Z,168,train,2492.517107,weather_actual_as_forecast_proxy,,,
2022-06-06T08:00:00Z,2022-06-06T07:00:00Z,2022-06-06T09:00:00Z,1,train,2101.563836,weather_actual_as_forecast_proxy,,,
2022-06-06T08:00:00Z,2022-06-06T07:00:00Z,2022-06-06T11:00:00Z,3,train,2149.29192,weather_actual_as_forecast_proxy,,,
2022-06-06T08:00:00Z,2022-06-06T07:00:00Z,2022-06-06T14:00:00Z,6,train,2119.740093,weather_actual_as_forecast_proxy,,,
2022-06-06T08:00:00Z,2022-06-06T07:00:00Z,2022-06-06T20:00:00Z,12,train,1958.549515,weather_actual_as_forecast_proxy,,,
2022-06-06T08:00:00Z,2022-06-06T07:00:00Z,2022-06-07T08:00:00Z,24,train,2558.650124,weather_actual_as_forecast_proxy,,,
2022-06-06T08:00:00Z,2022-06-06T07:00:00Z,2022-06-08T08:00:00Z,48,train,2540.288409,weather_actual_as_forecast_proxy,,,
2022-06-06T08:00:00Z,2022-06-06T07:00:00Z,2022-06-09T08:00:00Z,72,train,2502.884564,weather_actual_as_forecast_proxy,,,
2022-06-06T08:00:00Z,2022-06-06T07:00:00Z,2022-06-10T08:00:00Z,96,train,2510.520423,weather_actual_as_forecast_proxy,,,
2022-06-06T08:00:00Z,2022-06-06T07:00:00Z,2022-06-11T08:00:00Z,120,train,2033.263832,weather_actual_as_forecast_proxy,,,
2022-06-06T08:00:00Z,2022-06-06T07:00:00Z,2022-06-12T08:00:00Z,144,train,1997.978337,weather_actual_as_forecast_proxy,,,
2022-06-06T08:00:00Z,2022-06-06T07:00:00Z,2022-06-13T08:00:00Z,168,train,2549.843859,weather_actual_as_forecast_proxy,,,
2022-06-06T09:00:00Z,2022-06-06T08:00:00Z,2022-06-06T10:00:00Z,1,train,2128.739035,weather_actual_as_forecast_proxy,,,
2022-06-06T09:00:00Z,2022-06-06T08:00:00Z,2022-06-06T12:00:00Z,3,train,2144.245051,weather_actual_as_forecast_proxy,,,
2022-06-06T09:00:00Z,2022-06-06T08:00:00Z,2022-06-06T15:00:00Z,6,train,2139.083745,weather_actual_as_forecast_proxy,,,
2022-06-06T09:00:00Z,2022-06-06T08:00:00Z,2022-06-06T21:00:00Z,12,train,1873.694298,weather_actual_as_forecast_proxy,,,
2022-06-06T09:00:00Z,2022-06-06T08:00:00Z,2022-06-07T09:00:00Z,24,train,2537.541942,weather_actual_as_forecast_proxy,,,
2022-06-06T09:00:00Z,2022-06-06T08:00:00Z,2022-06-08T09:00:00Z,48,train,2532.904337,weather_actual_as_forecast_proxy,,,
2022-06-06T09:00:00Z,2022-06-06T08:00:00Z,2022-06-09T09:00:00Z,72,train,2533.825006,weather_actual_as_forecast_proxy,,,
2022-06-06T09:00:00Z,2022-06-06T08:00:00Z,2022-06-10T09:00:00Z,96,train,2557.720027,weather_actual_as_forecast_proxy,,,
2022-06-06T09:00:00Z,2022-06-06T08:00:00Z,2022-06-11T09:00:00Z,120,train,2051.396788,weather_actual_as_forecast_proxy,,,
2022-06-06T09:00:00Z,2022-06-06T08:00:00Z,2022-06-12T09:00:00Z,144,train,2019.267894,weather_actual_as_forecast_proxy,,,
2022-06-06T09:00:00Z,2022-06-06T08:00:00Z,2022-06-13T09:00:00Z,168,train,2559.807106,weather_actual_as_forecast_proxy,,,
2022-06-06T10:00:00Z,2022-06-06T09:00:00Z,2022-06-06T11:00:00Z,1,train,2149.29192,weather_actual_as_forecast_proxy,,,
2022-06-06T10:00:00Z,2022-06-06T09:00:00Z,2022-06-06T13:00:00Z,3,train,2114.777157,weather_actual_as_forecast_proxy,,,
2022-06-06T10:00:00Z,2022-06-06T09:00:00Z,2022-06-06T16:00:00Z,6,train,2138.756319,weather_actual_as_forecast_proxy,,,
2022-06-06T10:00:00Z,2022-06-06T09:00:00Z,2022-06-06T22:00:00Z,12,train,1812.141073,weather_actual_as_forecast_proxy,,,
2022-06-06T10:00:00Z,2022-06-06T09:00:00Z,2022-06-07T10:00:00Z,24,train,2506.124957,weather_actual_as_forecast_proxy,,,
2022-06-06T10:00:00Z,2022-06-06T09:00:00Z,2022-06-08T10:00:00Z,48,train,2493.067662,weather_actual_as_forecast_proxy,,,
2022-06-06T10:00:00Z,2022-06-06T09:00:00Z,2022-06-09T10:00:00Z,72,train,2494.405975,weather_actual_as_forecast_proxy,,,
2022-06-06T10:00:00Z,2022-06-06T09:00:00Z,2022-06-10T10:00:00Z,96,train,2460.143354,weather_actual_as_forecast_proxy,,,
2022-06-06T10:00:00Z,2022-06-06T09:00:00Z,2022-06-11T10:00:00Z,120,train,2070.222656,weather_actual_as_forecast_proxy,,,
2022-06-06T10:00:00Z,2022-06-06T09:00:00Z,2022-06-12T10:00:00Z,144,train,2032.959756,weather_actual_as_forecast_proxy,,,
2022-06-06T10:00:00Z,2022-06-06T09:00:00Z,2022-06-13T10:00:00Z,168,train,2544.352667,weather_actual_as_forecast_proxy,,,
2022-06-06T11:00:00Z,2022-06-06T10:00:00Z,2022-06-06T12:00:00Z,1,train,2144.245051,weather_actual_as_forecast_proxy,,,
2022-06-06T11:00:00Z,2022-06-06T10:00:00Z,2022-06-06T14:00:00Z,3,train,2119.740093,weather_actual_as_forecast_proxy,,,
2022-06-06T11:00:00Z,2022-06-06T10:00:00Z,2022-06-06T17:00:00Z,6,train,2082.928114,weather_actual_as_forecast_proxy,,,
2022-06-06T11:00:00Z,2022-06-06T10:00:00Z,2022-06-06T23:00:00Z,12,train,1747.676384,weather_actual_as_forecast_proxy,,,
2022-06-06T11:00:00Z,2022-06-06T10:00:00Z,2022-06-07T11:00:00Z,24,train,2495.309831,weather_actual_as_forecast_proxy,,,
2022-06-06T11:00:00Z,2022-06-06T10:00:00Z,2022-06-08T11:00:00Z,48,train,2483.549474,weather_actual_as_forecast_proxy,,,
2022-06-06T11:00:00Z,2022-06-06T10:00:00Z,2022-06-09T11:00:00Z,72,train,2497.770991,weather_actual_as_forecast_proxy,,,
2022-06-06T11:00:00Z,2022-06-06T10:00:00Z,2022-06-10T11:00:00Z,96,train,2391.309028,weather_actual_as_forecast_proxy,,,
2022-06-06T11:00:00Z,2022-06-06T10:00:00Z,2022-06-11T11:00:00Z,120,train,2051.508123,weather_actual_as_forecast_proxy,,,
2022-06-06T11:00:00Z,2022-06-06T10:00:00Z,2022-06-12T11:00:00Z,144,train,2010.091153,weather_actual_as_forecast_proxy,,,
2022-06-06T11:00:00Z,2022-06-06T10:00:00Z,2022-06-13T11:00:00Z,168,train,2542.029912,weather_actual_as_forecast_proxy,,,
2022-06-06T12:00:00Z,2022-06-06T11:00:00Z,2022-06-06T13:00:00Z,1,train,2114.777157,weather_actual_as_forecast_proxy,,,
2022-06-06T12:00:00Z,2022-06-06T11:00:00Z,2022-06-06T15:00:00Z,3,train,2139.083745,weather_actual_as_forecast_proxy,,,
2022-06-06T12:00:00Z,2022-06-06T11:00:00Z,2022-06-06T18:00:00Z,6,train,2037.742877,weather_actual_as_forecast_proxy,,,
2022-06-06T12:00:00Z,2022-06-06T11:00:00Z,2022-06-07T00:00:00Z,12,train,1743.611114,weather_actual_as_forecast_proxy,,,
2022-06-06T12:00:00Z,2022-06-06T11:00:00Z,2022-06-07T12:00:00Z,24,train,2466.16678,weather_actual_as_forecast_proxy,,,
2022-06-06T12:00:00Z,2022-06-06T11:00:00Z,2022-06-08T12:00:00Z,48,train,2447.531341,weather_actual_as_forecast_proxy,,,
2022-06-06T12:00:00Z,2022-06-06T11:00:00Z,2022-06-09T12:00:00Z,72,train,2494.059503,weather_actual_as_forecast_proxy,,,
2022-06-06T12:00:00Z,2022-06-06T11:00:00Z,2022-06-10T12:00:00Z,96,train,2317.905334,weather_actual_as_forecast_proxy,,,
2022-06-06T12:00:00Z,2022-06-06T11:00:00Z,2022-06-11T12:00:00Z,120,train,2002.28843,weather_actual_as_forecast_proxy,,,
2022-06-06T12:00:00Z,2022-06-06T11:00:00Z,2022-06-12T12:00:00Z,144,train,1974.311936,weather_actual_as_forecast_proxy,,,
2022-06-06T12:00:00Z,2022-06-06T11:00:00Z,2022-06-13T12:00:00Z,168,train,2502.210318,weather_actual_as_forecast_proxy,,,
2022-06-06T13:00:00Z,2022-06-06T12:00:00Z,2022-06-06T14:00:00Z,1,train,2119.740093,weather_actual_as_forecast_proxy,,,
2022-06-06T13:00:00Z,2022-06-06T12:00:00Z,2022-06-06T16:00:00Z,3,train,2138.756319,weather_actual_as_forecast_proxy,,,
2022-06-06T13:00:00Z,2022-06-06T12:00:00Z,2022-06-06T19:00:00Z,6,train,1976.819939,weather_actual_as_forecast_proxy,,,
2022-06-06T13:00:00Z,2022-06-06T12:00:00Z,2022-06-07T01:00:00Z,12,train,1740.007575,weather_actual_as_forecast_proxy,,,
2022-06-06T13:00:00Z,2022-06-06T12:00:00Z,2022-06-07T13:00:00Z,24,train,2444.500317,weather_actual_as_forecast_proxy,,,
2022-06-06T13:00:00Z,2022-06-06T12:00:00Z,2022-06-08T13:00:00Z,48,train,2458.018296,weather_actual_as_forecast_proxy,,,
2022-06-06T13:00:00Z,2022-06-06T12:00:00Z,2022-06-09T13:00:00Z,72,train,2473.032568,weather_actual_as_forecast_proxy,,,
2022-06-06T13:00:00Z,2022-06-06T12:00:00Z,2022-06-10T13:00:00Z,96,train,2228.576177,weather_actual_as_forecast_proxy,,,
2022-06-06T13:00:00Z,2022-06-06T12:00:00Z,2022-06-11T13:00:00Z,120,train,1974.132619,weather_actual_as_forecast_proxy,,,
2022-06-06T13:00:00Z,2022-06-06T12:00:00Z,2022-06-12T13:00:00Z,144,train,2019.526304,weather_actual_as_forecast_proxy,,,
2022-06-06T13:00:00Z,2022-06-06T12:00:00Z,2022-06-13T13:00:00Z,168,train,2490.595692,weather_actual_as_forecast_proxy,,,
2022-06-06T14:00:00Z,2022-06-06T13:00:00Z,2022-06-06T15:00:00Z,1,train,2139.083745,weather_actual_as_forecast_proxy,,,
2022-06-06T14:00:00Z,2022-06-06T13:00:00Z,2022-06-06T17:00:00Z,3,train,2082.928114,weather_actual_as_forecast_proxy,,,
2022-06-06T14:00:00Z,2022-06-06T13:00:00Z,2022-06-06T20:00:00Z,6,train,1958.549515,weather_actual_as_forecast_proxy,,,
2022-06-06T14:00:00Z,2022-06-06T13:00:00Z,2022-06-07T02:00:00Z,12,train,1729.552414,weather_actual_as_forecast_proxy,,,
2022-06-06T14:00:00Z,2022-06-06T13:00:00Z,2022-06-07T14:00:00Z,24,train,2376.955041,weather_actual_as_forecast_proxy,,,
2022-06-06T14:00:00Z,2022-06-06T13:00:00Z,2022-06-08T14:00:00Z,48,train,2385.928451,weather_actual_as_forecast_proxy,,,
2022-06-06T14:00:00Z,2022-06-06T13:00:00Z,2022-06-09T14:00:00Z,72,train,2406.672006,weather_actual_as_forecast_proxy,,,
2022-06-06T14:00:00Z,2022-06-06T13:00:00Z,2022-06-10T14:00:00Z,96,train,2181.497751,weather_actual_as_forecast_proxy,,,
2022-06-06T14:00:00Z,2022-06-06T13:00:00Z,2022-06-11T14:00:00Z,120,train,1982.859134,weather_actual_as_forecast_proxy,,,
2022-06-06T14:00:00Z,2022-06-06T13:00:00Z,2022-06-12T14:00:00Z,144,train,2050.529674,weather_actual_as_forecast_proxy,,,
2022-06-06T14:00:00Z,2022-06-06T13:00:00Z,2022-06-13T14:00:00Z,168,train,2421.212548,weather_actual_as_forecast_proxy,,,
2022-06-06T15:00:00Z,2022-06-06T14:00:00Z,2022-06-06T16:00:00Z,1,train,2138.756319,weather_actual_as_forecast_proxy,,,
2022-06-06T15:00:00Z,2022-06-06T14:00:00Z,2022-06-06T18:00:00Z,3,train,2037.742877,weather_actual_as_forecast_proxy,,,
2022-06-06T15:00:00Z,2022-06-06T14:00:00Z,2022-06-06T21:00:00Z,6,train,1873.694298,weather_actual_as_forecast_proxy,,,
2022-06-06T15:00:00Z,2022-06-06T14:00:00Z,2022-06-07T03:00:00Z,12,train,1827.99399,weather_actual_as_forecast_proxy,,,
2022-06-06T15:00:00Z,2022-06-06T14:00:00Z,2022-06-07T15:00:00Z,24,train,2344.929668,weather_actual_as_forecast_proxy,,,
2022-06-06T15:00:00Z,2022-06-06T14:00:00Z,2022-06-08T15:00:00Z,48,train,2367.193989,weather_actual_as_forecast_proxy,,,
2022-06-06T15:00:00Z,2022-06-06T14:00:00Z,2022-06-09T15:00:00Z,72,train,2385.682962,weather_actual_as_forecast_proxy,,,
2022-06-06T15:00:00Z,2022-06-06T14:00:00Z,2022-06-10T15:00:00Z,96,train,2187.526412,weather_actual_as_forecast_proxy,,,
2022-06-06T15:00:00Z,2022-06-06T14:00:00Z,2022-06-11T15:00:00Z,120,train,1986.955795,weather_actual_as_forecast_proxy,,,
2022-06-06T15:00:00Z,2022-06-06T14:00:00Z,2022-06-12T15:00:00Z,144,train,2101.408243,weather_actual_as_forecast_proxy,,,
