forecast_origin_timestamp_utc,target_timestamp_utc,horizon_h,split,target_consumption_se1_mw,weather_proxy_label,price_forecast_source,forecast_se1_price_target_hour,pred_HGB_no_price,pred_HGB_with_p0054h_price_forecast,pred_ExtraTrees_no_price,pred_ExtraTrees_with_p0054h_price_forecast,pred_LightGBM_no_price,pred_LightGBM_with_p0054h_price_forecast,pred_XGBoost_no_price,pred_XGBoost_with_p0054h_price_forecast
2022-07-24T23:00:00Z,2022-07-24T23:00:00Z,1,train_fit,1037.588932,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.27249,,,,,,,,
2022-07-24T23:00:00Z,2022-07-25T01:00:00Z,3,train_fit,1003.865141,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.2573,,,,,,,,
2022-07-24T23:00:00Z,2022-07-25T04:00:00Z,6,train_fit,1044.921146,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.61745,,,,,,,,
2022-07-24T23:00:00Z,2022-07-25T10:00:00Z,12,train_fit,1164.725086,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,1.04533,,,,,,,,
2022-07-24T23:00:00Z,2022-07-25T22:00:00Z,24,train_fit,1057.512614,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.40718,,,,,,,,
2022-07-24T23:00:00Z,2022-07-26T22:00:00Z,48,train_fit,1033.602649,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.54045,,,,,,,,
2022-07-24T23:00:00Z,2022-07-27T22:00:00Z,72,train_fit,1078.398946,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.38509,,,,,,,,
2022-07-24T23:00:00Z,2022-07-28T22:00:00Z,96,train_fit,1097.088229,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.17084,,,,,,,,
2022-07-24T23:00:00Z,2022-07-29T22:00:00Z,120,train_fit,1110.81727,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.19974,,,,,,,,
2022-07-24T23:00:00Z,2022-07-30T22:00:00Z,144,train_fit,1087.774682,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.53632,,,,,,,,
2022-07-24T23:00:00Z,2022-07-31T22:00:00Z,168,train_fit,1049.06725,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.04886,,,,,,,,
2022-07-25T23:00:00Z,2022-07-25T23:00:00Z,1,train_fit,1044.218509,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.35874,,,,,,,,
2022-07-25T23:00:00Z,2022-07-26T01:00:00Z,3,train_fit,1023.706921,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.32788,,,,,,,,
2022-07-25T23:00:00Z,2022-07-26T04:00:00Z,6,train_fit,1069.16155,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.54978,,,,,,,,
2022-07-25T23:00:00Z,2022-07-26T10:00:00Z,12,train_fit,1148.441097,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.82378,,,,,,,,
2022-07-25T23:00:00Z,2022-07-26T22:00:00Z,24,train_fit,1033.602649,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.54045,,,,,,,,
2022-07-25T23:00:00Z,2022-07-27T22:00:00Z,48,train_fit,1078.398946,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.38509,,,,,,,,
2022-07-25T23:00:00Z,2022-07-28T22:00:00Z,72,train_fit,1097.088229,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.17084,,,,,,,,
2022-07-25T23:00:00Z,2022-07-29T22:00:00Z,96,train_fit,1110.81727,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.19974,,,,,,,,
2022-07-25T23:00:00Z,2022-07-30T22:00:00Z,120,train_fit,1087.774682,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.53632,,,,,,,,
2022-07-25T23:00:00Z,2022-07-31T22:00:00Z,144,train_fit,1049.06725,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.04886,,,,,,,,
2022-07-25T23:00:00Z,2022-08-01T22:00:00Z,168,train_fit,1083.164003,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.04502,,,,,,,,
2022-07-26T23:00:00Z,2022-07-26T23:00:00Z,1,train_fit,1037.973142,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.31291,,,,,,,,
2022-07-26T23:00:00Z,2022-07-27T01:00:00Z,3,train_fit,1009.702052,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.19747,,,,,,,,
2022-07-26T23:00:00Z,2022-07-27T04:00:00Z,6,train_fit,1036.167021,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.5919,,,,,,,,
2022-07-26T23:00:00Z,2022-07-27T10:00:00Z,12,train_fit,1158.202152,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.55882,,,,,,,,
2022-07-26T23:00:00Z,2022-07-27T22:00:00Z,24,train_fit,1078.398946,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.38509,,,,,,,,
2022-07-26T23:00:00Z,2022-07-28T22:00:00Z,48,train_fit,1097.088229,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.17084,,,,,,,,
2022-07-26T23:00:00Z,2022-07-29T22:00:00Z,72,train_fit,1110.81727,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.19974,,,,,,,,
2022-07-26T23:00:00Z,2022-07-30T22:00:00Z,96,train_fit,1087.774682,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.53632,,,,,,,,
2022-07-26T23:00:00Z,2022-07-31T22:00:00Z,120,train_fit,1049.06725,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.04886,,,,,,,,
2022-07-26T23:00:00Z,2022-08-01T22:00:00Z,144,train_fit,1083.164003,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.04502,,,,,,,,
2022-07-26T23:00:00Z,2022-08-02T22:00:00Z,168,train_fit,1021.29556,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01828,,,,,,,,
2022-07-27T23:00:00Z,2022-07-27T23:00:00Z,1,train_fit,1054.46789,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.28139,,,,,,,,
2022-07-27T23:00:00Z,2022-07-28T01:00:00Z,3,train_fit,1045.492143,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.21459,,,,,,,,
2022-07-27T23:00:00Z,2022-07-28T04:00:00Z,6,train_fit,1088.690837,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.34184,,,,,,,,
2022-07-27T23:00:00Z,2022-07-28T10:00:00Z,12,train_fit,1162.147991,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.2842,,,,,,,,
2022-07-27T23:00:00Z,2022-07-28T22:00:00Z,24,train_fit,1097.088229,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.17084,,,,,,,,
2022-07-27T23:00:00Z,2022-07-29T22:00:00Z,48,train_fit,1110.81727,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.19974,,,,,,,,
2022-07-27T23:00:00Z,2022-07-30T22:00:00Z,72,train_fit,1087.774682,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.53632,,,,,,,,
2022-07-27T23:00:00Z,2022-07-31T22:00:00Z,96,train_fit,1049.06725,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.04886,,,,,,,,
2022-07-27T23:00:00Z,2022-08-01T22:00:00Z,120,train_fit,1083.164003,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.04502,,,,,,,,
2022-07-27T23:00:00Z,2022-08-02T22:00:00Z,144,train_fit,1021.29556,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01828,,,,,,,,
2022-07-27T23:00:00Z,2022-08-03T22:00:00Z,168,train_fit,1077.171225,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.02758,,,,,,,,
2022-07-28T23:00:00Z,2022-07-28T23:00:00Z,1,train_fit,1097.770063,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.10051,,,,,,,,
2022-07-28T23:00:00Z,2022-07-29T01:00:00Z,3,train_fit,1062.067117,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.0457,,,,,,,,
2022-07-28T23:00:00Z,2022-07-29T04:00:00Z,6,train_fit,1085.199504,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.23466,,,,,,,,
2022-07-28T23:00:00Z,2022-07-29T10:00:00Z,12,train_fit,1166.98294,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.42353,,,,,,,,
2022-07-28T23:00:00Z,2022-07-29T22:00:00Z,24,train_fit,1110.81727,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.19974,,,,,,,,
2022-07-28T23:00:00Z,2022-07-30T22:00:00Z,48,train_fit,1087.774682,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.53632,,,,,,,,
2022-07-28T23:00:00Z,2022-07-31T22:00:00Z,72,train_fit,1049.06725,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.04886,,,,,,,,
2022-07-28T23:00:00Z,2022-08-01T22:00:00Z,96,train_fit,1083.164003,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.04502,,,,,,,,
2022-07-28T23:00:00Z,2022-08-02T22:00:00Z,120,train_fit,1021.29556,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01828,,,,,,,,
2022-07-28T23:00:00Z,2022-08-03T22:00:00Z,144,train_fit,1077.171225,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.02758,,,,,,,,
2022-07-28T23:00:00Z,2022-08-04T22:00:00Z,168,train_fit,1041.426688,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.34368,,,,,,,,
2022-07-29T23:00:00Z,2022-07-29T23:00:00Z,1,train_fit,1109.527654,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.17059,,,,,,,,
2022-07-29T23:00:00Z,2022-07-30T01:00:00Z,3,train_fit,1085.277883,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.16912,,,,,,,,
2022-07-29T23:00:00Z,2022-07-30T04:00:00Z,6,train_fit,1087.549857,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.30449,,,,,,,,
2022-07-29T23:00:00Z,2022-07-30T10:00:00Z,12,train_fit,1146.162409,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.89416,,,,,,,,
2022-07-29T23:00:00Z,2022-07-30T22:00:00Z,24,train_fit,1087.774682,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.53632,,,,,,,,
2022-07-29T23:00:00Z,2022-07-31T22:00:00Z,48,train_fit,1049.06725,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.04886,,,,,,,,
2022-07-29T23:00:00Z,2022-08-01T22:00:00Z,72,train_fit,1083.164003,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.04502,,,,,,,,
2022-07-29T23:00:00Z,2022-08-02T22:00:00Z,96,train_fit,1021.29556,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01828,,,,,,,,
2022-07-29T23:00:00Z,2022-08-03T22:00:00Z,120,train_fit,1077.171225,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.02758,,,,,,,,
2022-07-29T23:00:00Z,2022-08-04T22:00:00Z,144,train_fit,1041.426688,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.34368,,,,,,,,
2022-07-29T23:00:00Z,2022-08-05T22:00:00Z,168,train_fit,1097.741899,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.30738,,,,,,,,
2022-07-30T23:00:00Z,2022-07-30T23:00:00Z,1,train_fit,1083.691997,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.47956,,,,,,,,
2022-07-30T23:00:00Z,2022-07-31T01:00:00Z,3,train_fit,1061.923906,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.36937,,,,,,,,
2022-07-30T23:00:00Z,2022-07-31T04:00:00Z,6,train_fit,1061.450298,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.53329,,,,,,,,
2022-07-30T23:00:00Z,2022-07-31T10:00:00Z,12,train_fit,1148.305309,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.7304,,,,,,,,
2022-07-30T23:00:00Z,2022-07-31T22:00:00Z,24,train_fit,1049.06725,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.04886,,,,,,,,
2022-07-30T23:00:00Z,2022-08-01T22:00:00Z,48,train_fit,1083.164003,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.04502,,,,,,,,
2022-07-30T23:00:00Z,2022-08-02T22:00:00Z,72,train_fit,1021.29556,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01828,,,,,,,,
2022-07-30T23:00:00Z,2022-08-03T22:00:00Z,96,train_fit,1077.171225,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.02758,,,,,,,,
2022-07-30T23:00:00Z,2022-08-04T22:00:00Z,120,train_fit,1041.426688,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.34368,,,,,,,,
2022-07-30T23:00:00Z,2022-08-05T22:00:00Z,144,train_fit,1097.741899,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.30738,,,,,,,,
2022-07-30T23:00:00Z,2022-08-06T22:00:00Z,168,train_fit,1049.04711,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22448,,,,,,,,
2022-07-31T23:00:00Z,2022-07-31T23:00:00Z,1,train_fit,1030.730441,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.0475,,,,,,,,
2022-07-31T23:00:00Z,2022-08-01T01:00:00Z,3,train_fit,1070.620671,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.04844,,,,,,,,
2022-07-31T23:00:00Z,2022-08-01T04:00:00Z,6,train_fit,1118.862349,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.0499,,,,,,,,
2022-07-31T23:00:00Z,2022-08-01T10:00:00Z,12,train_fit,1210.379517,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.1348,,,,,,,,
2022-07-31T23:00:00Z,2022-08-01T22:00:00Z,24,train_fit,1083.164003,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.04502,,,,,,,,
2022-07-31T23:00:00Z,2022-08-02T22:00:00Z,48,train_fit,1021.29556,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01828,,,,,,,,
2022-07-31T23:00:00Z,2022-08-03T22:00:00Z,72,train_fit,1077.171225,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.02758,,,,,,,,
2022-07-31T23:00:00Z,2022-08-04T22:00:00Z,96,train_fit,1041.426688,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.34368,,,,,,,,
2022-07-31T23:00:00Z,2022-08-05T22:00:00Z,120,train_fit,1097.741899,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.30738,,,,,,,,
2022-07-31T23:00:00Z,2022-08-06T22:00:00Z,144,train_fit,1049.04711,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22448,,,,,,,,
2022-07-31T23:00:00Z,2022-08-07T22:00:00Z,168,train_fit,1057.092417,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.12453,,,,,,,,
2022-08-01T23:00:00Z,2022-08-01T23:00:00Z,1,train_fit,1057.241982,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.02768,,,,,,,,
2022-08-01T23:00:00Z,2022-08-02T01:00:00Z,3,train_fit,1022.919998,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01577,,,,,,,,
2022-08-01T23:00:00Z,2022-08-02T04:00:00Z,6,train_fit,1085.459768,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.05317,,,,,,,,
2022-08-01T23:00:00Z,2022-08-02T10:00:00Z,12,train_fit,1181.118969,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.10101,,,,,,,,
2022-08-01T23:00:00Z,2022-08-02T22:00:00Z,24,train_fit,1021.29556,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01828,,,,,,,,
2022-08-01T23:00:00Z,2022-08-03T22:00:00Z,48,train_fit,1077.171225,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.02758,,,,,,,,
2022-08-01T23:00:00Z,2022-08-04T22:00:00Z,72,train_fit,1041.426688,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.34368,,,,,,,,
2022-08-01T23:00:00Z,2022-08-05T22:00:00Z,96,train_fit,1097.741899,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.30738,,,,,,,,
2022-08-01T23:00:00Z,2022-08-06T22:00:00Z,120,train_fit,1049.04711,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22448,,,,,,,,
2022-08-01T23:00:00Z,2022-08-07T22:00:00Z,144,train_fit,1057.092417,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.12453,,,,,,,,
2022-08-01T23:00:00Z,2022-08-08T22:00:00Z,168,train_fit,1130.244265,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.05554,,,,,,,,
2022-08-02T23:00:00Z,2022-08-02T23:00:00Z,1,train_fit,1001.607147,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01504,,,,,,,,
2022-08-02T23:00:00Z,2022-08-03T01:00:00Z,3,train_fit,984.626145,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01389,,,,,,,,
2022-08-02T23:00:00Z,2022-08-03T04:00:00Z,6,train_fit,1070.12694,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01556,,,,,,,,
2022-08-02T23:00:00Z,2022-08-03T10:00:00Z,12,train_fit,1149.363143,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.03635,,,,,,,,
2022-08-02T23:00:00Z,2022-08-03T22:00:00Z,24,train_fit,1077.171225,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.02758,,,,,,,,
2022-08-02T23:00:00Z,2022-08-04T22:00:00Z,48,train_fit,1041.426688,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.34368,,,,,,,,
2022-08-02T23:00:00Z,2022-08-05T22:00:00Z,72,train_fit,1097.741899,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.30738,,,,,,,,
2022-08-02T23:00:00Z,2022-08-06T22:00:00Z,96,train_fit,1049.04711,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22448,,,,,,,,
2022-08-02T23:00:00Z,2022-08-07T22:00:00Z,120,train_fit,1057.092417,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.12453,,,,,,,,
2022-08-02T23:00:00Z,2022-08-08T22:00:00Z,144,train_fit,1130.244265,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.05554,,,,,,,,
2022-08-02T23:00:00Z,2022-08-09T22:00:00Z,168,train_fit,1093.21874,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01588,,,,,,,,
2022-08-03T23:00:00Z,2022-08-03T23:00:00Z,1,train_fit,1054.454601,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.02248,,,,,,,,
2022-08-03T23:00:00Z,2022-08-04T01:00:00Z,3,train_fit,1037.69304,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.02581,,,,,,,,
2022-08-03T23:00:00Z,2022-08-04T04:00:00Z,6,train_fit,1116.467867,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.07192,,,,,,,,
2022-08-03T23:00:00Z,2022-08-04T10:00:00Z,12,train_fit,1194.892777,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22347,,,,,,,,
2022-08-03T23:00:00Z,2022-08-04T22:00:00Z,24,train_fit,1041.426688,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.34368,,,,,,,,
2022-08-03T23:00:00Z,2022-08-05T22:00:00Z,48,train_fit,1097.741899,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.30738,,,,,,,,
2022-08-03T23:00:00Z,2022-08-06T22:00:00Z,72,train_fit,1049.04711,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22448,,,,,,,,
2022-08-03T23:00:00Z,2022-08-07T22:00:00Z,96,train_fit,1057.092417,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.12453,,,,,,,,
2022-08-03T23:00:00Z,2022-08-08T22:00:00Z,120,train_fit,1130.244265,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.05554,,,,,,,,
2022-08-03T23:00:00Z,2022-08-09T22:00:00Z,144,train_fit,1093.21874,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01588,,,,,,,,
2022-08-03T23:00:00Z,2022-08-10T22:00:00Z,168,train_fit,1060.455484,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01564,,,,,,,,
2022-08-04T23:00:00Z,2022-08-04T23:00:00Z,1,train_fit,1034.484079,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.32126,,,,,,,,
2022-08-04T23:00:00Z,2022-08-05T01:00:00Z,3,train_fit,1033.095859,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.26346,,,,,,,,
2022-08-04T23:00:00Z,2022-08-05T04:00:00Z,6,train_fit,1096.516672,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.34069,,,,,,,,
2022-08-04T23:00:00Z,2022-08-05T10:00:00Z,12,train_fit,1213.437633,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.52806,,,,,,,,
2022-08-04T23:00:00Z,2022-08-05T22:00:00Z,24,train_fit,1097.741899,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.30738,,,,,,,,
2022-08-04T23:00:00Z,2022-08-06T22:00:00Z,48,train_fit,1049.04711,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22448,,,,,,,,
2022-08-04T23:00:00Z,2022-08-07T22:00:00Z,72,train_fit,1057.092417,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.12453,,,,,,,,
2022-08-04T23:00:00Z,2022-08-08T22:00:00Z,96,train_fit,1130.244265,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.05554,,,,,,,,
2022-08-04T23:00:00Z,2022-08-09T22:00:00Z,120,train_fit,1093.21874,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01588,,,,,,,,
2022-08-04T23:00:00Z,2022-08-10T22:00:00Z,144,train_fit,1060.455484,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01564,,,,,,,,
2022-08-04T23:00:00Z,2022-08-11T22:00:00Z,168,train_fit,1149.989695,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01708,,,,,,,,
2022-08-05T23:00:00Z,2022-08-05T23:00:00Z,1,train_fit,1081.260995,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.24763,,,,,,,,
2022-08-05T23:00:00Z,2022-08-06T01:00:00Z,3,train_fit,1041.776353,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.20649,,,,,,,,
2022-08-05T23:00:00Z,2022-08-06T04:00:00Z,6,train_fit,1035.497286,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.20557,,,,,,,,
2022-08-05T23:00:00Z,2022-08-06T10:00:00Z,12,train_fit,1084.88556,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.31221,,,,,,,,
2022-08-05T23:00:00Z,2022-08-06T22:00:00Z,24,train_fit,1049.04711,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22448,,,,,,,,
2022-08-05T23:00:00Z,2022-08-07T22:00:00Z,48,train_fit,1057.092417,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.12453,,,,,,,,
2022-08-05T23:00:00Z,2022-08-08T22:00:00Z,72,train_fit,1130.244265,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.05554,,,,,,,,
2022-08-05T23:00:00Z,2022-08-09T22:00:00Z,96,train_fit,1093.21874,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01588,,,,,,,,
2022-08-05T23:00:00Z,2022-08-10T22:00:00Z,120,train_fit,1060.455484,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01564,,,,,,,,
2022-08-05T23:00:00Z,2022-08-11T22:00:00Z,144,train_fit,1149.989695,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.01708,,,,,,,,
2022-08-05T23:00:00Z,2022-08-12T22:00:00Z,168,train_fit,1178.5591,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.1231,,,,,,,,
2022-08-06T23:00:00Z,2022-08-06T23:00:00Z,1,train_fit,1053.450534,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22687,,,,,,,,
2022-08-06T23:00:00Z,2022-08-07T01:00:00Z,3,train_fit,1023.466759,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22948,,,,,,,,
2022-08-06T23:00:00Z,2022-08-07T04:00:00Z,6,train_fit,1022.185239,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.23041,,,,,,,,
2022-08-06T23:00:00Z,2022-08-07T10:00:00Z,12,train_fit,1084.066101,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22167,,,,,,,,
2022-08-06T23:00:00Z,2022-08-07T22:00:00Z,24,train_fit,1057.092417,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.12453,,,,,,,,
