forecast_origin_timestamp_utc,target_timestamp_utc,horizon_h,target_consumption_se3_mw,split,price_feature_protocol,horizon_h,target_model_cet_hour,target_model_cet_weekday,target_model_cet_day_of_year,target_month,target_hour_sin,target_hour_cos,target_dayofyear_sin,target_dayofyear_cos,is_weekend,is_workday,is_holiday,is_bridge_day,is_holiday_period,holiday_strength,special_day_type,special_day_group,consumption_se3_lag_1h,consumption_se3_lag_2h,consumption_se3_lag_3h,consumption_se3_lag_6h,consumption_se3_lag_12h,consumption_se3_lag_24h,consumption_se3_lag_48h,consumption_se3_lag_72h,consumption_se3_lag_168h,consumption_se3_roll_mean_6h,consumption_se3_roll_mean_12h,consumption_se3_roll_mean_24h,consumption_se3_roll_mean_48h
2025-03-10T23:00:00Z,2025-03-11T01:00:00Z,3,2337.08787975,train_fit,blocked_oof_train_price_before_2025_03,3,2,1,70,3,0.49999999999999994,0.8660254037844387,0.9326545075388224,0.36077079921678346,0,1,0,0,0,0.0,normal_weekday,normal,2493.7134525,2575.409686,2675.90797725,2899.98207225,2687.2401769999997,2248.849401,2158.83289425,2063.706065,2343.62187375,2713.526369375,2714.50645125,2606.997942479167,2430.1874895572914
2025-03-10T23:00:00Z,2025-03-11T04:00:00Z,6,2456.37907775,train_fit,blocked_oof_train_price_before_2025_03,6,5,1,70,3,0.9659258262890683,0.25881904510252074,0.9326545075388224,0.36077079921678346,0,1,0,0,0,0.0,normal_weekday,normal,2493.7134525,2575.409686,2675.90797725,2899.98207225,2687.2401769999997,2248.849401,2158.83289425,2063.706065,2343.62187375,2713.526369375,2714.50645125,2606.997942479167,2430.1874895572914
2025-03-10T23:00:00Z,2025-03-11T10:00:00Z,12,2879.1719375000002,train_fit,blocked_oof_train_price_before_2025_03,12,11,1,70,3,0.258819045102521,-0.9659258262890682,0.9326545075388224,0.36077079921678346,0,1,0,0,0,0.0,normal_weekday,normal,2493.7134525,2575.409686,2675.90797725,2899.98207225,2687.2401769999997,2248.849401,2158.83289425,2063.706065,2343.62187375,2713.526369375,2714.50645125,2606.997942479167,2430.1874895572914
2025-03-10T23:00:00Z,2025-03-11T22:00:00Z,24,2534.37087025,train_fit,blocked_oof_train_price_before_2025_03,24,23,1,70,3,-0.25881904510252157,0.9659258262890681,0.9326545075388224,0.36077079921678346,0,1,0,0,0,0.0,normal_weekday,normal,2493.7134525,2575.409686,2675.90797725,2899.98207225,2687.2401769999997,2248.849401,2158.83289425,2063.706065,2343.62187375,2713.526369375,2714.50645125,2606.997942479167,2430.1874895572914
2025-03-10T23:00:00Z,2025-03-12T22:00:00Z,48,2622.46219125,train_fit,blocked_oof_train_price_before_2025_03,48,23,2,71,3,-0.25881904510252157,0.9659258262890681,0.9387101892619443,0.3447073839879338,0,1,0,0,0,0.0,normal_weekday,normal,2493.7134525,2575.409686,2675.90797725,2899.98207225,2687.2401769999997,2248.849401,2158.83289425,2063.706065,2343.62187375,2713.526369375,2714.50645125,2606.997942479167,2430.1874895572914
2025-03-10T23:00:00Z,2025-03-13T22:00:00Z,72,2838.79106025,train_fit,blocked_oof_train_price_before_2025_03,72,23,3,72,3,-0.25881904510252157,0.9659258262890681,0.9444892287836613,0.32854238191083485,0,1,0,0,0,0.0,normal_weekday,normal,2493.7134525,2575.409686,2675.90797725,2899.98207225,2687.2401769999997,2248.849401,2158.83289425,2063.706065,2343.62187375,2713.526369375,2714.50645125,2606.997942479167,2430.1874895572914
2025-03-10T23:00:00Z,2025-03-14T22:00:00Z,96,2679.2921062500004,train_fit,blocked_oof_train_price_before_2025_03,96,23,4,73,3,-0.25881904510252157,0.9659258262890681,0.949989922994501,0.3122805568857947,0,1,0,0,0,0.0,normal_weekday,normal,2493.7134525,2575.409686,2675.90797725,2899.98207225,2687.2401769999997,2248.849401,2158.83289425,2063.706065,2343.62187375,2713.526369375,2714.50645125,2606.997942479167,2430.1874895572914
2025-03-10T23:00:00Z,2025-03-15T22:00:00Z,120,2405.48502225,train_fit,blocked_oof_train_price_before_2025_03,120,23,5,74,3,-0.25881904510252157,0.9659258262890681,0.9552106508146316,0.2959267013472893,1,0,0,0,0,0.0,normal_saturday,normal,2493.7134525,2575.409686,2675.90797725,2899.98207225,2687.2401769999997,2248.849401,2158.83289425,2063.706065,2343.62187375,2713.526369375,2714.50645125,2606.997942479167,2430.1874895572914
2025-03-10T23:00:00Z,2025-03-16T22:00:00Z,144,2644.7029082500003,train_fit,blocked_oof_train_price_before_2025_03,144,23,6,75,3,-0.25881904510252157,0.9659258262890681,0.9601498736716018,0.2794856348516095,1,0,0,0,0,0.0,normal_sunday,normal,2493.7134525,2575.409686,2675.90797725,2899.98207225,2687.2401769999997,2248.849401,2158.83289425,2063.706065,2343.62187375,2713.526369375,2714.50645125,2606.997942479167,2430.1874895572914
2025-03-10T23:00:00Z,2025-03-17T22:00:00Z,168,2479.5324935,train_fit,blocked_oof_train_price_before_2025_03,168,23,0,76,3,-0.25881904510252157,0.9659258262890681,0.9648061359537645,0.2629622026565149,0,1,0,0,0,0.0,normal_weekday,normal,2493.7134525,2575.409686,2675.90797725,2899.98207225,2687.2401769999997,2248.849401,2158.83289425,2063.706065,2343.62187375,2713.526369375,2714.50645125,2606.997942479167,2430.1874895572914
