forecast_run_id,model_name,model_version,split_policy_version,package_id,source_model_family,method_name,training_protocol,training_cutoff_utc,prediction_rule,prediction_source_timestamp_utc,anchor_method,anchor_level,anchor_scale,anchor_window_start_utc,anchor_window_end_utc,forecast_origin_timestamp_utc,input_data_cutoff_utc,target_timestamp_utc,horizon_hours,area,predicted_price,prediction_unit,prediction_kind,created_at_utc,quality_flag
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-03T14:00:00Z,39,SE1,1.18981,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-03T15:00:00Z,40,SE1,1.10282,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-03T16:00:00Z,41,SE1,1.0608499999999998,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-03T17:00:00Z,42,SE1,1.07752,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-03T18:00:00Z,43,SE1,0.8972800000000001,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-03T19:00:00Z,44,SE1,0.706495,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-03T20:00:00Z,45,SE1,0.582545,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-03T21:00:00Z,46,SE1,0.52266,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-03T22:00:00Z,47,SE1,0.482955,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-03T23:00:00Z,48,SE1,0.254535,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T00:00:00Z,49,SE1,0.217545,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T01:00:00Z,50,SE1,0.21670999999999999,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T02:00:00Z,51,SE1,0.226205,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T03:00:00Z,52,SE1,0.440135,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T04:00:00Z,53,SE1,1.0458500000000002,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T05:00:00Z,54,SE1,1.51305,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T06:00:00Z,55,SE1,1.6130300000000002,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T07:00:00Z,56,SE1,1.609685,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T08:00:00Z,57,SE1,1.489045,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T09:00:00Z,58,SE1,1.30247,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T10:00:00Z,59,SE1,1.36628,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T11:00:00Z,60,SE1,1.503875,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T12:00:00Z,61,SE1,1.3801450000000002,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T13:00:00Z,62,SE1,1.2377099999999999,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T14:00:00Z,63,SE1,1.18981,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T15:00:00Z,64,SE1,1.10282,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T16:00:00Z,65,SE1,1.0608499999999998,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T17:00:00Z,66,SE1,1.07752,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T18:00:00Z,67,SE1,0.8972800000000001,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T19:00:00Z,68,SE1,0.706495,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T20:00:00Z,69,SE1,0.582545,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T21:00:00Z,70,SE1,0.52266,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T22:00:00Z,71,SE1,0.482955,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-04T23:00:00Z,72,SE1,0.254535,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-05T00:00:00Z,73,SE1,0.217545,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-05T01:00:00Z,74,SE1,0.21670999999999999,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-05T02:00:00Z,75,SE1,0.226205,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-05T03:00:00Z,76,SE1,0.440135,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-05T04:00:00Z,77,SE1,1.0458500000000002,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
P0054H_origin_local_history_baseline_se1_v1,P0054H_origin_local_history_baseline,p0054h_origin_local_history_v1,forecast_period_policy_v1_p0053c,P0054H,P0054H_origin_local_history_baseline,previous_week_same_hour_else_hist48_same_hour_else_hist48_median,origin_local_no_fit_pre_origin_history,2022-06-01T22:00:00Z,hist48_same_hour_mean,,origin_local_48h_history_anchor,1.02424,0.5469532987398074,2022-05-30T23:00:00Z,2022-06-01T22:00:00Z,2022-06-01T23:00:00Z,2022-06-01T22:00:00Z,2022-06-05T05:00:00Z,78,SE1,1.51305,source_hour_price_unit,anchored_absolute_price,2026-06-04T18:46:50Z,forecast_safe_origin_local_baseline_not_m4
