timestamp_utc,weather_timestamp_utc,model_cet_timestamp,model_cet_date,model_cet_hour,model_cet_weekday,model_cet_day_of_year,model_cet_hour_sin,model_cet_hour_cos,model_cet_day_of_year_sin,model_cet_day_of_year_cos,se1_price,se3_price,se3_minus_se1,abs_se3_minus_se1,base_day_type,special_day_type,special_day_name,is_special_day,is_bridge_day,is_holiday_period,is_major_social_holiday,stockholm_is_dst,stockholm_utc_offset_hours,stockholm_local_hour,wind_south_proxy_actual,wind_central_proxy_actual,wind_north_proxy_actual,wind_system_proxy_actual,solar_south_proxy_actual,solar_north_proxy_actual,solar_system_proxy_actual,temperature_south_proxy_actual,temperature_north_proxy_actual,temperature_system_proxy_actual,wind_south_minus_north_actual,wind_south_minus_system_actual,wind_north_minus_system_actual,solar_south_minus_north_actual,solar_south_minus_system_actual,solar_north_minus_system_actual,temperature_south_minus_north_actual,temperature_south_minus_system_actual,temperature_north_minus_system_actual,wind_central_minus_north_actual,wind_south_proxy_normal,wind_south_proxy_delta,wind_central_proxy_normal,wind_central_proxy_delta,wind_north_proxy_normal,wind_north_proxy_delta,wind_system_proxy_normal,wind_system_proxy_delta,solar_south_proxy_normal,solar_south_proxy_delta,solar_north_proxy_normal,solar_north_proxy_delta,solar_system_proxy_normal,solar_system_proxy_delta,temperature_south_proxy_normal,temperature_south_proxy_delta,temperature_north_proxy_normal,temperature_north_proxy_delta,temperature_system_proxy_normal,temperature_system_proxy_delta,wind_south_minus_north_normal,wind_south_minus_north_delta,wind_central_minus_north_normal,wind_central_minus_north_delta,wind_south_minus_system_normal,wind_south_minus_system_delta,wind_north_minus_system_normal,wind_north_minus_system_delta,solar_south_minus_north_normal,solar_south_minus_north_delta,solar_south_minus_system_normal,solar_south_minus_system_delta,solar_north_minus_system_normal,solar_north_minus_system_delta,temperature_south_minus_north_normal,temperature_south_minus_north_delta,temperature_south_minus_system_normal,temperature_south_minus_system_delta,temperature_north_minus_system_normal,temperature_north_minus_system_delta,wind_south_proxy_delta_rank_in_day,wind_central_proxy_delta_rank_in_day,wind_north_proxy_delta_rank_in_day,wind_system_proxy_delta_rank_in_day,solar_south_proxy_delta_rank_in_day,solar_north_proxy_delta_rank_in_day,solar_system_proxy_delta_rank_in_day,temperature_south_proxy_delta_rank_in_day,temperature_north_proxy_delta_rank_in_day,temperature_system_proxy_delta_rank_in_day,wind_south_minus_north_delta_rank_in_day,wind_central_minus_north_delta_rank_in_day,wind_south_minus_system_delta_rank_in_day,wind_north_minus_system_delta_rank_in_day,solar_south_minus_north_delta_rank_in_day,solar_south_minus_system_delta_rank_in_day,solar_north_minus_system_delta_rank_in_day,temperature_south_minus_north_delta_rank_in_day,temperature_south_minus_system_delta_rank_in_day,temperature_north_minus_system_delta_rank_in_day,spread_sign,spread_regime,is_near_zero,is_positive_bottleneck,is_positive_spike,is_negative_bottleneck,is_negative_spike,binary_positive_bottleneck,binary_positive_spike,multiclass_regime,spread_severity_positive,spread_severity_abs,spread_excess_positive,log_positive_spread,lag1_spread,lag1_abs_spread,lag1_is_positive_bottleneck,lag1_is_positive_spike,lag24_spread,lag24_is_positive_bottleneck,previous_regime,split
2022-05-29T23:00:00+00:00,2022-05-29T23:00Z,2022-05-30T00:00:00+00:00,2022-05-30,0,0,150,0.0,1.0,0.5366961939916005,-0.8437755598231856,1.32863,1.32863,0.0,0.0,weekday,normal_weekday,normal_weekday,0,0,0,0,1,2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.024999999999999,8.482000000000001,8.9449,0.0,0.0,0.0,0.0,0.0,0.0,1.5429999999999975,1.080099999999998,-0.4628999999999994,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.515,-2.490000000000002,8.601000000000003,-0.11900000000000155,9.667200000000001,-0.7223000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5539999999999967,-2.0109999999999992,2.4877999999999982,-1.4077000000000002,-1.0661999999999985,0.6032999999999991,0.6521739130434783,0.043478260869565216,0.43478260869565216,0.6521739130434783,0.782608695652174,0.9130434782608695,0.8260869565217391,0.8260869565217391,0.21739130434782608,0.30434782608695654,0.5217391304347826,0.043478260869565216,0.5652173913043478,0.34782608695652173,0.6086956521739131,0.6956521739130435,0.6521739130434783,0.7391304347826086,0.7391304347826086,0.2608695652173913,zero,near_zero,1,0,0,0,0,0,0,near_zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,missing,train
2022-05-30T00:00:00+00:00,2022-05-30T00:00Z,2022-05-30T01:00:00+00:00,2022-05-30,1,0,150,0.25881904510252074,0.9659258262890683,0.5366961939916005,-0.8437755598231856,1.30961,1.30961,0.0,0.0,weekday,normal_weekday,normal_weekday,0,0,0,0,1,2,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.639999999999999,7.9910000000000005,8.4857,0.0,0.0,0.0,0.0,0.0,0.0,1.6489999999999982,1.1542999999999992,-0.49469999999999903,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.93,-2.290000000000001,8.128000000000002,-0.13700000000000134,9.392700000000001,-0.9070000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5379999999999967,-1.8889999999999985,2.4765999999999977,-1.3222999999999985,-1.061399999999999,0.5667,0.6956521739130435,0.08695652173913043,0.4782608695652174,0.6956521739130435,0.8260869565217391,0.9565217391304348,0.8695652173913043,0.9130434782608695,0.17391304347826086,0.08695652173913043,0.5652173913043478,0.08695652173913043,0.6086956521739131,0.391304347826087,0.6521739130434783,0.7391304347826086,0.6956521739130435,0.8260869565217391,0.8260869565217391,0.17391304347826086,zero,near_zero,1,0,0,0,0,0,0,near_zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,near_zero,train
2022-05-30T01:00:00+00:00,2022-05-30T01:00Z,2022-05-30T02:00:00+00:00,2022-05-30,2,0,150,0.49999999999999994,0.8660254037844387,0.5366961939916005,-0.8437755598231856,1.37928,1.37928,0.0,0.0,weekday,normal_weekday,normal_weekday,0,0,0,0,1,2,3,0.7059595886140051,1.0,0.8905085090422452,0.8717441516746239,0.0,0.7195050000000001,0.35975250000000003,9.104999999999999,7.722000000000001,8.1369,-0.18454892042824012,-0.16578456306061884,0.018764357367621276,-0.7195050000000001,-0.35975250000000003,0.35975250000000003,1.3829999999999973,0.968099999999998,-0.4148999999999994,0.10949149095775479,1.0,-0.2940404113859949,1.0,0.0,1.0,-0.10949149095775479,1.0,-0.12825584832537607,0.0,0.0,0.9,-0.18049499999999996,0.45,-0.09024749999999998,11.644999999999998,-2.539999999999999,7.742000000000002,-0.020000000000000462,9.0686,-0.9316999999999993,0.0,-0.18454892042824012,0.0,0.10949149095775479,0.0,-0.16578456306061884,0.0,0.018764357367621276,-0.9,0.18049499999999996,-0.45,0.09024749999999998,0.45,-0.09024749999999998,3.633000000000001,-2.2500000000000036,2.543100000000001,-1.5750000000000028,-1.0899,0.6750000000000007,0.391304347826087,0.13043478260869565,0.34782608695652173,0.30434782608695654,0.8695652173913043,0.8695652173913043,0.782608695652174,0.782608695652174,0.2608695652173913,0.043478260869565216,0.34782608695652173,0.6521739130434783,0.34782608695652173,0.6956521739130435,0.7391304347826086,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.30434782608695654,zero,near_zero,1,0,0,0,0,0,0,near_zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,near_zero,train
2022-05-30T02:00:00+00:00,2022-05-30T02:00Z,2022-05-30T03:00:00+00:00,2022-05-30,3,0,150,0.7071067811865475,0.7071067811865476,0.5366961939916005,-0.8437755598231856,1.4251,1.4251,0.0,0.0,weekday,normal_weekday,normal_weekday,0,0,0,0,1,2,4,0.3326925091869214,1.0,0.7453202962962965,0.7058332754448785,0.0,14.295160000000001,7.1475800000000005,8.525,7.681000000000001,7.934200000000001,-0.4126277871093751,-0.3731407662579571,0.039487020851417975,-14.295160000000001,-7.1475800000000005,7.1475800000000005,0.8439999999999994,0.5907999999999998,-0.25319999999999965,0.2546797037037035,1.0,-0.6673074908130786,1.0,0.0,1.0,-0.2546797037037035,1.0,-0.2941667245551215,0.0,0.0,16.501306250000003,-2.2061462500000015,3.763467500000001,3.3841124999999996,11.25,-2.7249999999999996,7.577000000000001,0.10400000000000009,8.8405,-0.9062999999999999,0.0,-0.4126277871093751,0.0,0.2546797037037035,0.0,-0.3731407662579571,0.0,0.039487020851417975,-16.501306250000003,2.2061462500000015,-3.763467500000001,-3.3841124999999996,9.675625000000002,-2.5280450000000014,3.5349999999999993,-2.691,2.474499999999999,-1.8836999999999993,-1.0605000000000002,0.8073000000000006,0.17391304347826086,0.17391304347826086,0.30434782608695654,0.08695652173913043,0.9130434782608695,0.782608695652174,1.0,0.6956521739130435,0.391304347826087,0.13043478260869565,0.17391304347826086,0.6956521739130435,0.17391304347826086,0.782608695652174,0.8260869565217391,0.5652173913043478,0.5217391304347826,0.6086956521739131,0.6086956521739131,0.391304347826087,zero,near_zero,1,0,0,0,0,0,0,near_zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,near_zero,train
2022-05-30T03:00:00+00:00,2022-05-30T03:00Z,2022-05-30T04:00:00+00:00,2022-05-30,4,0,150,0.8660254037844386,0.5000000000000001,0.5366961939916005,-0.8437755598231856,1.51105,1.51105,0.0,0.0,weekday,normal_weekday,normal_weekday,0,0,0,0,1,2,5,0.13959643554687512,1.0,0.5040415943287038,0.5369199060510707,3.112915,42.53606500000001,13.746048750000002,8.450000000000001,7.825000000000001,8.0125,-0.36444515878182865,-0.39732347050419553,-0.03287831172236688,-39.42315000000001,-10.633133750000002,28.790016250000008,0.625,0.4375000000000018,-0.18749999999999822,0.49595840567129623,1.0,-0.8604035644531249,1.0,0.0,1.0,-0.49595840567129623,0.9882187623336229,-0.4512988562825523,4.0361825,-0.9232674999999997,64.2,-21.663934999999995,15.387420000000002,-1.6413712500000006,11.044999999999998,-2.594999999999997,7.825000000000001,0.0,9.0175,-1.0050000000000008,0.0,-0.36444515878182865,0.0,0.49595840567129623,0.0,-0.39732347050419553,0.0,-0.03287831172236688,-59.40042125000001,19.97727125,-11.17778625,0.544652499999998,43.53489250000001,-14.744876250000004,2.9419999999999993,-2.3169999999999993,2.0594,-1.6218999999999983,-0.8825999999999992,0.6951000000000009,0.08695652173913043,0.21739130434782608,0.21739130434782608,0.0,0.7391304347826086,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.30434782608695654,0.0,0.2608695652173913,0.782608695652174,0.13043478260869565,0.30434782608695654,0.9565217391304348,0.8695652173913043,0.391304347826087,0.6521739130434783,0.6521739130434783,0.34782608695652173,zero,near_zero,1,0,0,0,0,0,0,near_zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,near_zero,train
2022-05-30T04:00:00+00:00,2022-05-30T04:00Z,2022-05-30T05:00:00+00:00,2022-05-30,5,0,150,0.9659258262890683,0.25881904510252074,0.5366961939916005,-0.8437755598231856,1.5637,1.70293,0.13922999999999996,0.13922999999999996,weekday,normal_weekday,normal_weekday,0,0,0,0,1,2,6,0.05415316203703707,1.0,0.44696599211516197,0.48702128656684024,24.057066250000002,103.6341625,66.79127250000002,9.22,8.401000000000002,8.646700000000001,-0.3928128300781249,-0.43286812452980317,-0.04005529445167827,-79.57709625,-42.734206250000014,36.84288999999998,0.8189999999999991,0.5732999999999997,-0.24569999999999936,0.553034007884838,1.0,-0.945846837962963,1.0,0.0,1.0,-0.553034007884838,0.856459851851852,-0.3694385652850118,45.150000000000006,-21.092933750000004,126.36677625000002,-22.732613750000013,73.724925,-6.93365249999998,11.53,-2.3099999999999987,8.547,-0.14599999999999902,9.5381,-0.8913999999999991,0.0,-0.3928128300781249,0.0,0.553034007884838,0.0,-0.43286812452980317,0.0,-0.04005529445167827,-75.722125,-3.8549712499999913,-29.39546,-13.338746250000014,53.99888124999999,-17.155991250000007,2.485999999999996,-1.6669999999999972,1.740199999999998,-1.1668999999999983,-0.7457999999999982,0.5000999999999989,0.0,0.2608695652173913,0.13043478260869565,0.043478260869565216,0.6086956521739131,0.6521739130434783,0.6521739130434783,0.8695652173913043,0.13043478260869565,0.17391304347826086,0.21739130434782608,0.8695652173913043,0.08695652173913043,0.2608695652173913,0.5652173913043478,0.391304347826087,0.30434782608695654,0.8695652173913043,0.8695652173913043,0.13043478260869565,positive,small_nonzero,0,0,0,0,0,0,0,small_nonzero,0.13922999999999996,0.13922999999999996,0.0,-1.9716280370609431,0.0,0.0,0,0,0.0,0,near_zero,train
2022-05-30T05:00:00+00:00,2022-05-30T05:00Z,2022-05-30T06:00:00+00:00,2022-05-30,6,0,150,1.0,6.123233995736766e-17,0.5366961939916005,-0.8437755598231856,1.91824,1.91824,0.0,0.0,weekday,normal_weekday,normal_weekday,0,0,0,0,1,2,7,0.13362876757812508,1.0,0.42187500000000017,0.4943446918945314,61.425000000000004,145.24783750000003,151.03121000000002,10.705,9.155000000000001,9.620000000000001,-0.2882462324218751,-0.3607159243164063,-0.07246969189453123,-83.82283750000002,-89.60621,-5.7833724999999845,1.549999999999999,1.084999999999999,-0.46499999999999986,0.5781249999999998,1.0,-0.8663712324218749,1.0,0.0,1.0,-0.5781249999999998,0.78414771875,-0.2898030268554686,132.06717500000002,-70.64217500000001,208.42531875000003,-63.17748125,163.60535125,-12.574141249999997,12.725,-2.0199999999999996,9.864,-0.7089999999999996,10.504800000000001,-0.8848000000000003,0.0,-0.2882462324218751,0.0,0.5781249999999998,0.0,-0.3607159243164063,0.0,-0.07246969189453123,-67.76078,-16.062057500000023,-26.312838750000026,-63.29337124999998,50.60356874999995,-56.386941249999936,2.6129999999999978,-1.0629999999999988,1.8290999999999986,-0.7440999999999995,-0.7838999999999992,0.3188999999999993,0.043478260869565216,0.30434782608695654,0.043478260869565216,0.13043478260869565,0.4782608695652174,0.4782608695652174,0.5652173913043478,0.9565217391304348,0.043478260869565216,0.21739130434782608,0.30434782608695654,0.9565217391304348,0.21739130434782608,0.17391304347826086,0.4782608695652174,0.21739130434782608,0.13043478260869565,1.0,1.0,0.0,zero,near_zero,1,0,0,0,0,0,0,near_zero,0.0,0.0,0.0,0.0,0.13922999999999996,0.13922999999999996,0,0,0.0,0,small_nonzero,train
2022-05-30T06:00:00+00:00,2022-05-30T06:00Z,2022-05-30T07:00:00+00:00,2022-05-30,7,0,150,0.9659258262890683,-0.25881904510252063,0.5366961939916005,-0.8437755598231856,2.03361,2.06177,0.028160000000000185,0.028160000000000185,weekday,normal_weekday,normal_weekday,0,0,0,0,1,2,8,0.4624877037037039,1.0,0.3843727303964122,0.5578082911241321,144.5747525,214.30026,245.29543875000002,11.985000000000001,10.192000000000002,10.7299,0.07811497330729172,-0.0953205874204282,-0.17343556072771993,-69.72550750000002,-100.72068625000003,-30.995178750000008,1.7929999999999993,1.2551000000000005,-0.5378999999999987,0.6156272696035878,1.0,-0.5375122962962962,1.0,0.0,1.0,-0.6156272696035878,0.75519921875,-0.19739092762586785,228.9924125,-84.41766000000001,294.35133,-80.05107000000001,269.48859000000004,-24.193151250000028,14.0,-2.014999999999999,10.951000000000002,-0.7590000000000003,11.3382,-0.6082999999999998,0.0,0.07811497330729172,0.0,0.6156272696035878,0.0,-0.0953205874204282,0.0,-0.17343556072771993,-42.695907499999976,-27.029600000000045,-21.64552125000006,-79.07516499999997,37.80681874999999,-68.8019975,2.965,-1.1720000000000006,2.0755,-0.8203999999999994,-0.8895,0.35160000000000124,0.2608695652173913,0.34782608695652173,0.0,0.17391304347826086,0.43478260869565216,0.43478260869565216,0.4782608695652174,1.0,0.0,0.34782608695652173,0.8695652173913043,1.0,0.391304347826087,0.08695652173913043,0.30434782608695654,0.17391304347826086,0.08695652173913043,0.9565217391304348,0.9565217391304348,0.043478260869565216,zero,near_zero,1,0,0,0,0,0,0,near_zero,0.028160000000000185,0.028160000000000185,0.0,-3.569852747692289,0.0,0.0,0,0,0.0,0,near_zero,train
2022-05-30T07:00:00+00:00,2022-05-30T07:00Z,2022-05-30T08:00:00+00:00,2022-05-30,8,0,150,0.8660254037844387,-0.49999999999999983,0.5366961939916005,-0.8437755598231856,2.01354,2.01354,0.0,0.0,weekday,normal_weekday,normal_weekday,0,0,0,0,1,2,9,0.9654067453703705,1.0,0.429656736906829,0.7061800547960071,212.09342500000002,240.86150250000003,338.6295875,12.494999999999997,10.96,11.420499999999999,0.5357500084635416,0.2592266905743634,-0.2765233178891781,-28.768077500000004,-126.53616249999999,-97.76808499999999,1.5349999999999966,1.0744999999999987,-0.4604999999999979,0.5703432630931711,1.0,-0.03459325462962948,1.0,0.0,1.0,-0.5703432630931711,0.7500699850441261,-0.04388993024811905,320.29682,-108.203395,368.88776625,-128.02626375,347.73084375,-9.101256250000006,15.33,-2.8350000000000026,11.378000000000002,-0.41800000000000104,12.148599999999998,-0.7280999999999995,0.0,0.5357500084635416,0.0,0.5703432630931711,0.018285156250000045,0.24094153432436338,0.0,-0.2765233178891781,-22.94277249999999,-5.825305000000014,-25.276435000000106,-101.25972749999988,-6.593156249999993,-91.17492874999999,3.1969999999999974,-1.6620000000000008,2.2379,-1.163400000000001,-0.9590999999999976,0.4985999999999997,0.5652173913043478,0.391304347826087,0.08695652173913043,0.4782608695652174,0.2608695652173913,0.30434782608695654,0.6086956521739131,0.6521739130434783,0.08695652173913043,0.2608695652173913,1.0,0.9130434782608695,0.9565217391304348,0.0,0.5217391304347826,0.13043478260869565,0.043478260869565216,0.9130434782608695,0.9130434782608695,0.08695652173913043,zero,near_zero,1,0,0,0,0,0,0,near_zero,0.0,0.0,0.0,0.0,0.028160000000000185,0.028160000000000185,0,0,0.0,0,near_zero,train
2022-05-30T08:00:00+00:00,2022-05-30T08:00Z,2022-05-30T09:00:00+00:00,2022-05-30,9,0,150,0.7071067811865476,-0.7071067811865475,0.5366961939916005,-0.8437755598231856,2.00871,2.00871,0.0,0.0,weekday,normal_weekday,normal_weekday,0,0,0,0,1,2,10,1.0,1.0,0.48837304687500016,0.7441865234375,226.71552125,258.2689,408.61968750000005,13.279999999999998,11.912000000000003,12.322400000000002,0.5116269531249998,0.2558134765625,-0.25581347656249986,-31.55337874999998,-181.90416625000006,-150.35078750000008,1.367999999999995,0.9575999999999958,-0.4103999999999992,0.5116269531249998,1.0,0.0,1.0,0.0,1.0,-0.5116269531249998,0.7598621692889178,-0.015675645851417785,404.3089125,-177.59339125000002,410.1982699999999,-151.92936999999995,439.23200625000004,-30.612318749999986,16.294999999999998,-3.0150000000000006,11.880000000000003,0.03200000000000003,12.8975,-0.5750999999999991,0.0,0.5116269531249998,0.0,0.5116269531249998,0.0,0.2558134765625,0.0,-0.25581347656249986,0.19001875000003565,-31.743397500000015,-8.475729999999942,-173.42843625000012,-17.132624999999905,-133.21816250000018,3.3069999999999986,-1.9390000000000036,2.3148999999999997,-1.357300000000004,-0.9920999999999989,0.5816999999999997,0.7391304347826086,0.43478260869565216,0.17391304347826086,0.5652173913043478,0.17391304347826086,0.13043478260869565,0.43478260869565216,0.6086956521739131,0.34782608695652173,0.391304347826087,0.9565217391304348,0.8260869565217391,1.0,0.043478260869565216,0.2608695652173913,0.0,0.0,0.782608695652174,0.782608695652174,0.21739130434782608,zero,near_zero,1,0,0,0,0,0,0,near_zero,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,near_zero,train
