forecast_origin_timestamp_utc,target_timestamp_utc,horizon_h,split,target_consumption_se3_mw,weather_proxy_label,price_feature_protocol,forecast_se3_price_target_hour,pred_HGB_no_price,pred_HGB_with_p0054n_exact_dayahead_advanced_price,pred_ExtraTrees_no_price,pred_ExtraTrees_with_p0054n_exact_dayahead_advanced_price,pred_LightGBM_no_price,pred_LightGBM_with_p0054n_exact_dayahead_advanced_price,pred_XGBoost_no_price,pred_XGBoost_with_p0054n_exact_dayahead_advanced_price
2025-03-01T11:00:00Z,2025-03-02T00:00:00Z,14,train_fit,2393.64827025,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.3630508487444692,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T01:00:00Z,15,train_fit,2374.337966,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.36268250533439716,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T02:00:00Z,16,train_fit,2378.4328247500002,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.36356983659898084,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T03:00:00Z,17,train_fit,2380.4566325,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.36892833023624555,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T04:00:00Z,18,train_fit,2392.6781795,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.41226153691973083,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T05:00:00Z,19,train_fit,2417.1697415,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.4808405646934379,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T06:00:00Z,20,train_fit,2439.50810275,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.5190143992774806,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T07:00:00Z,21,train_fit,2470.56121625,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.5293826682144834,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T08:00:00Z,22,train_fit,2486.8956575,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.5333545335404649,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T09:00:00Z,23,train_fit,2497.19360875,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.5246042650628421,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T10:00:00Z,24,train_fit,2446.61202475,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.5196956634507459,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T11:00:00Z,25,train_fit,2451.07273625,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.5008841596897885,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T12:00:00Z,26,train_fit,2426.48789375,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.4942830274490967,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T13:00:00Z,27,train_fit,2429.45621425,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.5016417117716959,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T14:00:00Z,28,train_fit,2522.73406,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.5538048193305184,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T15:00:00Z,29,train_fit,2633.265591,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6515810497769163,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T16:00:00Z,30,train_fit,2762.13308225,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7357433270843619,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T17:00:00Z,31,train_fit,2803.75065675,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7438733348264753,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T18:00:00Z,32,train_fit,2733.6239425,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.716404344320446,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T19:00:00Z,33,train_fit,2632.0240505,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6475908527037669,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T20:00:00Z,34,train_fit,2544.8358900000003,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6036118384924543,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T21:00:00Z,35,train_fit,2440.83771725,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.5302239655521361,,,,,,,,
2025-03-01T11:00:00Z,2025-03-02T22:00:00Z,36,train_fit,2341.8499525,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.48534438977703753,,,,,,,,
2025-03-02T11:00:00Z,2025-03-02T11:00:00Z,1,train_fit,2451.07273625,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.20067644223304265,,,,,,,,
2025-03-02T11:00:00Z,2025-03-02T12:00:00Z,2,train_fit,2426.48789375,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.1972638428326144,,,,,,,,
2025-03-02T11:00:00Z,2025-03-02T13:00:00Z,3,train_fit,2429.45621425,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.20001507142277344,,,,,,,,
2025-03-02T11:00:00Z,2025-03-02T14:00:00Z,4,train_fit,2522.73406,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.2395319570665678,,,,,,,,
2025-03-02T11:00:00Z,2025-03-02T15:00:00Z,5,train_fit,2633.265591,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.34742998521305013,,,,,,,,
2025-03-02T11:00:00Z,2025-03-02T16:00:00Z,6,train_fit,2762.13308225,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.4205599952998311,,,,,,,,
2025-03-02T11:00:00Z,2025-03-02T17:00:00Z,7,train_fit,2803.75065675,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.4253841220820854,,,,,,,,
2025-03-02T11:00:00Z,2025-03-02T18:00:00Z,8,train_fit,2733.6239425,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.3901697161320319,,,,,,,,
2025-03-02T11:00:00Z,2025-03-02T19:00:00Z,9,train_fit,2632.0240505,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.35132773542727974,,,,,,,,
2025-03-02T11:00:00Z,2025-03-02T20:00:00Z,10,train_fit,2544.8358900000003,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.3123830922042228,,,,,,,,
2025-03-02T11:00:00Z,2025-03-02T21:00:00Z,11,train_fit,2440.83771725,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.26335982378682754,,,,,,,,
2025-03-02T11:00:00Z,2025-03-02T22:00:00Z,12,train_fit,2341.8499525,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.23853852696466685,,,,,,,,
2025-03-02T11:00:00Z,2025-03-02T23:00:00Z,13,train_fit,2283.9581965,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.23645488043225832,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T00:00:00Z,14,train_fit,2247.9116165,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.23396011194758914,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T01:00:00Z,15,train_fit,2248.57591375,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.24048352378296406,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T02:00:00Z,16,train_fit,2259.7127,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.22960209129015666,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T03:00:00Z,17,train_fit,2287.4405495,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.2672938507896836,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T04:00:00Z,18,train_fit,2382.37133275,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.3956662896771695,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T05:00:00Z,19,train_fit,2629.3690020000004,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6225972842491725,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T06:00:00Z,20,train_fit,2820.1573005,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7413808731516286,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T07:00:00Z,21,train_fit,2864.3734755,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7421335584733113,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T08:00:00Z,22,train_fit,2794.77199925,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7148810455470883,,,,,,,,
