forecast_origin_timestamp_utc,row_count,pred_HGB_no_price_MAE_full_36h,pred_HGB_with_p0054n_exact_dayahead_advanced_price_MAE_full_36h,pred_ExtraTrees_no_price_MAE_full_36h,pred_ExtraTrees_with_p0054n_exact_dayahead_advanced_price_MAE_full_36h,pred_LightGBM_no_price_MAE_full_36h,pred_LightGBM_with_p0054n_exact_dayahead_advanced_price_MAE_full_36h,pred_XGBoost_no_price_MAE_full_36h,pred_XGBoost_with_p0054n_exact_dayahead_advanced_price_MAE_full_36h
2025-07-06T10:00:00Z,36,131.58163359922688,119.22181727785897,115.94418470006264,110.75337466366848,120.04464400439176,109.4624933108808,141.61899258810763,124.67393101041665
2025-07-07T10:00:00Z,36,111.88346130106159,133.09394155769598,114.5051472145837,104.62470275036499,104.51494219598544,115.39924948189923,123.82076570421006,127.84807215494791
2025-07-08T10:00:00Z,36,130.53627618018947,122.62784706974041,146.96408755208813,138.1685153283293,123.1052891336664,117.01783185419946,131.0376415095486,122.70894684809026
2025-07-09T10:00:00Z,36,159.01776537807422,170.8699883961375,195.29834416119604,190.66969085093723,147.42546851000264,156.8911765608893,143.4122990195313,160.40091596289062
2025-07-10T10:00:00Z,36,178.34805291465005,180.44391486510645,213.9158605170187,209.64689503641554,164.04266071748265,173.66530438711555,162.95210294401042,175.52258837695314
2025-07-11T10:00:00Z,36,171.10099135085864,158.2811577925726,168.7418094962903,169.6102890140233,177.40371246347476,180.23969600826234,184.77347181206602,178.1696713563368
2025-07-12T10:00:00Z,36,189.79148974405246,171.97843783515535,166.11746609406876,166.47720596243232,195.61927456629675,186.93530519416106,186.98684495269094,186.8027018862847
2025-07-13T10:00:00Z,36,269.93686800763834,256.73386130434557,256.93626282583983,256.21924718907167,270.90594897380254,266.0860045519483,285.49157610828985,279.6045114924044
2025-07-14T10:00:00Z,36,277.4988366848923,278.25200463350393,282.3700843212826,266.3114423030441,279.8229893700808,280.9009435820329,297.24267956835934,296.20403753276906
2025-07-15T10:00:00Z,36,286.6283010197757,289.35512160171703,292.19488890989595,280.4297582010453,283.40451619152867,291.01567558307147,308.70338977322047,312.0215626519097
2025-07-16T10:00:00Z,36,238.79350629156312,232.64409302577508,261.88259615578966,243.0284398701689,230.5824372835774,224.13152703003928,243.19765680143226,240.8923725132378
2025-07-17T10:00:00Z,36,213.70633789433555,203.17679594794603,256.6230160255197,239.66791075458065,216.08830364503228,197.2293281959504,196.3415722322049,193.14946407790802
2025-07-18T10:00:00Z,36,206.57786940812065,199.832843622636,222.20260286705354,223.27297697735312,224.56895665460382,218.48033652757994,213.86981378645837,208.34159180837676
2025-07-19T10:00:00Z,36,201.5101383997411,195.47474290744137,196.32939217106525,202.42836980858254,221.2816443224846,221.7132731019816,213.14124360026048,213.5575067567275
2025-07-20T10:00:00Z,36,227.04463681769525,221.62716278430992,232.0634339180457,230.62429772338535,228.62090475930006,231.32930366610825,239.6363197601997,231.79565203559025
2025-07-21T10:00:00Z,36,251.9635665805191,263.7377681056785,260.19602299080157,246.89146858955397,244.86641668149372,253.19577745084837,274.1567071968316,269.3342042128906
2025-07-22T10:00:00Z,36,259.8020998047607,263.87672825365905,264.2987711273604,256.6192543535356,247.16741874262254,253.27664957563698,276.777586609375,277.6547499665799
2025-07-23T10:00:00Z,36,239.21491355657776,238.61652426719036,257.14922548292776,247.18278439617583,233.46469544440572,227.14413400708088,238.33276171223957,246.5546719769965
2025-07-24T10:00:00Z,36,241.74973955461869,242.99566119401985,263.1330126583941,253.59480300441132,233.11361110979254,228.84080401365034,226.03281496137157,240.46522530750877
2025-07-25T10:00:00Z,36,220.6622368740367,209.2539024770116,221.14985444271113,230.20746651816418,225.90210860530786,223.66845043125156,219.84969338237843,228.05630416796873
2025-07-26T10:00:00Z,36,211.60586522030783,208.07504639781993,204.53310575369204,215.04956251106628,225.63927826142086,228.2709167284346,209.5271015755208,222.31451273546003
2025-07-27T10:00:00Z,36,248.81613850251702,250.95098886237838,248.38308175545995,256.13913855732744,243.3471297173238,249.43235030395206,259.2980834255643,255.24579664171011
2025-07-28T10:00:00Z,36,259.7913991491745,266.7167456165887,261.1997734332761,247.68644069710004,248.91598152182087,252.76846554854157,262.2519075917969,269.8770466163195
2025-07-29T10:00:00Z,36,242.83935995295644,245.45635708603973,251.6178498716355,238.79449757826472,231.93954925618846,236.93013007980485,259.82966563281246,251.7305784474826
2025-07-30T10:00:00Z,36,218.25315548105965,222.01835084824924,240.33350800191042,230.44496648562057,210.29490960750405,205.20686813382085,201.60276191883682,214.35509142730038
2025-07-31T10:00:00Z,36,222.44070741325066,209.61185166654207,242.82590104037394,236.65550355076346,216.51600234554684,205.82690224271812,203.7425395926649,219.79938027734372
2025-08-01T10:00:00Z,36,203.56063548945153,196.1316382964807,196.9958261302362,208.72528214921513,214.2254846516628,223.92804690220876,213.75750100238713,230.57477191710072
2025-08-02T10:00:00Z,36,195.45622025487043,187.57733172679508,172.7975721275485,177.10424079741063,200.52359417663843,203.27419131248018,200.6871189874132,199.21413382573786
2025-08-03T10:00:00Z,36,182.60167540829767,169.46569807245245,165.56037977823155,164.58140285946538,173.14919996992563,175.73960200753396,200.12367649782988,191.46541911935765
2025-08-04T10:00:00Z,36,141.93882692177365,138.71139621172077,148.60290230966737,130.8212961963412,132.82545185818734,138.78377422063375,159.8667119342448,155.82070838064234
2025-08-05T10:00:00Z,36,104.63470569644863,102.25377755324318,126.90221825873085,104.54435733560288,86.67754434947385,77.30088801064463,119.153241125651,103.57772029231768
2025-08-06T10:00:00Z,36,79.4732662795456,69.87934220917026,105.59827902347666,89.0945757596028,62.39568911434847,51.36082515317508,75.2169350807292,70.89973604318578
2025-08-07T10:00:00Z,36,89.02590488647144,73.98874222897622,116.55110634595536,99.78685982493514,75.50299931686823,57.924762127870366,70.1685850874566,63.75141971918404
2025-08-08T10:00:00Z,36,115.2711700686986,102.75530595438383,117.69930108586085,123.55470980938159,115.40113488740333,106.03918431082398,112.88881379405386,104.69312830143235
2025-08-09T10:00:00Z,36,108.25027867769657,94.8591659149954,105.22798925328021,109.06442295425748,117.83002679614417,112.03402565176789,118.0321031143664,105.460237608724
2025-08-10T10:00:00Z,36,90.09886246107658,73.00754715856876,96.61482252261042,89.10329077669283,84.90242886567688,79.2474117378887,100.80964891514756,79.32847768771701
2025-08-11T10:00:00Z,36,62.00227681479477,57.05532899785524,66.38569453238121,55.75199288384096,53.45786162032779,52.134665025460386,54.95671620594615,57.969177234592024
2025-08-12T10:00:00Z,36,49.0647781143182,47.180243006772656,48.01560424093887,46.00397013437057,49.11329782890581,41.16304741360712,44.763406744140624,52.378075256076386
2025-08-13T10:00:00Z,36,70.37190405541318,70.94612961865636,58.0500092428035,61.95000247459284,76.72909948139278,73.86959539526795,79.09928177712676,79.02196040668406
2025-08-14T10:00:00Z,36,69.18738660924939,71.5122374971208,77.37487973439495,80.30976696188992,74.98794879967129,77.53323384070308,82.26289341710074,83.22300042035596
2025-08-15T10:00:00Z,36,55.58063857266623,57.84452390685564,69.94271922358881,76.79249558051987,65.28002995258205,62.26420328675675,65.58175893424476,68.76127207183157
2025-08-16T10:00:00Z,36,57.305313576792756,58.815573680732605,75.22398989901987,73.08522466188111,58.80905981762893,64.28086809533475,55.62729127387152,60.44523474826389
2025-08-17T10:00:00Z,36,52.10867206875149,57.86485363958881,60.76222334052641,65.04288266342299,51.902418661506644,52.24212024778817,46.758420495876706,55.15276486176214
2025-08-18T10:00:00Z,36,54.20782394860727,47.73457837204057,51.95344315384111,56.925470490980466,59.715887090296825,53.50909257864558,38.480694876302046,49.87032849392355
2025-08-19T10:00:00Z,36,30.28950340883251,28.619606933597407,30.381749108621243,26.13378949497358,36.10638956794892,35.69808205093778,25.54732293576386,33.61806589257807
2025-08-20T10:00:00Z,36,47.44894116780078,47.45075450438561,25.65630486516129,34.43902145105832,62.733552478037694,75.50153637643926,65.47124612760413,52.3959017115885
2025-08-21T10:00:00Z,36,78.27409013120246,62.33656535842028,30.820793218316826,38.8154711419749,80.87495971242957,62.33697885396868,84.79399869401043,71.09726204036458
2025-08-22T10:00:00Z,36,76.98153378809597,72.8987217434024,56.17289963202742,58.110952154783234,62.82939085542898,52.93528888509248,47.33867288780384,50.12674822938371
2025-08-23T10:00:00Z,36,72.4246114499834,80.94305618213583,87.9051185487181,79.40923775681111,72.6350863781128,78.31697639127613,72.68672253081597,71.37544569292534
2025-08-24T10:00:00Z,36,70.65683133427973,79.39714082751522,58.34155991034326,66.82556022867303,84.88743888631531,88.44879177655756,66.70789198632811,74.68798435286456
2025-08-25T10:00:00Z,36,57.4779205726646,49.84836435645677,31.170508348402436,31.752837588613563,62.857534652921586,58.23927253642996,45.57186199001735,48.634897662760395
2025-08-26T10:00:00Z,36,55.628620574923474,46.111867836984736,37.665064225120496,41.53585512855253,69.95102974111327,57.48688383401731,66.11826990104166,55.136236093098944
2025-08-27T10:00:00Z,36,40.2677969050705,40.22111946641797,41.88447767617698,45.99013297726072,52.55231199128278,47.95936079214178,53.251511164062514,52.17628414539931
2025-08-28T10:00:00Z,36,45.13876063827843,45.34838293161888,58.825053510439425,62.94288370421053,50.39293099937373,58.82023389884843,66.50637935373263,68.57254113606771
2025-08-29T10:00:00Z,36,48.563076437679136,63.58674380661713,65.33724945076058,84.47898039010647,50.182396779683586,83.99464039287798,69.42384130338539,76.28637986870656
2025-08-30T10:00:00Z,36,73.99945443136443,70.96009206572313,90.87140424050422,88.15566656202749,70.57217233174745,78.31858258864574,72.20925557834205,83.30218557617192
2025-08-31T10:00:00Z,36,49.86761999753753,45.173118757365955,64.20408978244262,61.17365133216064,58.110872231809026,60.30576584100686,48.752610829427084,59.5240737280816
2025-09-01T10:00:00Z,36,48.14355178468015,50.21879152303842,54.45247573951213,56.50822420299161,53.60734802148224,52.11036142759686,46.50174875,57.506015686414926
2025-09-02T10:00:00Z,36,52.78909468688161,48.10052763646082,52.247951585626716,52.74334770559924,61.560771956905405,57.78387185198994,49.499642420355926,59.297599528428854
2025-09-03T10:00:00Z,36,65.30063698313045,64.45560659780409,55.87086972897133,58.331255487976556,86.95632324572996,72.87984611424245,78.61563446180558,77.92415229600698
2025-09-04T10:00:00Z,36,59.67322208566505,64.91646647763565,68.75564771342427,69.79908768831787,65.95007971851373,65.94198216168421,72.21810691254342,75.54272080186634
2025-09-05T10:00:00Z,36,67.93278426140462,65.33261564635859,91.16646716921855,99.92044535117049,76.40794489073745,85.90348748657253,81.75607855620662,80.44996521506077
2025-09-06T10:00:00Z,36,72.25529966420176,70.28510873978628,95.05379848881914,92.52732167735707,70.70988431434482,73.92188988455928,67.28370932248266,78.76780732052956
2025-09-07T10:00:00Z,36,39.767968505121786,40.41883657486988,60.05722899724393,59.73589079774555,48.051771120418266,46.04627600213439,41.21361289344621,46.25470647417538
2025-09-08T10:00:00Z,36,48.38505860780319,58.11289632168817,56.800003950758345,60.872551241166484,52.452218292410116,54.73942141040623,44.19297282291668,47.10132617100691
2025-09-09T10:00:00Z,36,50.797397565651444,56.003179152303204,54.00958869035018,65.10825769600307,60.273180683816435,61.83397599527567,42.51069281987849,50.234126627170156
2025-09-10T10:00:00Z,36,62.64153392684721,62.472169078729365,69.5452080466043,68.01455283671632,87.4438698919638,75.05082950999014,70.17531150629344,68.97057469726565
2025-09-11T10:00:00Z,36,54.92468061705246,52.66001442736388,70.32749134239837,69.76531282896806,62.62544358509571,56.82322388229463,60.26493212890627,53.7017103578559
2025-09-12T10:00:00Z,36,44.80727967940034,39.5055969940276,72.5820646500401,76.26789869015319,49.81572194210834,47.25776488274821,44.850949275390604,45.14582289822047
2025-09-13T10:00:00Z,36,73.14338693873638,67.72475495661155,97.59389456438696,99.29353597329325,80.89354326203473,84.80804278644308,68.91250838064234,80.86206976779513
2025-09-14T10:00:00Z,36,53.803218160061796,49.13435072681207,66.57411150287032,66.33360028423034,66.19735976576027,66.54531166149344,52.970459782335,62.875740051215224
2025-09-15T10:00:00Z,36,49.90979649016334,48.23984551074252,53.89412248441831,49.78343689881436,72.35046813147748,58.61227542923402,47.198185742621504,49.38923026519095
2025-09-16T10:00:00Z,36,45.210376594093354,48.60550458213138,53.31467787271956,50.45857655324885,55.857395373485105,49.555269846025716,50.96142580360241,48.177866330946195
2025-09-17T10:00:00Z,36,59.794303500317284,56.52975518943143,53.73544904744909,54.42548596102092,76.86701286726378,64.02298303514748,81.08839792795139,69.66329145551215
2025-09-18T10:00:00Z,36,52.819174764885766,52.201137210381184,66.56293805896456,68.3607809252714,60.68714303360903,51.296691266383306,61.659977726345474,57.378803919704836
2025-09-19T10:00:00Z,36,51.565188217035264,55.57078695991553,82.14975668491655,91.84746188411262,58.196737780398706,58.13983701364001,49.24308802929685,59.58969096809895
2025-09-20T10:00:00Z,36,79.85554897699483,86.78181047993336,107.01063213046058,103.66116358375731,85.62072176364174,90.61761723091152,78.12530501258681,87.4764641610243
2025-09-21T10:00:00Z,36,95.88296667388616,103.41579515797645,74.32675879580061,76.36501534093644,100.69310432122813,90.09747865065108,85.54497545117185,91.50598847743052
2025-09-22T10:00:00Z,36,164.62483004750925,159.385843504501,96.18998966575016,98.94101895052657,168.81309115755062,155.70763472105236,155.01769140842015,174.70023060655384
2025-09-23T10:00:00Z,36,170.41174732965905,164.48381282691636,69.04554007328852,70.63031744719177,169.986741131658,163.99590948630973,142.12034447092017,151.37756696440977
2025-09-24T10:00:00Z,36,76.7764512483613,85.98268705533502,56.0655723299221,48.47801253227696,81.32636320470095,82.99348572150717,57.850557294487835,59.84988061328124
2025-09-25T10:00:00Z,36,63.04741571769902,56.05546632910958,56.584100663364566,51.99628666843648,101.71726456397717,88.73266467226564,48.651450226779524,43.99550735894097
2025-09-26T10:00:00Z,36,88.6292523791993,76.5392122015427,44.036907373922496,50.837937323722855,76.8689711694105,64.24261747094617,55.77080426931427,54.80064372829862
2025-09-27T10:00:00Z,36,48.49866924313428,60.097080746614566,49.506926959710064,50.043392777285725,61.02719748800627,59.59350845754451,62.91148942339409,53.30483597265625
2025-09-28T10:00:00Z,36,83.97766132769308,91.35026525014281,68.16782911122203,65.9250003830793,98.77527247015051,92.17013535970617,99.53272278320316,100.24775642035594
2025-09-29T10:00:00Z,36,112.9795459444312,110.13137274260902,77.83781877729956,68.72043510677551,139.43102343957713,115.68099937928271,131.22734874457467,131.51174205512154
2025-09-30T10:00:00Z,36,106.09527958061693,100.26476454853183,75.6697681883319,62.81179068782009,133.29263479099805,112.65344006021445,119.7884336903212,112.7599404448785
2025-10-01T10:00:00Z,36,94.95593940888755,91.4107035370609,54.28249500942943,47.746664235812375,122.71914847638755,114.0192009205264,100.9125102300347,94.8029148253038
2025-10-02T10:00:00Z,36,78.38499747023961,68.27305765198906,53.80313807606081,52.36269368916398,106.74919575433387,95.9642657612705,76.93440028493926,74.86056130924482
2025-10-03T10:00:00Z,36,118.33007710495696,123.69098830869663,114.0178692528662,109.41976431042465,117.8953184358034,113.0506831378878,104.6884104431424,108.6424753506945
2025-10-04T10:00:00Z,36,136.70822590167757,145.90727746074162,144.92512182748771,140.10957297555737,138.11931282747273,134.0855071956196,118.14394654969624,137.6806743103299
2025-10-05T10:00:00Z,36,135.1973635498658,137.71793399976525,114.51602792104833,108.80145083650281,140.15241680865927,149.04045321607808,151.69536461111113,146.31689134049486
2025-10-06T10:00:00Z,36,142.44430496322627,128.3660434912194,107.23819907378774,87.4986577958402,148.97760385769658,142.4254735035828,134.29401590993928,143.10242655447053
2025-10-07T10:00:00Z,36,121.40646844551719,115.68266026471098,94.77217766381096,86.24741526133639,141.97904488920565,128.54306884412594,108.1917310188802,131.8993251486545
2025-10-08T10:00:00Z,36,144.8318606189972,132.80377466316372,93.75873216311312,74.82566774885166,163.20176891936924,157.7700949389407,124.35643127864584,135.39642286935765
2025-10-09T10:00:00Z,36,118.46991971208253,102.50054133966664,83.75193304944112,73.76662137224587,133.27735311696318,117.44131258463192,102.72127188259553,110.81866025607643
2025-10-10T10:00:00Z,36,76.33666274253298,85.20348641579037,67.0220102833826,69.53759114615542,83.03385347299542,94.95794159055711,52.524190870225695,66.0812309809028
2025-10-11T10:00:00Z,36,173.60560197069034,174.58052420496696,126.7864725759245,110.18382940786462,166.0888557927176,158.45438705520988,155.86657072786454,179.65382590907114
2025-10-12T10:00:00Z,36,227.86827610053317,223.09222986019392,188.36017507681845,168.5648471329954,213.95455989833786,214.26708086108755,228.53625960611978,232.2849405685764
2025-10-13T10:00:00Z,36,71.18406255540475,80.0969938571557,68.9708808241215,56.41848477129773,96.44755564213084,71.85871122237843,73.76324176671008,91.049388390842
2025-10-14T10:00:00Z,36,86.73262875071003,90.81744774001281,71.1515506207676,75.08038687348909,90.3542780552138,90.04423234403193,89.76610669357636,81.12503880837671
2025-10-15T10:00:00Z,36,192.97305183497545,176.80297888213352,104.31631353909184,91.7856119140643,209.79367577412575,189.89742615667728,189.26993635525176,186.87854502495662
2025-10-16T10:00:00Z,36,170.57549502984193,160.78145582938643,144.04225469799218,108.49329454405316,159.51548939165957,136.35198957091347,146.08556703971357,144.6928736260851
2025-10-17T10:00:00Z,36,109.95011773756654,134.38166339207612,92.43069026323718,63.03421811285445,89.7493931672341,71.76178881345474,80.96143830425345,104.7180887226562
2025-10-18T10:00:00Z,36,103.92031037451369,110.99240760306049,133.3222925054489,89.80087570607229,92.3873883596479,64.34870718314545,97.65003432378471,104.67049885720489
2025-10-19T10:00:00Z,36,197.92887199520905,162.08469930855472,184.96006696718013,158.0307631039717,184.77323015898477,185.89359493634956,171.96604664843744,174.43883175043396
2025-10-20T10:00:00Z,36,143.5384788809228,149.29729791148304,112.69278480963413,83.68870572249698,155.67118959921595,141.8304130807078,154.4071437784288,161.0794595878906
2025-10-21T10:00:00Z,36,134.91197435933384,133.71728631566344,139.84031893478036,106.95349892794833,158.38988182038418,145.2937892636343,151.01216024348955,143.4978004939236
2025-10-22T10:00:00Z,36,97.25500832111223,73.05193774997309,112.57675049865901,96.16985421554108,112.40814281851075,106.16266929786576,118.10286951041661,90.581016110026
2025-10-23T10:00:00Z,36,106.11793532236422,95.29623626745072,118.77648212501225,102.13148785653678,100.49789846591956,102.54386670804772,128.12396858051216,118.16675511197916
2025-10-24T10:00:00Z,36,110.79521309962955,122.56139595331524,124.42421893963991,113.69302042622583,127.63149249366204,120.14087735671453,116.13675605750865,124.71515426562499
2025-10-25T10:00:00Z,36,172.3189820447968,183.131689467633,182.52159035934326,159.7215727742109,159.26503963422516,145.5706566714876,152.70057917035584,179.57100040494785
2025-10-26T11:00:00Z,36,214.41543524326312,214.19302304085917,201.99656836717125,180.4005469734367,195.27568917929233,199.38686919905092,214.99590774262148,215.1670977083333
2025-10-27T11:00:00Z,36,139.66871658484757,129.72297019151645,124.30690393719743,118.26553578639535,150.2403741885849,150.60617990271078,133.17731384722225,141.97487965494793
2025-10-28T11:00:00Z,36,196.952169047507,199.96096072364455,150.31438988137694,156.51326943859567,199.93609393034353,220.27324291053458,187.6169790544705,199.16142621158855
2025-10-29T11:00:00Z,36,199.32440945285848,186.5567685670769,159.7466999264857,156.11270306794137,189.6910946661647,202.8720154767586,206.03165799023432,199.72895074197044
2025-10-30T11:00:00Z,36,222.9689113026857,206.97839443850364,228.42060690922855,188.43571345718152,228.5906277196203,223.61060975866425,239.98528618012156,222.7415694103733
2025-10-31T11:00:00Z,36,148.6636810785963,151.71982004450808,149.1447533934408,109.64493318665521,149.31154493641412,148.76067825423434,178.92036578450518,158.79623723090276
2025-11-01T11:00:00Z,36,148.39602753159147,108.85800964353163,167.50419283218915,148.21151411975623,155.12701206869724,135.3560524505765,132.23543910112843,132.80228430555553
2025-11-02T11:00:00Z,36,245.69450711166397,245.99454143776114,211.3275075110006,177.74227153383492,235.0666378294768,239.9169849396296,256.94768275043396,258.5715875084635
2025-11-03T11:00:00Z,36,129.71790225017415,120.34509243322674,140.42136223473616,115.18069056106742,153.5543287619324,130.11870872660052,141.38320876106775,127.86164917382816
2025-11-04T11:00:00Z,36,134.9670087768123,123.97156966749874,144.03220196312057,127.2800820373888,124.96566755848568,130.27717636177132,156.835012516059,137.9272749014757
2025-11-05T11:00:00Z,36,203.68161727814854,171.13391920743445,160.42809367107395,142.97853028210423,202.1504790535318,218.93840152719602,205.57121391471358,209.6022087756077
2025-11-06T11:00:00Z,36,167.5681875103686,160.90692528339758,129.35060241516382,109.68677809870292,197.86112043093897,208.50941960849116,176.1053949123264,179.99265958789064
2025-11-07T11:00:00Z,36,117.23228534182876,113.22846713830913,140.43718521368058,123.54358944411709,134.7195176528048,116.89531282243985,174.34256935590273,176.01265738216145
2025-11-08T11:00:00Z,36,215.30834797658315,235.26197331618516,212.38507006069858,165.85219773157098,194.29057073073358,178.29870193050613,204.8865773969184,228.08004188802084
2025-11-09T11:00:00Z,36,224.76480678852369,238.9829057131697,229.2638197306236,201.9282539980058,232.34523145817263,237.11050665337174,237.92120530251728,252.03045484136277
2025-11-10T11:00:00Z,36,151.97912261644518,142.42320537100807,164.11188432959273,147.51672930024162,178.39733642955287,164.92349931503455,169.22883217990454,159.26389924739584
2025-11-11T11:00:00Z,36,187.15636421525193,169.78438235305117,199.07183428134036,162.54090126595642,212.17500122897516,185.38494312097035,197.6306898789063,182.5090673203125
2025-11-12T11:00:00Z,36,227.46750329906354,206.57469196219634,228.5734268065961,182.4037590315653,244.0860543624079,224.02076343789986,235.26110436566836,220.25598231445318
2025-11-13T11:00:00Z,36,339.14241284774783,344.1051902835497,339.06340237467816,294.5223892076363,321.21712686098164,345.2514597943249,344.29910881380215,373.2131509687501
