regime,start_timestamp_utc,end_timestamp_utc,length_hours,mean_spread,max_abs_spread
spread_small_nonzero,2025-03-07T13:00:00+00:00,2025-03-07T14:00:00+00:00,2,0.13459500000000002,0.19181000000000004
spread_positive,2025-03-07T15:00:00+00:00,2025-03-07T22:00:00+00:00,8,0.23579375,0.25285
spread_near_zero,2025-03-07T23:00:00+00:00,2025-03-08T04:00:00+00:00,6,-0.006253333333333333,0.008660000000000001
spread_positive,2025-03-08T05:00:00+00:00,2025-03-08T08:00:00+00:00,4,0.2483975,0.26244
spread_small_nonzero,2025-03-08T09:00:00+00:00,2025-03-08T09:00:00+00:00,1,0.1062,0.1062
spread_near_zero,2025-03-08T10:00:00+00:00,2025-03-08T13:00:00+00:00,4,0.0019175,0.01141
spread_positive,2025-03-08T14:00:00+00:00,2025-03-09T03:00:00+00:00,14,0.2761671428571429,0.43206
spread_small_nonzero,2025-03-09T04:00:00+00:00,2025-03-09T06:00:00+00:00,3,0.18639666666666665,0.20067999999999997
spread_near_zero,2025-03-09T07:00:00+00:00,2025-03-09T07:00:00+00:00,1,0.006119999999999959,0.006119999999999959
spread_small_nonzero,2025-03-09T08:00:00+00:00,2025-03-09T09:00:00+00:00,2,0.06175500000000002,0.06515000000000001
spread_near_zero,2025-03-09T10:00:00+00:00,2025-03-10T04:00:00+00:00,19,-0.007612631578947386,0.03771000000000002
spread_spike_positive,2025-03-10T05:00:00+00:00,2025-03-10T06:00:00+00:00,2,1.38906,1.4324
spread_positive,2025-03-10T07:00:00+00:00,2025-03-10T14:00:00+00:00,8,0.46451875,0.5913200000000001
spread_spike_positive,2025-03-10T15:00:00+00:00,2025-03-10T18:00:00+00:00,4,1.0886174999999998,1.27053
spread_positive,2025-03-10T19:00:00+00:00,2025-03-10T21:00:00+00:00,3,0.5146666666666667,0.72489
spread_small_nonzero,2025-03-10T22:00:00+00:00,2025-03-10T22:00:00+00:00,1,0.11400000000000002,0.11400000000000002
spread_near_zero,2025-03-10T23:00:00+00:00,2025-03-11T00:00:00+00:00,2,0.03509000000000001,0.04781000000000002
spread_small_nonzero,2025-03-11T01:00:00+00:00,2025-03-11T04:00:00+00:00,4,0.08182999999999999,0.12369000000000002
spread_spike_positive,2025-03-11T05:00:00+00:00,2025-03-11T06:00:00+00:00,2,1.059605,1.0814300000000001
spread_positive,2025-03-11T07:00:00+00:00,2025-03-11T07:00:00+00:00,1,0.35572000000000004,0.35572000000000004
spread_small_nonzero,2025-03-11T08:00:00+00:00,2025-03-11T11:00:00+00:00,4,0.042874999999999996,0.09441999999999995
spread_near_zero,2025-03-11T12:00:00+00:00,2025-03-11T12:00:00+00:00,1,-0.03256999999999999,0.03256999999999999
spread_small_nonzero,2025-03-11T13:00:00+00:00,2025-03-11T14:00:00+00:00,2,0.07566000000000006,0.08805000000000018
spread_positive,2025-03-11T15:00:00+00:00,2025-03-11T15:00:00+00:00,1,0.37227999999999994,0.37227999999999994
spread_spike_positive,2025-03-11T16:00:00+00:00,2025-03-11T20:00:00+00:00,5,1.185868,1.58476
spread_positive,2025-03-11T21:00:00+00:00,2025-03-11T22:00:00+00:00,2,0.7549299999999999,0.79753
spread_small_nonzero,2025-03-11T23:00:00+00:00,2025-03-11T23:00:00+00:00,1,0.12505,0.12505
spread_positive,2025-03-12T00:00:00+00:00,2025-03-12T04:00:00+00:00,5,0.533728,0.7907
spread_spike_positive,2025-03-12T05:00:00+00:00,2025-03-12T07:00:00+00:00,3,0.9687833333333334,1.1375700000000002
spread_positive,2025-03-12T08:00:00+00:00,2025-03-12T14:00:00+00:00,7,0.42088285714285717,0.68046
spread_spike_positive,2025-03-12T15:00:00+00:00,2025-03-12T17:00:00+00:00,3,1.05753,1.17795
spread_positive,2025-03-12T18:00:00+00:00,2025-03-12T21:00:00+00:00,4,0.4426900000000001,0.7112900000000002
spread_small_nonzero,2025-03-12T22:00:00+00:00,2025-03-13T03:00:00+00:00,6,0.07220000000000003,0.0826
spread_near_zero,2025-03-13T04:00:00+00:00,2025-03-13T05:00:00+00:00,2,0.02510000000000001,0.038310000000000066
spread_small_nonzero,2025-03-13T06:00:00+00:00,2025-03-13T06:00:00+00:00,1,0.07045000000000012,0.07045000000000012
spread_positive,2025-03-13T07:00:00+00:00,2025-03-13T07:00:00+00:00,1,0.23953000000000002,0.23953000000000002
spread_spike_positive,2025-03-13T08:00:00+00:00,2025-03-13T09:00:00+00:00,2,0.935425,0.93939
spread_positive,2025-03-13T10:00:00+00:00,2025-03-13T10:00:00+00:00,1,0.5808699999999999,0.5808699999999999
spread_spike_positive,2025-03-13T11:00:00+00:00,2025-03-13T20:00:00+00:00,10,1.0314929999999998,1.4697200000000001
spread_positive,2025-03-13T21:00:00+00:00,2025-03-13T22:00:00+00:00,2,0.6017300000000001,0.7044900000000001
spread_spike_positive,2025-03-13T23:00:00+00:00,2025-03-14T10:00:00+00:00,12,1.0957133333333333,1.47893
spread_positive,2025-03-14T11:00:00+00:00,2025-03-14T14:00:00+00:00,4,0.64018,0.67691
spread_spike_positive,2025-03-14T15:00:00+00:00,2025-03-14T20:00:00+00:00,6,1.2562783333333332,1.5026199999999998
spread_positive,2025-03-14T21:00:00+00:00,2025-03-15T07:00:00+00:00,11,0.3565745454545454,0.7004900000000001
spread_small_nonzero,2025-03-15T08:00:00+00:00,2025-03-16T09:00:00+00:00,26,0.1888676923076923,0.20186
spread_near_zero,2025-03-16T10:00:00+00:00,2025-03-16T13:00:00+00:00,4,0.0005799999999999996,0.009179999999999999
spread_small_nonzero,2025-03-16T14:00:00+00:00,2025-03-16T15:00:00+00:00,2,0.18172500000000003,0.18422000000000002
spread_positive,2025-03-16T16:00:00+00:00,2025-03-16T18:00:00+00:00,3,0.4028333333333334,0.52354
spread_small_nonzero,2025-03-16T19:00:00+00:00,2025-03-17T01:00:00+00:00,7,0.18961571428571428,0.19229
spread_positive,2025-03-17T02:00:00+00:00,2025-03-17T03:00:00+00:00,2,0.37616499999999997,0.41688000000000003
spread_spike_positive,2025-03-17T04:00:00+00:00,2025-03-17T08:00:00+00:00,5,1.146402,1.43486
spread_positive,2025-03-17T09:00:00+00:00,2025-03-17T09:00:00+00:00,1,0.31111,0.31111
spread_small_nonzero,2025-03-17T10:00:00+00:00,2025-03-17T12:00:00+00:00,3,0.17005,0.17170999999999997
spread_positive,2025-03-17T13:00:00+00:00,2025-03-17T14:00:00+00:00,2,0.435575,0.5804
spread_spike_positive,2025-03-17T15:00:00+00:00,2025-03-17T20:00:00+00:00,6,1.1769816666666666,1.52536
spread_positive,2025-03-17T21:00:00+00:00,2025-03-17T23:00:00+00:00,3,0.3853866666666666,0.55031
spread_small_nonzero,2025-03-18T00:00:00+00:00,2025-03-18T00:00:00+00:00,1,0.17591,0.17591
spread_positive,2025-03-18T01:00:00+00:00,2025-03-18T03:00:00+00:00,3,0.4308233333333333,0.61249
spread_spike_positive,2025-03-18T04:00:00+00:00,2025-03-18T07:00:00+00:00,4,1.06049,1.22708
spread_positive,2025-03-18T08:00:00+00:00,2025-03-18T08:00:00+00:00,1,0.48913,0.48913
spread_small_nonzero,2025-03-18T09:00:00+00:00,2025-03-18T09:00:00+00:00,1,0.18985,0.18985
spread_near_zero,2025-03-18T10:00:00+00:00,2025-03-18T12:00:00+00:00,3,0.0008500000000000001,0.00963
spread_small_nonzero,2025-03-18T13:00:00+00:00,2025-03-18T14:00:00+00:00,2,0.158765,0.18952000000000002
spread_positive,2025-03-18T15:00:00+00:00,2025-03-18T17:00:00+00:00,3,0.3397299999999999,0.39431
spread_small_nonzero,2025-03-18T18:00:00+00:00,2025-03-19T04:00:00+00:00,11,0.1399809090909091,0.14947
spread_positive,2025-03-19T05:00:00+00:00,2025-03-19T07:00:00+00:00,3,0.49728666666666665,0.6521
spread_small_nonzero,2025-03-19T08:00:00+00:00,2025-03-19T09:00:00+00:00,2,0.159175,0.17752
spread_near_zero,2025-03-19T10:00:00+00:00,2025-03-19T12:00:00+00:00,3,-0.007123333333333333,0.01609
spread_small_nonzero,2025-03-19T13:00:00+00:00,2025-03-19T14:00:00+00:00,2,0.170855,0.17146
spread_spike_positive,2025-03-19T15:00:00+00:00,2025-03-19T19:00:00+00:00,5,1.336116,2.16953
spread_positive,2025-03-19T20:00:00+00:00,2025-03-19T22:00:00+00:00,3,0.5461366666666666,0.71722
spread_small_nonzero,2025-03-19T23:00:00+00:00,2025-03-19T23:00:00+00:00,1,0.15963,0.15963
spread_positive,2025-03-20T00:00:00+00:00,2025-03-20T00:00:00+00:00,1,0.23668999999999998,0.23668999999999998
spread_small_nonzero,2025-03-20T01:00:00+00:00,2025-03-20T01:00:00+00:00,1,0.19666999999999998,0.19666999999999998
spread_positive,2025-03-20T02:00:00+00:00,2025-03-20T03:00:00+00:00,2,0.279405,0.3275
spread_spike_positive,2025-03-20T04:00:00+00:00,2025-03-20T06:00:00+00:00,3,1.17658,1.26625
spread_positive,2025-03-20T07:00:00+00:00,2025-03-20T08:00:00+00:00,2,0.61416,0.78704
spread_small_nonzero,2025-03-20T09:00:00+00:00,2025-03-20T09:00:00+00:00,1,0.07079999999999997,0.07079999999999997
spread_near_zero,2025-03-20T10:00:00+00:00,2025-03-20T12:00:00+00:00,3,-0.03305666666666667,0.037160000000000006
spread_small_nonzero,2025-03-20T13:00:00+00:00,2025-03-20T13:00:00+00:00,1,0.13699000000000003,0.13699000000000003
spread_positive,2025-03-20T14:00:00+00:00,2025-03-20T14:00:00+00:00,1,0.44260999999999995,0.44260999999999995
spread_spike_positive,2025-03-20T15:00:00+00:00,2025-03-20T21:00:00+00:00,7,1.4623414285714287,2.48261
spread_positive,2025-03-20T22:00:00+00:00,2025-03-20T22:00:00+00:00,1,0.7488999999999999,0.7488999999999999
spread_spike_positive,2025-03-20T23:00:00+00:00,2025-03-21T07:00:00+00:00,9,0.9317522222222221,1.3728699999999998
spread_positive,2025-03-21T08:00:00+00:00,2025-03-21T08:00:00+00:00,1,0.3116,0.3116
spread_near_zero,2025-03-21T09:00:00+00:00,2025-03-21T13:00:00+00:00,5,-0.00793000000000001,0.012020000000000003
spread_small_nonzero,2025-03-21T14:00:00+00:00,2025-03-21T15:00:00+00:00,2,0.116895,0.16081
spread_spike_positive,2025-03-21T16:00:00+00:00,2025-03-21T17:00:00+00:00,2,0.910895,0.9951099999999999
spread_positive,2025-03-21T18:00:00+00:00,2025-03-21T20:00:00+00:00,3,0.41900333333333334,0.64822
spread_small_nonzero,2025-03-21T21:00:00+00:00,2025-03-22T00:00:00+00:00,4,0.12220999999999999,0.18198999999999999
spread_near_zero,2025-03-22T01:00:00+00:00,2025-03-22T02:00:00+00:00,2,0.046395,0.049019999999999994
spread_small_nonzero,2025-03-22T03:00:00+00:00,2025-03-22T06:00:00+00:00,4,0.06461,0.07309
spread_near_zero,2025-03-22T07:00:00+00:00,2025-03-22T15:00:00+00:00,9,-0.0070999999999999995,0.02221
spread_small_nonzero,2025-03-22T16:00:00+00:00,2025-03-22T22:00:00+00:00,7,0.16986285714285715,0.18885
spread_near_zero,2025-03-22T23:00:00+00:00,2025-03-23T03:00:00+00:00,5,0.036432000000000006,0.046970000000000005
spread_small_nonzero,2025-03-23T04:00:00+00:00,2025-03-23T04:00:00+00:00,1,0.052599999999999994,0.052599999999999994
spread_near_zero,2025-03-23T05:00:00+00:00,2025-03-23T14:00:00+00:00,10,0.0028,0.03286
spread_small_nonzero,2025-03-23T15:00:00+00:00,2025-03-23T17:00:00+00:00,3,0.15672333333333333,0.20023999999999997
spread_positive,2025-03-23T18:00:00+00:00,2025-03-24T04:00:00+00:00,11,0.2336172727272727,0.42839
spread_spike_positive,2025-03-24T05:00:00+00:00,2025-03-24T08:00:00+00:00,4,1.139415,1.2490999999999999
spread_positive,2025-03-24T09:00:00+00:00,2025-03-24T13:00:00+00:00,5,0.760292,0.78819
spread_spike_positive,2025-03-24T14:00:00+00:00,2025-03-24T19:00:00+00:00,6,1.1365766666666666,1.5615999999999999
spread_positive,2025-03-24T20:00:00+00:00,2025-03-25T06:00:00+00:00,11,0.2713518181818182,0.60231
spread_spike_positive,2025-03-25T07:00:00+00:00,2025-03-25T07:00:00+00:00,1,0.87645,0.87645
spread_positive,2025-03-25T08:00:00+00:00,2025-03-25T14:00:00+00:00,7,0.40172428571428576,0.6947099999999999
spread_spike_positive,2025-03-25T15:00:00+00:00,2025-03-25T19:00:00+00:00,5,1.056494,1.31083
spread_positive,2025-03-25T20:00:00+00:00,2025-03-26T03:00:00+00:00,8,0.5091575000000002,0.74316
spread_spike_positive,2025-03-26T04:00:00+00:00,2025-03-26T09:00:00+00:00,6,1.0156683333333334,1.26885
spread_positive,2025-03-26T10:00:00+00:00,2025-03-26T15:00:00+00:00,6,0.735415,0.7835799999999999
spread_spike_positive,2025-03-26T16:00:00+00:00,2025-03-26T20:00:00+00:00,5,1.07202,1.19983
spread_positive,2025-03-26T21:00:00+00:00,2025-03-27T10:00:00+00:00,14,0.327375,0.73035
spread_small_nonzero,2025-03-27T11:00:00+00:00,2025-03-27T11:00:00+00:00,1,0.15111,0.15111
spread_near_zero,2025-03-27T12:00:00+00:00,2025-03-27T12:00:00+00:00,1,0.02842,0.02842
spread_small_nonzero,2025-03-27T13:00:00+00:00,2025-03-27T13:00:00+00:00,1,0.19027,0.19027
spread_positive,2025-03-27T14:00:00+00:00,2025-03-27T21:00:00+00:00,8,0.21828874999999998,0.27478
spread_small_nonzero,2025-03-27T22:00:00+00:00,2025-03-28T03:00:00+00:00,6,0.17142833333333338,0.1996
spread_positive,2025-03-28T04:00:00+00:00,2025-03-28T08:00:00+00:00,5,0.21407199999999998,0.22178
spread_small_nonzero,2025-03-28T09:00:00+00:00,2025-03-28T09:00:00+00:00,1,0.1358,0.1358
spread_near_zero,2025-03-28T10:00:00+00:00,2025-03-28T13:00:00+00:00,4,0.0008399999999999998,0.0032500000000000003
spread_positive,2025-03-28T14:00:00+00:00,2025-03-28T20:00:00+00:00,7,0.2788185714285714,0.33257
spread_small_nonzero,2025-03-28T21:00:00+00:00,2025-03-28T21:00:00+00:00,1,0.0849,0.0849
spread_near_zero,2025-03-28T22:00:00+00:00,2025-03-29T01:00:00+00:00,4,0.0217975,0.030430000000000002
spread_small_nonzero,2025-03-29T02:00:00+00:00,2025-03-29T02:00:00+00:00,1,0.15193,0.15193
spread_positive,2025-03-29T03:00:00+00:00,2025-03-29T05:00:00+00:00,3,0.22852999999999998,0.24322
spread_small_nonzero,2025-03-29T06:00:00+00:00,2025-03-29T06:00:00+00:00,1,0.12735000000000002,0.12735000000000002
spread_near_zero,2025-03-29T07:00:00+00:00,2025-03-29T13:00:00+00:00,7,0.003371428571428573,0.01787
spread_small_nonzero,2025-03-29T14:00:00+00:00,2025-03-29T14:00:00+00:00,1,0.12659,0.12659
spread_positive,2025-03-29T15:00:00+00:00,2025-03-29T23:00:00+00:00,9,0.2557788888888889,0.28719
spread_near_zero,2025-03-30T00:00:00+00:00,2025-03-30T16:00:00+00:00,17,-0.002464117647058821,0.027010000000000034
spread_positive,2025-03-30T17:00:00+00:00,2025-03-31T03:00:00+00:00,11,0.2805,0.4891
spread_spike_positive,2025-03-31T04:00:00+00:00,2025-03-31T07:00:00+00:00,4,1.1468025,1.43373
spread_positive,2025-03-31T08:00:00+00:00,2025-03-31T15:00:00+00:00,8,0.52925625,0.78439
spread_spike_positive,2025-03-31T16:00:00+00:00,2025-03-31T20:00:00+00:00,5,1.114832,1.41989
spread_positive,2025-03-31T21:00:00+00:00,2025-04-01T04:00:00+00:00,8,0.40257249999999994,0.69719
spread_spike_positive,2025-04-01T05:00:00+00:00,2025-04-01T05:00:00+00:00,1,1.03149,1.03149
spread_positive,2025-04-01T06:00:00+00:00,2025-04-01T10:00:00+00:00,5,0.4394600000000001,0.7923899999999999
spread_small_nonzero,2025-04-01T11:00:00+00:00,2025-04-01T11:00:00+00:00,1,0.11878999999999999,0.11878999999999999
spread_near_zero,2025-04-01T12:00:00+00:00,2025-04-01T12:00:00+00:00,1,0.04274,0.04274
spread_small_nonzero,2025-04-01T13:00:00+00:00,2025-04-01T13:00:00+00:00,1,0.18974999999999997,0.18974999999999997
spread_positive,2025-04-01T14:00:00+00:00,2025-04-02T08:00:00+00:00,19,0.44652789473684207,0.75409
spread_near_zero,2025-04-02T09:00:00+00:00,2025-04-02T14:00:00+00:00,6,-0.010891666666666668,0.01493
spread_positive,2025-04-02T15:00:00+00:00,2025-04-03T08:00:00+00:00,18,0.3717283333333333,0.73585
spread_near_zero,2025-04-03T09:00:00+00:00,2025-04-03T13:00:00+00:00,5,0.0006679999999999988,0.01657
spread_small_nonzero,2025-04-03T14:00:00+00:00,2025-04-03T14:00:00+00:00,1,0.17953,0.17953
spread_positive,2025-04-03T15:00:00+00:00,2025-04-04T08:00:00+00:00,18,0.3554866666666666,0.79379
spread_small_nonzero,2025-04-04T09:00:00+00:00,2025-04-04T09:00:00+00:00,1,0.11706,0.11706
spread_near_zero,2025-04-04T10:00:00+00:00,2025-04-04T13:00:00+00:00,4,0.0048275,0.01405
spread_positive,2025-04-04T14:00:00+00:00,2025-04-04T23:00:00+00:00,10,0.271896,0.30057999999999996
spread_small_nonzero,2025-04-05T00:00:00+00:00,2025-04-05T01:00:00+00:00,2,0.168295,0.19874
spread_positive,2025-04-05T02:00:00+00:00,2025-04-05T02:00:00+00:00,1,0.20376999999999998,0.20376999999999998
spread_small_nonzero,2025-04-05T03:00:00+00:00,2025-04-05T03:00:00+00:00,1,0.19851,0.19851
spread_positive,2025-04-05T04:00:00+00:00,2025-04-05T04:00:00+00:00,1,0.22588999999999998,0.22588999999999998
spread_small_nonzero,2025-04-05T05:00:00+00:00,2025-04-05T05:00:00+00:00,1,0.17781999999999998,0.17781999999999998
spread_near_zero,2025-04-05T06:00:00+00:00,2025-04-05T15:00:00+00:00,10,-0.013763000000000001,0.034269999999999995
spread_positive,2025-04-05T16:00:00+00:00,2025-04-06T06:00:00+00:00,15,0.5054786666666666,0.72375
spread_near_zero,2025-04-06T07:00:00+00:00,2025-04-06T14:00:00+00:00,8,-0.0218075,0.04271
spread_small_nonzero,2025-04-06T15:00:00+00:00,2025-04-06T15:00:00+00:00,1,0.0875,0.0875
spread_positive,2025-04-06T16:00:00+00:00,2025-04-06T16:00:00+00:00,1,0.6255200000000001,0.6255200000000001
spread_spike_positive,2025-04-06T17:00:00+00:00,2025-04-06T17:00:00+00:00,1,0.84948,0.84948
spread_positive,2025-04-06T18:00:00+00:00,2025-04-07T03:00:00+00:00,10,0.44071299999999985,0.73558
spread_small_nonzero,2025-04-07T04:00:00+00:00,2025-04-07T04:00:00+00:00,1,0.11630000000000001,0.11630000000000001
spread_near_zero,2025-04-07T05:00:00+00:00,2025-04-07T21:00:00+00:00,17,0.0002311764705882314,0.008429999999999993
spread_positive,2025-04-07T22:00:00+00:00,2025-04-08T02:00:00+00:00,5,0.41836399999999996,0.47147
spread_spike_positive,2025-04-08T03:00:00+00:00,2025-04-08T06:00:00+00:00,4,0.989935,1.25101
spread_near_zero,2025-04-08T07:00:00+00:00,2025-04-08T07:00:00+00:00,1,0.013959999999999972,0.013959999999999972
spread_small_nonzero,2025-04-08T08:00:00+00:00,2025-04-08T12:00:00+00:00,5,0.13548,0.18046
spread_positive,2025-04-08T13:00:00+00:00,2025-04-09T09:00:00+00:00,21,0.29019142857142866,0.4013
spread_small_nonzero,2025-04-09T10:00:00+00:00,2025-04-09T13:00:00+00:00,4,0.11893,0.2017
spread_positive,2025-04-09T14:00:00+00:00,2025-04-09T21:00:00+00:00,8,0.25858875,0.29908
spread_small_nonzero,2025-04-09T22:00:00+00:00,2025-04-10T01:00:00+00:00,4,0.18546249999999997,0.19694
spread_positive,2025-04-10T02:00:00+00:00,2025-04-10T02:00:00+00:00,1,0.24769000000000002,0.24769000000000002
spread_small_nonzero,2025-04-10T03:00:00+00:00,2025-04-10T03:00:00+00:00,1,0.07459000000000005,0.07459000000000005
spread_near_zero,2025-04-10T04:00:00+00:00,2025-04-10T06:00:00+00:00,3,-0.027506666666666568,0.044239999999999835
spread_positive,2025-04-10T07:00:00+00:00,2025-04-10T08:00:00+00:00,2,0.42636499999999994,0.5805499999999999
spread_small_nonzero,2025-04-10T09:00:00+00:00,2025-04-10T10:00:00+00:00,2,0.18237,0.18524000000000002
spread_near_zero,2025-04-10T11:00:00+00:00,2025-04-10T13:00:00+00:00,3,0.012430000000000002,0.031330000000000004
spread_small_nonzero,2025-04-10T14:00:00+00:00,2025-04-11T00:00:00+00:00,11,0.13066272727272726,0.17575000000000002
spread_near_zero,2025-04-11T01:00:00+00:00,2025-04-11T02:00:00+00:00,2,0.036675000000000006,0.03926
spread_small_nonzero,2025-04-11T03:00:00+00:00,2025-04-11T04:00:00+00:00,2,0.12315499999999999,0.15371999999999997
spread_near_zero,2025-04-11T05:00:00+00:00,2025-04-11T17:00:00+00:00,13,0.002241538461538466,0.04783000000000004
spread_small_nonzero,2025-04-11T18:00:00+00:00,2025-04-11T18:00:00+00:00,1,0.13985999999999998,0.13985999999999998
spread_positive,2025-04-11T19:00:00+00:00,2025-04-11T19:00:00+00:00,1,0.24497999999999998,0.24497999999999998
spread_small_nonzero,2025-04-11T20:00:00+00:00,2025-04-12T04:00:00+00:00,9,0.18373444444444445,0.1969
spread_positive,2025-04-12T05:00:00+00:00,2025-04-12T06:00:00+00:00,2,0.234485,0.25464
spread_small_nonzero,2025-04-12T07:00:00+00:00,2025-04-12T07:00:00+00:00,1,0.17068999999999998,0.17068999999999998
spread_near_zero,2025-04-12T08:00:00+00:00,2025-04-12T14:00:00+00:00,7,-0.02130714285714286,0.03598000000000001
spread_positive,2025-04-12T15:00:00+00:00,2025-04-13T00:00:00+00:00,10,0.317829,0.75849
spread_small_nonzero,2025-04-13T01:00:00+00:00,2025-04-13T05:00:00+00:00,5,0.151086,0.17576
spread_near_zero,2025-04-13T06:00:00+00:00,2025-04-13T14:00:00+00:00,9,0.0020966666666666673,0.03852
spread_small_nonzero,2025-04-13T15:00:00+00:00,2025-04-13T15:00:00+00:00,1,0.053849999999999995,0.053849999999999995
spread_positive,2025-04-13T16:00:00+00:00,2025-04-13T20:00:00+00:00,5,0.25995999999999997,0.27413
spread_small_nonzero,2025-04-13T21:00:00+00:00,2025-04-13T21:00:00+00:00,1,0.11047,0.11047
spread_near_zero,2025-04-13T22:00:00+00:00,2025-04-14T02:00:00+00:00,5,0.007017999999999999,0.01532
spread_positive,2025-04-14T03:00:00+00:00,2025-04-14T17:00:00+00:00,15,0.28201733333333334,0.4903
spread_spike_positive,2025-04-14T18:00:00+00:00,2025-04-14T18:00:00+00:00,1,0.94284,0.94284
spread_positive,2025-04-14T19:00:00+00:00,2025-04-15T06:00:00+00:00,12,0.4445433333333333,0.72542
spread_small_nonzero,2025-04-15T07:00:00+00:00,2025-04-15T08:00:00+00:00,2,0.15548,0.18703999999999998
spread_near_zero,2025-04-15T09:00:00+00:00,2025-04-15T14:00:00+00:00,6,0.0004750000000000026,0.017380000000000007
spread_small_nonzero,2025-04-15T15:00:00+00:00,2025-04-15T16:00:00+00:00,2,0.13949,0.17989999999999998
spread_positive,2025-04-15T17:00:00+00:00,2025-04-15T18:00:00+00:00,2,0.273755,0.30713
spread_small_nonzero,2025-04-15T19:00:00+00:00,2025-04-15T20:00:00+00:00,2,0.12904500000000002,0.14955000000000002
spread_near_zero,2025-04-15T21:00:00+00:00,2025-04-16T01:00:00+00:00,5,0.013374000000000002,0.04904000000000001
spread_small_nonzero,2025-04-16T02:00:00+00:00,2025-04-16T02:00:00+00:00,1,0.05346999999999999,0.05346999999999999
spread_positive,2025-04-16T03:00:00+00:00,2025-04-16T09:00:00+00:00,7,0.21408285714285716,0.23379000000000003
spread_small_nonzero,2025-04-16T10:00:00+00:00,2025-04-16T12:00:00+00:00,3,0.11058000000000001,0.14977000000000001
spread_positive,2025-04-16T13:00:00+00:00,2025-04-17T04:00:00+00:00,16,0.320765625,0.71264
spread_spike_positive,2025-04-17T05:00:00+00:00,2025-04-17T06:00:00+00:00,2,0.915615,0.92035
spread_small_nonzero,2025-04-17T07:00:00+00:00,2025-04-17T07:00:00+00:00,1,0.18877,0.18877
spread_near_zero,2025-04-17T08:00:00+00:00,2025-04-17T08:00:00+00:00,1,0.03855999999999998,0.03855999999999998
spread_small_nonzero,2025-04-17T09:00:00+00:00,2025-04-17T14:00:00+00:00,6,0.14028166666666667,0.19022
spread_positive,2025-04-17T15:00:00+00:00,2025-04-18T13:00:00+00:00,23,0.23106217391304346,0.25653
spread_small_nonzero,2025-04-18T14:00:00+00:00,2025-04-18T16:00:00+00:00,3,0.16881,0.19635999999999998
spread_positive,2025-04-18T17:00:00+00:00,2025-04-19T07:00:00+00:00,15,0.22994599999999998,0.24430000000000002
spread_small_nonzero,2025-04-19T08:00:00+00:00,2025-04-19T08:00:00+00:00,1,0.1,0.1
spread_near_zero,2025-04-19T09:00:00+00:00,2025-04-19T14:00:00+00:00,6,-0.007544999999999999,0.02013
spread_positive,2025-04-19T15:00:00+00:00,2025-04-19T21:00:00+00:00,7,0.24891285714285713,0.26005999999999996
spread_small_nonzero,2025-04-19T22:00:00+00:00,2025-04-20T03:00:00+00:00,6,0.11763166666666665,0.1907
spread_positive,2025-04-20T04:00:00+00:00,2025-04-20T05:00:00+00:00,2,0.226305,0.23369
spread_small_nonzero,2025-04-20T06:00:00+00:00,2025-04-20T06:00:00+00:00,1,0.054369999999999974,0.054369999999999974
spread_near_zero,2025-04-20T07:00:00+00:00,2025-04-20T17:00:00+00:00,11,0.00026727272727273215,0.04157000000000005
spread_small_nonzero,2025-04-20T18:00:00+00:00,2025-04-20T18:00:00+00:00,1,0.18413,0.18413
spread_positive,2025-04-20T19:00:00+00:00,2025-04-21T07:00:00+00:00,13,0.23968076923076925,0.27357
spread_small_nonzero,2025-04-21T08:00:00+00:00,2025-04-21T09:00:00+00:00,2,0.14582,0.14582
spread_near_zero,2025-04-21T10:00:00+00:00,2025-04-21T13:00:00+00:00,4,0.012407500000000002,0.04152
spread_positive,2025-04-21T14:00:00+00:00,2025-04-21T23:00:00+00:00,10,0.298793,0.47175999999999996
spread_small_nonzero,2025-04-22T00:00:00+00:00,2025-04-22T01:00:00+00:00,2,0.109735,0.14332
spread_near_zero,2025-04-22T02:00:00+00:00,2025-04-22T04:00:00+00:00,3,0.0029166666666666785,0.018930000000000002
spread_small_nonzero,2025-04-22T05:00:00+00:00,2025-04-22T07:00:00+00:00,3,-0.06878,0.08370000000000011
spread_near_zero,2025-04-22T08:00:00+00:00,2025-04-22T16:00:00+00:00,9,-0.04219444444444444,0.04966999999999988
spread_small_nonzero,2025-04-22T17:00:00+00:00,2025-04-22T18:00:00+00:00,2,-0.08698000000000006,0.08774000000000015
spread_near_zero,2025-04-22T19:00:00+00:00,2025-04-22T19:00:00+00:00,1,0.0,0.0
spread_small_nonzero,2025-04-22T20:00:00+00:00,2025-04-22T21:00:00+00:00,2,-0.056889999999999996,0.060719999999999885
spread_near_zero,2025-04-22T22:00:00+00:00,2025-04-22T22:00:00+00:00,1,0.004269999999999996,0.004269999999999996
spread_positive,2025-04-22T23:00:00+00:00,2025-04-23T23:00:00+00:00,25,0.46051119999999995,0.77561
spread_small_nonzero,2025-04-24T00:00:00+00:00,2025-04-24T01:00:00+00:00,2,0.165275,0.18756
spread_near_zero,2025-04-24T02:00:00+00:00,2025-04-24T03:00:00+00:00,2,-0.01606000000000002,0.02644000000000002
spread_small_nonzero,2025-04-24T04:00:00+00:00,2025-04-24T04:00:00+00:00,1,-0.050249999999999906,0.050249999999999906
spread_near_zero,2025-04-24T05:00:00+00:00,2025-04-24T05:00:00+00:00,1,-0.04883000000000015,0.04883000000000015
