timestamp_utc,model_cet_timestamp,model_cet_date,model_cet_hour,se1_price,se3_price,se3_minus_se1,abs_se3_minus_se1,spread_sign,spread_regime,temperature_se1_or_system_actual,solar_se1_or_system_actual,wind_system_proxy,model_cet_weekday,model_cet_day_of_year,base_day_type,special_day_type,special_day_name,is_special_day,is_bridge_day,is_holiday_period,is_major_social_holiday
2024-12-31T23:00:00+00:00,2025-01-01T00:00:00+00:00,2025-01-01,0,0.05588,0.03618,-0.019700000000000002,0.019700000000000002,zero,spread_near_zero,-7.476300000000001,0.0,0.9310770277235243,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T00:00:00+00:00,2025-01-01T01:00:00+00:00,2025-01-01,1,0.04546,0.02828,-0.01718,0.01718,zero,spread_near_zero,-7.616900000000002,0.0,0.9451313186631944,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T01:00:00+00:00,2025-01-01T02:00:00+00:00,2025-01-01,2,0.04374,0.02794,-0.0158,0.0158,zero,spread_near_zero,-7.72005,0.0,0.6754003005895544,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T02:00:00+00:00,2025-01-01T03:00:00+00:00,2025-01-01,3,0.03996,0.02267,-0.017290000000000003,0.017290000000000003,zero,spread_near_zero,-7.926550000000001,0.0,0.6448613195312499,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T03:00:00+00:00,2025-01-01T04:00:00+00:00,2025-01-01,4,0.03962,0.0205,-0.01912,0.01912,zero,spread_near_zero,-8.156200000000002,0.0,0.7191085585648148,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T04:00:00+00:00,2025-01-01T05:00:00+00:00,2025-01-01,5,0.04454,0.03103,-0.013510000000000005,0.013510000000000005,zero,spread_near_zero,-8.333650000000002,0.0,0.8274871,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T05:00:00+00:00,2025-01-01T06:00:00+00:00,2025-01-01,6,0.04053,0.02038,-0.020149999999999998,0.020149999999999998,zero,spread_near_zero,-8.534500000000001,0.0,0.9803058702256946,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T06:00:00+00:00,2025-01-01T07:00:00+00:00,2025-01-01,7,0.04385,0.02324,-0.02061,0.02061,zero,spread_near_zero,-8.829550000000001,0.0,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T07:00:00+00:00,2025-01-01T08:00:00+00:00,2025-01-01,8,0.05347,0.03343,-0.020039999999999995,0.020039999999999995,zero,spread_near_zero,-8.600400000000002,0.0,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T08:00:00+00:00,2025-01-01T09:00:00+00:00,2025-01-01,9,0.05897,0.03744,-0.02153,0.02153,zero,spread_near_zero,-8.628500000000003,0.0,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T09:00:00+00:00,2025-01-01T10:00:00+00:00,2025-01-01,10,0.06916,0.04912,-0.020040000000000002,0.020040000000000002,zero,spread_near_zero,-8.6471,3.2705056875,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T10:00:00+00:00,2025-01-01T11:00:00+00:00,2025-01-01,11,0.0695,0.05072,-0.018780000000000005,0.018780000000000005,zero,spread_near_zero,-8.725600000000002,9.2134301875,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T11:00:00+00:00,2025-01-01T12:00:00+00:00,2025-01-01,12,0.06927,0.05084,-0.018429999999999995,0.018429999999999995,zero,spread_near_zero,-8.75655,14.887957875000001,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T12:00:00+00:00,2025-01-01T13:00:00+00:00,2025-01-01,13,0.07007,0.05153,-0.018539999999999994,0.018539999999999994,zero,spread_near_zero,-8.8355,16.0397684375,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T13:00:00+00:00,2025-01-01T14:00:00+00:00,2025-01-01,14,0.0837,0.06859,-0.015109999999999998,0.015109999999999998,zero,spread_near_zero,-8.86775,10.8465375,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T14:00:00+00:00,2025-01-01T15:00:00+00:00,2025-01-01,15,0.13202,0.14038,0.008360000000000006,0.008360000000000006,zero,spread_near_zero,-9.08675,3.9220668749999996,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T15:00:00+00:00,2025-01-01T16:00:00+00:00,2025-01-01,16,0.18996,0.21572,0.025760000000000005,0.025760000000000005,zero,spread_near_zero,-9.2935,0.21450000000000002,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T16:00:00+00:00,2025-01-01T17:00:00+00:00,2025-01-01,17,0.20141,0.2369,0.035489999999999994,0.035489999999999994,zero,spread_near_zero,-9.362099999999998,0.0,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T17:00:00+00:00,2025-01-01T18:00:00+00:00,2025-01-01,18,0.15847,0.18675,0.02828,0.02828,zero,spread_near_zero,-9.479100000000003,0.0,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T18:00:00+00:00,2025-01-01T19:00:00+00:00,2025-01-01,19,0.10935,0.1145,0.005150000000000002,0.005150000000000002,zero,spread_near_zero,-9.56865,0.0,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T19:00:00+00:00,2025-01-01T20:00:00+00:00,2025-01-01,20,0.09446,0.0924,-0.0020600000000000063,0.0020600000000000063,zero,spread_near_zero,-9.852600000000002,0.0,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T20:00:00+00:00,2025-01-01T21:00:00+00:00,2025-01-01,21,0.08324,0.07878,-0.004459999999999992,0.004459999999999992,zero,spread_near_zero,-10.06315,0.0,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T21:00:00+00:00,2025-01-01T22:00:00+00:00,2025-01-01,22,0.10317,0.11038,0.007210000000000008,0.007210000000000008,zero,spread_near_zero,-10.219400000000002,0.0,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T22:00:00+00:00,2025-01-01T23:00:00+00:00,2025-01-01,23,0.08153,0.08061,-0.0009200000000000041,0.0009200000000000041,zero,spread_near_zero,-10.32535,0.0,1.0,2,1,weekday,fixed_public_holiday,new_years_day,1,0,1,0
2025-01-01T23:00:00+00:00,2025-01-02T00:00:00+00:00,2025-01-02,0,0.0575,0.03902,-0.018480000000000003,0.018480000000000003,zero,spread_near_zero,-10.4213,0.0,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T00:00:00+00:00,2025-01-02T01:00:00+00:00,2025-01-02,1,0.05589,0.0373,-0.018590000000000002,0.018590000000000002,zero,spread_near_zero,-10.551300000000001,0.0,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T01:00:00+00:00,2025-01-02T02:00:00+00:00,2025-01-02,2,0.06025,0.04591,-0.014339999999999999,0.014339999999999999,zero,spread_near_zero,-10.6821,0.0,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T02:00:00+00:00,2025-01-02T03:00:00+00:00,2025-01-02,3,0.07402,0.07678,0.0027599999999999986,0.0027599999999999986,zero,spread_near_zero,-10.82595,0.0,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T03:00:00+00:00,2025-01-02T04:00:00+00:00,2025-01-02,4,0.07953,0.12291,0.04338,0.04338,zero,spread_near_zero,-10.890699999999999,0.0,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T04:00:00+00:00,2025-01-02T05:00:00+00:00,2025-01-02,5,0.09262,0.20394,0.11132000000000002,0.11132000000000002,positive,spread_small_nonzero,-10.9532,0.0,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T05:00:00+00:00,2025-01-02T06:00:00+00:00,2025-01-02,6,0.07919,0.46113,0.38194,0.38194,positive,spread_positive,-11.07165,0.0,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T06:00:00+00:00,2025-01-02T07:00:00+00:00,2025-01-02,7,0.07643,1.07857,1.00214,1.00214,positive,spread_spike_positive,-11.22825,0.0,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T07:00:00+00:00,2025-01-02T08:00:00+00:00,2025-01-02,8,0.08011,1.36169,1.2815800000000002,1.2815800000000002,positive,spread_spike_positive,-11.390850000000002,0.0,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T08:00:00+00:00,2025-01-02T09:00:00+00:00,2025-01-02,9,0.07712,1.43182,1.3547,1.3547,positive,spread_spike_positive,-11.475349999999999,0.481035,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T09:00:00+00:00,2025-01-02T10:00:00+00:00,2025-01-02,10,0.07414,1.41563,1.3414899999999998,1.3414899999999998,positive,spread_spike_positive,-11.43035,21.1200156875,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T10:00:00+00:00,2025-01-02T11:00:00+00:00,2025-01-02,11,0.07311,1.26816,1.19505,1.19505,positive,spread_spike_positive,-11.296149999999999,59.9392911875,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T11:00:00+00:00,2025-01-02T12:00:00+00:00,2025-01-02,12,0.07138,1.1573,1.08592,1.08592,positive,spread_spike_positive,-10.993649999999999,85.3436424375,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T12:00:00+00:00,2025-01-02T13:00:00+00:00,2025-01-02,13,0.06817,1.21766,1.14949,1.14949,positive,spread_spike_positive,-10.845650000000001,88.515170625,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T13:00:00+00:00,2025-01-02T14:00:00+00:00,2025-01-02,14,0.06966,1.2918,1.22214,1.22214,positive,spread_spike_positive,-10.776899999999998,78.5396759375,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T14:00:00+00:00,2025-01-02T15:00:00+00:00,2025-01-02,15,0.07104,1.46693,1.39589,1.39589,positive,spread_spike_positive,-10.86975,39.94742250000001,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T15:00:00+00:00,2025-01-02T16:00:00+00:00,2025-01-02,16,0.07907,1.55301,1.47394,1.47394,positive,spread_spike_positive,-11.02285,4.482675,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T16:00:00+00:00,2025-01-02T17:00:00+00:00,2025-01-02,17,0.07735,1.7216,1.64425,1.64425,positive,spread_spike_positive,-11.13845,0.0,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T17:00:00+00:00,2025-01-02T18:00:00+00:00,2025-01-02,18,0.07322,1.68728,1.6140599999999998,1.6140599999999998,positive,spread_spike_positive,-11.204300000000002,0.0,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T18:00:00+00:00,2025-01-02T19:00:00+00:00,2025-01-02,19,0.07219,1.24326,1.17107,1.17107,positive,spread_spike_positive,-11.2453,0.0,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T19:00:00+00:00,2025-01-02T20:00:00+00:00,2025-01-02,20,0.07173,1.18828,1.11655,1.11655,positive,spread_spike_positive,-10.95175,0.0,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T20:00:00+00:00,2025-01-02T21:00:00+00:00,2025-01-02,21,0.07276,0.87624,0.80348,0.80348,positive,spread_positive,-11.004550000000002,0.0,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T21:00:00+00:00,2025-01-02T22:00:00+00:00,2025-01-02,22,0.0878,0.70994,0.62214,0.62214,positive,spread_positive,-11.171750000000003,0.0,1.0,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T22:00:00+00:00,2025-01-02T23:00:00+00:00,2025-01-02,23,0.08837,0.56419,0.47581999999999997,0.47581999999999997,positive,spread_positive,-11.064200000000001,0.0,0.83575,3,2,weekday,post_holiday_recovery_day,new_year_recovery,0,0,0,0
2025-01-02T23:00:00+00:00,2025-01-03T00:00:00+00:00,2025-01-03,0,0.06804,0.49182,0.42378,0.42378,positive,spread_positive,-11.113100000000001,0.0,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T00:00:00+00:00,2025-01-03T01:00:00+00:00,2025-01-03,1,0.07261,0.43625,0.36364,0.36364,positive,spread_positive,-11.064700000000002,0.0,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T01:00:00+00:00,2025-01-03T02:00:00+00:00,2025-01-03,2,0.07684,0.40274,0.32589999999999997,0.32589999999999997,positive,spread_positive,-11.0309,0.0,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T02:00:00+00:00,2025-01-03T03:00:00+00:00,2025-01-03,3,0.10269,0.38227,0.27958,0.27958,positive,spread_positive,-10.9188,0.0,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T03:00:00+00:00,2025-01-03T04:00:00+00:00,2025-01-03,4,0.15312,0.33996,0.18683999999999998,0.18683999999999998,positive,spread_small_nonzero,-10.88675,0.0,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T04:00:00+00:00,2025-01-03T05:00:00+00:00,2025-01-03,5,0.17427,0.34968,0.17540999999999998,0.17540999999999998,positive,spread_small_nonzero,-11.18295,0.0,0.7828386863425926,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T05:00:00+00:00,2025-01-03T06:00:00+00:00,2025-01-03,6,0.19097,0.43865,0.24767999999999998,0.24767999999999998,positive,spread_positive,-11.289749999999998,0.0,0.7650206886574074,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T06:00:00+00:00,2025-01-03T07:00:00+00:00,2025-01-03,7,0.19325,0.59828,0.40503,0.40503,positive,spread_positive,-11.295400000000003,0.0,0.75,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T07:00:00+00:00,2025-01-03T08:00:00+00:00,2025-01-03,8,0.19577,0.9251,0.72933,0.72933,positive,spread_positive,-10.97765,0.0,0.9373595196759259,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T08:00:00+00:00,2025-01-03T09:00:00+00:00,2025-01-03,9,0.19131,0.91675,0.72544,0.72544,positive,spread_positive,-10.95645,0.39,0.8240740740740741,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T09:00:00+00:00,2025-01-03T10:00:00+00:00,2025-01-03,10,0.18022,0.8705500000000002,0.6903300000000001,0.6903300000000001,positive,spread_positive,-10.6704,8.749109250000002,0.7517602719907407,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T10:00:00+00:00,2025-01-03T11:00:00+00:00,2025-01-03,11,0.15975,0.7841,0.62435,0.62435,positive,spread_positive,-10.47785,32.1643513125,0.8388491030092593,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T11:00:00+00:00,2025-01-03T12:00:00+00:00,2025-01-03,12,0.15895,0.62939,0.47043999999999997,0.47043999999999997,positive,spread_positive,-10.0834,68.46633662500001,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T12:00:00+00:00,2025-01-03T13:00:00+00:00,2025-01-03,13,0.15895,0.61166,0.45270999999999995,0.45270999999999995,positive,spread_positive,-9.940050000000001,82.69258081250001,0.96434375,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T13:00:00+00:00,2025-01-03T14:00:00+00:00,2025-01-03,14,0.14443,0.61704,0.47261000000000003,0.47261000000000003,positive,spread_positive,-10.001400000000002,58.84396125,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T14:00:00+00:00,2025-01-03T15:00:00+00:00,2025-01-03,15,0.15071,0.84334,0.69263,0.69263,positive,spread_positive,-10.224900000000002,30.465794999999996,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T15:00:00+00:00,2025-01-03T16:00:00+00:00,2025-01-03,16,0.15712,1.15197,0.9948499999999999,0.9948499999999999,positive,spread_spike_positive,-10.289050000000001,4.423152000000001,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T16:00:00+00:00,2025-01-03T17:00:00+00:00,2025-01-03,17,0.11424,1.21658,1.10234,1.10234,positive,spread_spike_positive,-10.32785,0.0,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T17:00:00+00:00,2025-01-03T18:00:00+00:00,2025-01-03,18,0.11081,1.24894,1.1381299999999999,1.1381299999999999,positive,spread_spike_positive,-10.467200000000002,0.0,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T18:00:00+00:00,2025-01-03T19:00:00+00:00,2025-01-03,19,0.09137,1.15803,1.06666,1.06666,positive,spread_spike_positive,-10.618350000000001,0.0,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T19:00:00+00:00,2025-01-03T20:00:00+00:00,2025-01-03,20,0.08771,0.96615,0.87844,0.87844,positive,spread_spike_positive,-10.24,0.0,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T20:00:00+00:00,2025-01-03T21:00:00+00:00,2025-01-03,21,0.07776,0.93333,0.8555699999999999,0.8555699999999999,positive,spread_spike_positive,-10.347900000000001,0.0,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T21:00:00+00:00,2025-01-03T22:00:00+00:00,2025-01-03,22,0.07261,0.77884,0.70623,0.70623,positive,spread_positive,-10.624950000000002,0.0,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T22:00:00+00:00,2025-01-03T23:00:00+00:00,2025-01-03,23,0.06644,0.7844500000000001,0.71801,0.71801,positive,spread_positive,-10.41385,0.0,1.0,4,3,weekday,bridge_day_weak,bridge_day_weak,1,1,0,0
2025-01-03T23:00:00+00:00,2025-01-04T00:00:00+00:00,2025-01-04,0,0.06114,0.58509,0.52395,0.52395,positive,spread_positive,-10.330950000000001,0.0,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T00:00:00+00:00,2025-01-04T01:00:00+00:00,2025-01-04,1,0.0624,0.54742,0.48502,0.48502,positive,spread_positive,-10.15995,0.0,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T01:00:00+00:00,2025-01-04T02:00:00+00:00,2025-01-04,2,0.0624,0.50551,0.44311,0.44311,positive,spread_positive,-10.308950000000001,0.0,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T02:00:00+00:00,2025-01-04T03:00:00+00:00,2025-01-04,3,0.0624,0.50574,0.44333999999999996,0.44333999999999996,positive,spread_positive,-10.391300000000001,0.0,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T03:00:00+00:00,2025-01-04T04:00:00+00:00,2025-01-04,4,0.06137,0.492,0.43063,0.43063,positive,spread_positive,-10.45035,0.0,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T04:00:00+00:00,2025-01-04T05:00:00+00:00,2025-01-04,5,0.06389,0.49532,0.43143,0.43143,positive,spread_positive,-10.4899,0.0,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T05:00:00+00:00,2025-01-04T06:00:00+00:00,2025-01-04,6,0.06263,0.66558,0.60295,0.60295,positive,spread_positive,-10.5571,0.0,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T06:00:00+00:00,2025-01-04T07:00:00+00:00,2025-01-04,7,0.06423,0.96454,0.9003099999999999,0.9003099999999999,positive,spread_spike_positive,-10.597100000000001,0.0,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T07:00:00+00:00,2025-01-04T08:00:00+00:00,2025-01-04,8,0.06939,1.14728,1.07789,1.07789,positive,spread_spike_positive,-10.506150000000003,0.0,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T08:00:00+00:00,2025-01-04T09:00:00+00:00,2025-01-04,9,0.06881,1.21197,1.14316,1.14316,positive,spread_spike_positive,-10.615799999999998,1.1371185,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T09:00:00+00:00,2025-01-04T10:00:00+00:00,2025-01-04,10,0.07099,1.21861,1.1476199999999999,1.1476199999999999,positive,spread_spike_positive,-10.622200000000001,23.2517231875,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T10:00:00+00:00,2025-01-04T11:00:00+00:00,2025-01-04,11,0.07339,1.20876,1.13537,1.13537,positive,spread_spike_positive,-10.438650000000004,55.512851999999995,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T11:00:00+00:00,2025-01-04T12:00:00+00:00,2025-01-04,12,0.08175,1.1838,1.10205,1.10205,positive,spread_spike_positive,-10.250900000000001,76.973929,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T12:00:00+00:00,2025-01-04T13:00:00+00:00,2025-01-04,13,0.0774,0.89378,0.81638,0.81638,positive,spread_spike_positive,-10.1945,76.546645875,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T13:00:00+00:00,2025-01-04T14:00:00+00:00,2025-01-04,14,0.08347,1.28388,1.20041,1.20041,positive,spread_spike_positive,-10.203100000000003,61.23022975,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T14:00:00+00:00,2025-01-04T15:00:00+00:00,2025-01-04,15,0.08519,1.56337,1.4781799999999998,1.4781799999999998,positive,spread_spike_positive,-10.373249999999999,27.034280000000003,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T15:00:00+00:00,2025-01-04T16:00:00+00:00,2025-01-04,16,0.10236,1.65863,1.55627,1.55627,positive,spread_spike_positive,-10.512300000000002,3.4267920000000003,0.9700339988425927,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T16:00:00+00:00,2025-01-04T17:00:00+00:00,2025-01-04,17,0.08668,1.70626,1.61958,1.61958,positive,spread_spike_positive,-10.6083,0.0,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T17:00:00+00:00,2025-01-04T18:00:00+00:00,2025-01-04,18,0.10213,1.63722,1.5350899999999998,1.5350899999999998,positive,spread_spike_positive,-10.70265,0.0,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T18:00:00+00:00,2025-01-04T19:00:00+00:00,2025-01-04,19,0.10694,1.55833,1.45139,1.45139,positive,spread_spike_positive,-10.7895,0.0,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T19:00:00+00:00,2025-01-04T20:00:00+00:00,2025-01-04,20,0.10293,1.37376,1.2708300000000001,1.2708300000000001,positive,spread_spike_positive,-10.872800000000002,0.0,1.0,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T20:00:00+00:00,2025-01-04T21:00:00+00:00,2025-01-04,21,0.10683,1.3338,1.2269700000000001,1.2269700000000001,positive,spread_spike_positive,-10.96645,0.0,0.98171484375,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T21:00:00+00:00,2025-01-04T22:00:00+00:00,2025-01-04,22,0.09492,0.85908,0.76416,0.76416,positive,spread_positive,-11.119000000000002,0.0,0.94786328125,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T22:00:00+00:00,2025-01-04T23:00:00+00:00,2025-01-04,23,0.09263,0.71665,0.62402,0.62402,positive,spread_positive,-11.334500000000002,0.0,0.9587524594907408,5,4,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-01-04T23:00:00+00:00,2025-01-05T00:00:00+00:00,2025-01-05,0,0.1879,0.63303,0.44512999999999997,0.44512999999999997,positive,spread_positive,-11.515649999999999,0.0,1.0,6,5,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-01-05T00:00:00+00:00,2025-01-05T01:00:00+00:00,2025-01-05,1,0.19466,0.64151,0.44685,0.44685,positive,spread_positive,-11.7302,0.0,1.0,6,5,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-01-05T01:00:00+00:00,2025-01-05T02:00:00+00:00,2025-01-05,2,0.19237,0.65274,0.46036999999999995,0.46036999999999995,positive,spread_positive,-11.913849999999998,0.0,0.9669619718858506,6,5,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-01-05T02:00:00+00:00,2025-01-05T03:00:00+00:00,2025-01-05,3,0.1761,0.67531,0.49920999999999993,0.49920999999999993,positive,spread_positive,-12.2246,0.0,0.95485673828125,6,5,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-01-05T03:00:00+00:00,2025-01-05T04:00:00+00:00,2025-01-05,4,0.17484,0.77648,0.60164,0.60164,positive,spread_positive,-12.538200000000002,0.0,0.9013964579101562,6,5,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-01-05T04:00:00+00:00,2025-01-05T05:00:00+00:00,2025-01-05,5,0.16132,0.79195,0.63063,0.63063,positive,spread_positive,-12.797,0.0,0.7991252057110821,6,5,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-01-05T05:00:00+00:00,2025-01-05T06:00:00+00:00,2025-01-05,6,0.17278,0.95041,0.77763,0.77763,positive,spread_positive,-13.065050000000001,0.0,0.7585418235243055,6,5,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-01-05T06:00:00+00:00,2025-01-05T07:00:00+00:00,2025-01-05,7,0.18871,0.95384,0.7651300000000001,0.7651300000000001,positive,spread_positive,-13.2791,0.0,0.7445914314344617,6,5,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-01-05T07:00:00+00:00,2025-01-05T08:00:00+00:00,2025-01-05,8,0.1855,0.99555,0.81005,0.81005,positive,spread_spike_positive,-13.374,0.0,0.7400530979492187,6,5,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-01-05T08:00:00+00:00,2025-01-05T09:00:00+00:00,2025-01-05,9,0.20223,1.04333,0.8411000000000001,0.8411000000000001,positive,spread_spike_positive,-13.48975,0.9670762500000001,0.7240672198206018,6,5,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-01-05T09:00:00+00:00,2025-01-05T10:00:00+00:00,2025-01-05,10,0.20647,0.98157,0.7751000000000001,0.7751000000000001,positive,spread_positive,-13.567950000000003,19.7593515,0.7535285011574074,6,5,sunday,normal_sunday,normal_sunday,0,0,0,0
