forecast_origin_timestamp_utc,target_timestamp_utc,horizon_h,split,target_consumption_se3_mw,target_source_table,target_source_column,weather_proxy_label,price_feature_protocol,forecast_se3_price_target_hour,pred_HGB_no_price,pred_HGB_with_p0054n_exact_dayahead_advanced_price,pred_ExtraTrees_no_price,pred_ExtraTrees_with_p0054n_exact_dayahead_advanced_price,pred_LightGBM_no_price,pred_LightGBM_with_p0054n_exact_dayahead_advanced_price,pred_XGBoost_no_price,pred_XGBoost_with_p0054n_exact_dayahead_advanced_price
2025-03-02T11:00:00Z,2025-03-02T21:00:00Z,11,train_fit,10022.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.26335982378682754,,,,,,,,
2025-03-02T11:00:00Z,2025-03-02T22:00:00Z,12,train_fit,9597.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.23853852696466687,,,,,,,,
2025-03-02T11:00:00Z,2025-03-02T23:00:00Z,13,train_fit,9490.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.23645488043225832,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T00:00:00Z,14,train_fit,9343.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.23396011194758914,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T01:00:00Z,15,train_fit,9359.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.24048352378296411,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T02:00:00Z,16,train_fit,9489.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.22960209129015666,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T03:00:00Z,17,train_fit,9618.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.2672938507896836,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T04:00:00Z,18,train_fit,9941.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.3956662896771695,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T05:00:00Z,19,train_fit,11068.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6225972842491725,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T06:00:00Z,20,train_fit,11803.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7413808731516286,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T07:00:00Z,21,train_fit,11891.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7421335584733113,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T08:00:00Z,22,train_fit,11686.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7148810455470883,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T09:00:00Z,23,train_fit,11463.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6755316071771298,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T10:00:00Z,24,train_fit,11068.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6375621114193614,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T11:00:00Z,25,train_fit,10733.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6397066435713231,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T12:00:00Z,26,train_fit,10556.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6463326315762059,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T13:00:00Z,27,train_fit,10584.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6493553355708036,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T14:00:00Z,28,train_fit,10992.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6765725508602014,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T15:00:00Z,29,train_fit,11453.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7636515439516692,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T16:00:00Z,30,train_fit,11932.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8828793947059692,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T17:00:00Z,31,train_fit,11926.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.9257244397096256,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T18:00:00Z,32,train_fit,11694.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.897555324431013,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T19:00:00Z,33,train_fit,11289.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7909530985643685,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T20:00:00Z,34,train_fit,11061.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6766834637017332,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T21:00:00Z,35,train_fit,10518.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6024239908115256,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T22:00:00Z,36,train_fit,10092.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.5628213216456021,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T11:00:00Z,1,train_fit,10733.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7111146936380195,,,,,,,,
