forecast_origin_timestamp_utc,input_data_cutoff_utc,target_timestamp_utc,horizon_hours,area_or_target,predicted_price_or_index,prediction_kind
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-03T16:00:00Z,64,SE3_consumption,2026.137436220197,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-03T17:00:00Z,65,SE3_consumption,1999.4207854881304,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-03T18:00:00Z,66,SE3_consumption,1991.0066997620147,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-03T19:00:00Z,67,SE3_consumption,1954.6990204082872,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-03T20:00:00Z,68,SE3_consumption,1899.2992728304364,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-03T21:00:00Z,69,SE3_consumption,1834.4584113207627,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-03T22:00:00Z,70,SE3_consumption,1762.8520239656889,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-03T23:00:00Z,71,SE3_consumption,1704.9601300978966,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T00:00:00Z,72,SE3_consumption,1677.1780719032176,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T01:00:00Z,73,SE3_consumption,1664.7093954598372,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T02:00:00Z,74,SE3_consumption,1678.827629643907,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T03:00:00Z,75,SE3_consumption,1768.6064663673842,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T04:00:00Z,76,SE3_consumption,1884.8061058108176,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T05:00:00Z,77,SE3_consumption,1977.5037510204477,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T06:00:00Z,78,SE3_consumption,2043.8613935044361,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T07:00:00Z,79,SE3_consumption,2104.198301679495,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T08:00:00Z,80,SE3_consumption,2123.725004145684,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T09:00:00Z,81,SE3_consumption,2105.1802945608256,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T10:00:00Z,82,SE3_consumption,2052.9406100480032,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T11:00:00Z,83,SE3_consumption,2018.4477776404112,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T12:00:00Z,84,SE3_consumption,2058.421742239703,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T13:00:00Z,85,SE3_consumption,2067.9435528184204,LABB_consumption_mw_not_price_or_index_weather_proxy
