row_id,forecast_origin_timestamp_utc,target_timestamp_utc,horizon_h,split,target_consumption_se1_mw,forecast_se1_price_target_hour,forecast_se1_price_rank_in_168h,forecast_se1_price_top8_forecast_day_flag,weather_proxy_label,weather_proxy_temperature_se1
2025-01-01T23:00:00Z|2025-01-01T23:00:00Z,2025-01-01T23:00:00Z,2025-01-01T23:00:00Z,1,validate,382.42249225,0.047068679371822346,160,0,weather_actual_as_forecast_proxy,-12.464000000000002
2025-01-01T23:00:00Z|2025-01-02T00:00:00Z,2025-01-01T23:00:00Z,2025-01-02T00:00:00Z,2,validate,374.50716125,0.04640737897972698,163,0,weather_actual_as_forecast_proxy,-12.519000000000002
2025-01-01T23:00:00Z|2025-01-02T01:00:00Z,2025-01-01T23:00:00Z,2025-01-02T01:00:00Z,3,validate,374.454548,0.045675994359274344,164,0,weather_actual_as_forecast_proxy,-12.653
2025-01-01T23:00:00Z|2025-01-02T02:00:00Z,2025-01-01T23:00:00Z,2025-01-02T02:00:00Z,4,validate,376.81920049999997,0.04560237537876564,165,0,weather_actual_as_forecast_proxy,-12.761000000000003
2025-01-01T23:00:00Z|2025-01-02T03:00:00Z,2025-01-01T23:00:00Z,2025-01-02T03:00:00Z,5,validate,383.80751449999997,0.04740838234005307,156,0,weather_actual_as_forecast_proxy,-12.866
2025-01-01T23:00:00Z|2025-01-02T04:00:00Z,2025-01-01T23:00:00Z,2025-01-02T04:00:00Z,6,validate,393.90555724999996,0.04966173523568212,140,0,weather_actual_as_forecast_proxy,-12.971000000000002
2025-01-01T23:00:00Z|2025-01-02T05:00:00Z,2025-01-01T23:00:00Z,2025-01-02T05:00:00Z,7,validate,402.724119,0.05398498530358238,115,0,weather_actual_as_forecast_proxy,-13.092
2025-01-01T23:00:00Z|2025-01-02T06:00:00Z,2025-01-01T23:00:00Z,2025-01-02T06:00:00Z,8,validate,411.517274,0.05766281222420747,84,0,weather_actual_as_forecast_proxy,-13.24
2025-01-01T23:00:00Z|2025-01-02T07:00:00Z,2025-01-01T23:00:00Z,2025-01-02T07:00:00Z,9,validate,422.255885,0.05903969580063286,68,1,weather_actual_as_forecast_proxy,-13.593000000000002
2025-01-01T23:00:00Z|2025-01-02T08:00:00Z,2025-01-01T23:00:00Z,2025-01-02T08:00:00Z,10,validate,431.22046075000003,0.05871907326759148,73,1,weather_actual_as_forecast_proxy,-13.773000000000001
2025-01-01T23:00:00Z|2025-01-02T09:00:00Z,2025-01-01T23:00:00Z,2025-01-02T09:00:00Z,11,validate,431.31006875,0.058854990188445276,72,1,weather_actual_as_forecast_proxy,-13.838000000000003
2025-01-01T23:00:00Z|2025-01-02T10:00:00Z,2025-01-01T23:00:00Z,2025-01-02T10:00:00Z,12,validate,433.82840799999997,0.058147326576670925,78,0,weather_actual_as_forecast_proxy,-13.742
2025-01-01T23:00:00Z|2025-01-02T11:00:00Z,2025-01-01T23:00:00Z,2025-01-02T11:00:00Z,13,validate,433.161326,0.05794842176187176,80,0,weather_actual_as_forecast_proxy,-13.547
2025-01-01T23:00:00Z|2025-01-02T12:00:00Z,2025-01-01T23:00:00Z,2025-01-02T12:00:00Z,14,validate,433.15418925,0.0579058079620824,81,0,weather_actual_as_forecast_proxy,-13.512000000000002
2025-01-01T23:00:00Z|2025-01-02T13:00:00Z,2025-01-01T23:00:00Z,2025-01-02T13:00:00Z,15,validate,427.54335199999997,0.057872475962744356,83,0,weather_actual_as_forecast_proxy,-13.486999999999998
2025-01-01T23:00:00Z|2025-01-02T14:00:00Z,2025-01-01T23:00:00Z,2025-01-02T14:00:00Z,16,validate,437.0159605,0.058580655764457985,74,1,weather_actual_as_forecast_proxy,-13.55
2025-01-01T23:00:00Z|2025-01-02T15:00:00Z,2025-01-01T23:00:00Z,2025-01-02T15:00:00Z,17,validate,435.61627699999997,0.060309430870985774,59,1,weather_actual_as_forecast_proxy,-13.653000000000002
2025-01-01T23:00:00Z|2025-01-02T16:00:00Z,2025-01-01T23:00:00Z,2025-01-02T16:00:00Z,18,validate,429.38551775,0.059027695948188325,69,1,weather_actual_as_forecast_proxy,-13.751000000000003
2025-01-01T23:00:00Z|2025-01-02T17:00:00Z,2025-01-01T23:00:00Z,2025-01-02T17:00:00Z,19,validate,420.81722600000006,0.05898106698826831,70,1,weather_actual_as_forecast_proxy,-13.854000000000001
2025-01-01T23:00:00Z|2025-01-02T18:00:00Z,2025-01-01T23:00:00Z,2025-01-02T18:00:00Z,20,validate,412.2495505,0.05815898428059011,77,1,weather_actual_as_forecast_proxy,-13.964000000000002
2025-01-01T23:00:00Z|2025-01-02T19:00:00Z,2025-01-01T23:00:00Z,2025-01-02T19:00:00Z,21,validate,415.42758249999997,0.05557233335005345,103,0,weather_actual_as_forecast_proxy,-13.770000000000003
2025-01-01T23:00:00Z|2025-01-02T20:00:00Z,2025-01-01T23:00:00Z,2025-01-02T20:00:00Z,22,validate,409.873548,0.053157973605483466,118,0,weather_actual_as_forecast_proxy,-13.894000000000002
2025-01-01T23:00:00Z|2025-01-02T21:00:00Z,2025-01-01T23:00:00Z,2025-01-02T21:00:00Z,23,validate,401.435046,0.05019593607716192,134,0,weather_actual_as_forecast_proxy,-14.010000000000005
2025-01-01T23:00:00Z|2025-01-02T22:00:00Z,2025-01-01T23:00:00Z,2025-01-02T22:00:00Z,24,validate,396.89347925,0.05218861954818573,126,0,weather_actual_as_forecast_proxy,-13.896000000000004
2025-01-01T23:00:00Z|2025-01-02T23:00:00Z,2025-01-01T23:00:00Z,2025-01-02T23:00:00Z,25,validate,398.485166,0.05295031423379684,120,0,weather_actual_as_forecast_proxy,-13.888000000000002
2025-01-01T23:00:00Z|2025-01-03T00:00:00Z,2025-01-01T23:00:00Z,2025-01-03T00:00:00Z,26,validate,388.59532550000006,0.05164762610041632,129,0,weather_actual_as_forecast_proxy,-13.751000000000003
2025-01-01T23:00:00Z|2025-01-03T01:00:00Z,2025-01-01T23:00:00Z,2025-01-03T01:00:00Z,27,validate,383.954232,0.050285247636121716,133,0,weather_actual_as_forecast_proxy,-13.607000000000003
2025-01-01T23:00:00Z|2025-01-03T02:00:00Z,2025-01-01T23:00:00Z,2025-01-03T02:00:00Z,28,validate,382.10535300000004,0.04937847694554691,142,0,weather_actual_as_forecast_proxy,-13.394
2025-01-01T23:00:00Z|2025-01-03T03:00:00Z,2025-01-01T23:00:00Z,2025-01-03T03:00:00Z,29,validate,386.72507025,0.0492931400433291,143,0,weather_actual_as_forecast_proxy,-13.270000000000001
2025-01-01T23:00:00Z|2025-01-03T04:00:00Z,2025-01-01T23:00:00Z,2025-01-03T04:00:00Z,30,validate,392.81440175,0.05520153594309829,107,0,weather_actual_as_forecast_proxy,-13.346
2025-01-01T23:00:00Z|2025-01-03T05:00:00Z,2025-01-01T23:00:00Z,2025-01-03T05:00:00Z,31,validate,406.32688,0.05818794248982681,76,0,weather_actual_as_forecast_proxy,-13.319999999999999
2025-01-01T23:00:00Z|2025-01-03T06:00:00Z,2025-01-01T23:00:00Z,2025-01-03T06:00:00Z,32,validate,417.07240675,0.06207945128099081,39,1,weather_actual_as_forecast_proxy,-13.287000000000004
2025-01-01T23:00:00Z|2025-01-03T07:00:00Z,2025-01-01T23:00:00Z,2025-01-03T07:00:00Z,33,validate,419.22817375,0.064334914106123,29,1,weather_actual_as_forecast_proxy,-12.802000000000003
2025-01-01T23:00:00Z|2025-01-03T08:00:00Z,2025-01-01T23:00:00Z,2025-01-03T08:00:00Z,34,validate,420.16838925,0.06278824019150729,35,1,weather_actual_as_forecast_proxy,-12.681000000000001
2025-01-01T23:00:00Z|2025-01-03T09:00:00Z,2025-01-01T23:00:00Z,2025-01-03T09:00:00Z,35,validate,422.39415999999994,0.06262291161715991,36,1,weather_actual_as_forecast_proxy,-12.482000000000001
2025-01-01T23:00:00Z|2025-01-03T10:00:00Z,2025-01-01T23:00:00Z,2025-01-03T10:00:00Z,36,validate,420.58850099999995,0.06178277297085543,43,1,weather_actual_as_forecast_proxy,-12.233000000000002
2025-01-01T23:00:00Z|2025-01-03T11:00:00Z,2025-01-01T23:00:00Z,2025-01-03T11:00:00Z,37,validate,426.061825,0.061385440090206356,49,0,weather_actual_as_forecast_proxy,-12.022000000000002
2025-01-01T23:00:00Z|2025-01-03T12:00:00Z,2025-01-01T23:00:00Z,2025-01-03T12:00:00Z,38,validate,423.40863425,0.06143639723923486,48,0,weather_actual_as_forecast_proxy,-12.004000000000001
2025-01-01T23:00:00Z|2025-01-03T13:00:00Z,2025-01-01T23:00:00Z,2025-01-03T13:00:00Z,39,validate,423.26962525,0.061224648267341863,52,0,weather_actual_as_forecast_proxy,-12.087000000000003
2025-01-01T23:00:00Z|2025-01-03T14:00:00Z,2025-01-01T23:00:00Z,2025-01-03T14:00:00Z,40,validate,422.42017925,0.06189547654314799,42,1,weather_actual_as_forecast_proxy,-12.227000000000002
2025-01-01T23:00:00Z|2025-01-03T15:00:00Z,2025-01-01T23:00:00Z,2025-01-03T15:00:00Z,41,validate,423.54836550000005,0.06358599171753723,31,1,weather_actual_as_forecast_proxy,-12.174000000000001
2025-01-01T23:00:00Z|2025-01-03T16:00:00Z,2025-01-01T23:00:00Z,2025-01-03T16:00:00Z,42,validate,422.88507699999997,0.06150464582051055,46,0,weather_actual_as_forecast_proxy,-12.098
2025-01-01T23:00:00Z|2025-01-03T17:00:00Z,2025-01-01T23:00:00Z,2025-01-03T17:00:00Z,43,validate,415.4829815,0.06152185854260069,45,1,weather_actual_as_forecast_proxy,-12.096000000000004
2025-01-01T23:00:00Z|2025-01-03T18:00:00Z,2025-01-01T23:00:00Z,2025-01-03T18:00:00Z,44,validate,410.37269024999995,0.06089011599216834,54,0,weather_actual_as_forecast_proxy,-12.198000000000002
2025-01-01T23:00:00Z|2025-01-03T19:00:00Z,2025-01-01T23:00:00Z,2025-01-03T19:00:00Z,45,validate,405.85262300000005,0.057245032548474906,85,0,weather_actual_as_forecast_proxy,-11.535
2025-01-01T23:00:00Z|2025-01-03T20:00:00Z,2025-01-01T23:00:00Z,2025-01-03T20:00:00Z,46,validate,402.463214,0.05538942673854155,105,0,weather_actual_as_forecast_proxy,-11.562000000000001
2025-01-01T23:00:00Z|2025-01-03T21:00:00Z,2025-01-01T23:00:00Z,2025-01-03T21:00:00Z,47,validate,397.526731,0.05253379422954471,124,0,weather_actual_as_forecast_proxy,-11.856000000000002
2025-01-01T23:00:00Z|2025-01-03T22:00:00Z,2025-01-01T23:00:00Z,2025-01-03T22:00:00Z,48,validate,387.6566375,0.05073903646851804,130,0,weather_actual_as_forecast_proxy,-11.433000000000002
2025-01-01T23:00:00Z|2025-01-03T23:00:00Z,2025-01-01T23:00:00Z,2025-01-03T23:00:00Z,49,validate,392.22952150000003,0.04922234289959171,144,0,weather_actual_as_forecast_proxy,-11.271000000000003
2025-01-01T23:00:00Z|2025-01-04T00:00:00Z,2025-01-01T23:00:00Z,2025-01-04T00:00:00Z,50,validate,387.8940735,0.04821245507295089,148,0,weather_actual_as_forecast_proxy,-11.156000000000002
2025-01-01T23:00:00Z|2025-01-04T01:00:00Z,2025-01-01T23:00:00Z,2025-01-04T01:00:00Z,51,validate,389.55390375,0.047357100549155526,158,0,weather_actual_as_forecast_proxy,-11.346000000000002
2025-01-01T23:00:00Z|2025-01-04T02:00:00Z,2025-01-01T23:00:00Z,2025-01-04T02:00:00Z,52,validate,385.54579475,0.04749420127697979,155,0,weather_actual_as_forecast_proxy,-11.459000000000003
2025-01-01T23:00:00Z|2025-01-04T03:00:00Z,2025-01-01T23:00:00Z,2025-01-04T03:00:00Z,53,validate,391.545417,0.04813613131833322,150,0,weather_actual_as_forecast_proxy,-11.543000000000001
2025-01-01T23:00:00Z|2025-01-04T04:00:00Z,2025-01-01T23:00:00Z,2025-01-04T04:00:00Z,54,validate,395.35628225,0.04872073532504491,147,0,weather_actual_as_forecast_proxy,-11.652000000000001
2025-01-01T23:00:00Z|2025-01-04T05:00:00Z,2025-01-01T23:00:00Z,2025-01-04T05:00:00Z,55,validate,401.94642075,0.05195513516007197,128,0,weather_actual_as_forecast_proxy,-11.843000000000002
2025-01-01T23:00:00Z|2025-01-04T06:00:00Z,2025-01-01T23:00:00Z,2025-01-04T06:00:00Z,56,validate,405.387299,0.05559041355809003,102,0,weather_actual_as_forecast_proxy,-12.003000000000002
2025-01-01T23:00:00Z|2025-01-04T07:00:00Z,2025-01-01T23:00:00Z,2025-01-04T07:00:00Z,57,validate,409.2861415,0.05715190745358126,86,1,weather_actual_as_forecast_proxy,-12.307000000000004
2025-01-01T23:00:00Z|2025-01-04T08:00:00Z,2025-01-01T23:00:00Z,2025-01-04T08:00:00Z,58,validate,417.46049949999997,0.0570221034096201,88,1,weather_actual_as_forecast_proxy,-12.559000000000001
2025-01-01T23:00:00Z|2025-01-04T09:00:00Z,2025-01-01T23:00:00Z,2025-01-04T09:00:00Z,59,validate,426.84136824999996,0.056948059545175414,89,1,weather_actual_as_forecast_proxy,-12.786000000000003
2025-01-01T23:00:00Z|2025-01-04T10:00:00Z,2025-01-01T23:00:00Z,2025-01-04T10:00:00Z,60,validate,425.16267925,0.0561570182962214,94,1,weather_actual_as_forecast_proxy,-12.807000000000006
2025-01-01T23:00:00Z|2025-01-04T11:00:00Z,2025-01-01T23:00:00Z,2025-01-04T11:00:00Z,61,validate,428.41126199999997,0.05601002589199433,98,0,weather_actual_as_forecast_proxy,-12.762000000000002
2025-01-01T23:00:00Z|2025-01-04T12:00:00Z,2025-01-01T23:00:00Z,2025-01-04T12:00:00Z,62,validate,427.97861925,0.05590483603808173,100,0,weather_actual_as_forecast_proxy,-12.800000000000002
2025-01-01T23:00:00Z|2025-01-04T13:00:00Z,2025-01-01T23:00:00Z,2025-01-04T13:00:00Z,63,validate,431.296238,0.05587278477027516,101,0,weather_actual_as_forecast_proxy,-12.793000000000005
2025-01-01T23:00:00Z|2025-01-04T14:00:00Z,2025-01-01T23:00:00Z,2025-01-04T14:00:00Z,64,validate,430.37557075,0.05678304391623087,92,1,weather_actual_as_forecast_proxy,-12.905000000000001
2025-01-01T23:00:00Z|2025-01-04T15:00:00Z,2025-01-01T23:00:00Z,2025-01-04T15:00:00Z,65,validate,433.67934275,0.058952011009699365,71,1,weather_actual_as_forecast_proxy,-13.029000000000003
2025-01-01T23:00:00Z|2025-01-04T16:00:00Z,2025-01-01T23:00:00Z,2025-01-04T16:00:00Z,66,validate,431.03602675,0.05692006896869157,90,1,weather_actual_as_forecast_proxy,-13.094000000000001
2025-01-01T23:00:00Z|2025-01-04T17:00:00Z,2025-01-01T23:00:00Z,2025-01-04T17:00:00Z,67,validate,426.54748025,0.05692006896869157,91,1,weather_actual_as_forecast_proxy,-13.187000000000001
2025-01-01T23:00:00Z|2025-01-04T18:00:00Z,2025-01-01T23:00:00Z,2025-01-04T18:00:00Z,68,validate,416.45379525000004,0.05600095035137655,99,0,weather_actual_as_forecast_proxy,-13.290000000000001
2025-01-01T23:00:00Z|2025-01-04T19:00:00Z,2025-01-01T23:00:00Z,2025-01-04T19:00:00Z,69,validate,414.63123175000004,0.053849667242505936,116,0,weather_actual_as_forecast_proxy,-13.489000000000003
2025-01-01T23:00:00Z|2025-01-04T20:00:00Z,2025-01-01T23:00:00Z,2025-01-04T20:00:00Z,70,validate,406.90995699999996,0.05409052562292265,114,0,weather_actual_as_forecast_proxy,-13.606
2025-01-01T23:00:00Z|2025-01-04T21:00:00Z,2025-01-01T23:00:00Z,2025-01-04T21:00:00Z,71,validate,407.90512425,0.05456948612202243,111,0,weather_actual_as_forecast_proxy,-13.800000000000002
