forecast_origin_timestamp_utc,model,path_hours,MAE_0_24h,MAE_24_48h,MAE_48_72h,MAE_72_168h,MAE_full_168h,bias_full_168h,p90_abs_error_full_168h,p95_abs_error_full_168h,daily_energy_error_proxy,peak_load_hour_error,relative_improvement_vs_base_MAE_full_168h
2025-06-01T23:00:00Z,M4_base_Ridge_G4,168,8.943077976328999,7.901053662630176,10.908309116847233,10.54872912827207,9.992479609842098,2.136364195907672,17.650595839959397,19.129893314001755,192.56349791883986,11.385695931575412,
2025-06-08T23:00:00Z,M4_base_Ridge_G4,168,11.149170833147274,8.074011070064053,8.473362759533623,8.759175812448737,8.961892558934274,1.3304358003338872,17.115653359918635,19.6778795174937,117.21685210025682,17.931209780369556,
2025-06-15T23:00:00Z,M4_base_Ridge_G4,168,7.110678804811695,6.589888701964431,3.689215876214219,8.23915533832325,7.192343533754762,2.9600412592970704,14.632526634915209,16.371575173806136,86.65965227828688,15.90623504777841,
2025-06-22T23:00:00Z,M4_base_Ridge_G4,168,9.095221115884032,5.959207090609297,9.382913989216075,11.931201357900497,10.30887823247305,7.622745728026946,19.422878354823965,24.14872324316307,182.94589747264658,26.699651881169075,
2025-06-29T23:00:00Z,M4_base_Ridge_G4,168,10.591355879066432,13.815327551640186,21.231480933374595,27.037794910213666,21.96990628641942,21.85639319836485,36.68043690985803,41.047706044227596,524.5534367607562,16.53195592905513,
2025-07-06T23:00:00Z,M4_base_Ridge_G4,168,22.282250734432655,21.955708315639853,22.791025266195927,11.068977431816272,15.900699149076209,12.953433887971336,29.323895124840668,32.87773613035942,335.288313695192,19.266673945030675,
2025-07-13T23:00:00Z,M4_base_Ridge_G4,168,9.955970376035358,15.578308252278417,8.414096349435173,8.193604812608816,9.531827746883462,1.8258547385799508,17.847968916950798,21.09540750860271,120.47546368662229,23.393350308831486,
2025-07-20T23:00:00Z,M4_base_Ridge_G4,168,11.761236950763097,8.884011316439256,9.7508156238808,15.258254502722105,13.061297414567363,12.486379875727332,23.848580173526738,27.353526920383203,299.6731170174559,2.4645558169869446,
2025-07-27T23:00:00Z,M4_base_Ridge_G4,168,28.115319936226445,33.801502388212256,33.32364518677927,21.532314249520727,25.909960644185837,25.845533736178357,41.031251690555,44.446831653331316,620.2928096682807,1.6555470392938787,
2025-08-03T23:00:00Z,M4_base_Ridge_G4,168,23.39258705265048,42.574610099666444,53.70443104913968,46.05731221173307,43.41441100691269,43.41441100691269,58.317196665563685,64.12187771963893,1041.9458641659046,16.52292441402369,
2025-08-10T23:00:00Z,M4_base_Ridge_G4,168,49.08528928321133,52.9472135054576,57.18234064616393,63.78751250184184,59.19498477745718,59.19498477745718,75.53013526140532,80.7157719344828,1420.6796346589726,54.061400496342344,
2025-08-17T23:00:00Z,M4_base_Ridge_G4,168,82.33893219807227,95.52989768756703,90.56172868737445,80.13344044093303,84.13776004810656,84.13776004810656,96.94019328473722,99.25517952265119,2019.306241154558,65.84713802876689,
2025-08-24T23:00:00Z,M4_base_Ridge_G4,168,97.46970583481898,102.25305095228289,108.61587969362002,93.3298618083047,97.3797262448487,97.3797262448487,112.03571433262135,113.86423805289272,2337.1134298763677,81.40354078616116,
2025-08-31T23:00:00Z,M4_base_Ridge_G4,168,89.04076819431545,82.46339916039302,99.08574273642172,92.55007304612143,91.54145746794514,91.54145746794514,108.20018403355412,110.84914310358815,2196.994979230683,71.9682915353348,
2025-09-07T23:00:00Z,M4_base_Ridge_G4,168,121.39569232186955,124.19648729972253,126.96815987012833,139.18904282131902,132.75950153957095,132.75950153957095,156.64171507271823,164.0982188489966,3186.228036949702,112.80407248720127,
2025-09-14T23:00:00Z,M4_base_Ridge_G4,168,158.75442996203302,155.68795930480545,151.41606888666217,173.6740755270763,165.7935371802579,165.7935371802579,186.14790630131375,189.04062203472995,3979.0448923261924,139.18651898742058,
2025-09-21T23:00:00Z,M4_base_Ridge_G4,168,200.64438358412542,203.18040844324415,197.57533744543014,179.53910010472882,188.5080756988163,188.5080756988163,205.9842060496139,207.83684422836882,4524.193816771593,158.2649871529473,
2025-09-28T23:00:00Z,M4_base_Ridge_G4,168,190.54977209661058,199.18166148543037,205.56683894486125,210.28755875874165,205.2069296516956,205.2069296516956,221.57219439797828,223.78269895880274,4924.966311640694,182.59640836674424,
2025-10-05T23:00:00Z,M4_base_Ridge_G4,168,195.6272423573154,193.58492361428503,206.6851410656392,228.8320751169675,215.8893725007299,215.8893725007299,239.58376580082913,241.45347041610194,5181.344940017518,184.57214604455396,
2025-10-12T23:00:00Z,M4_base_Ridge_G4,168,227.07841058872327,217.34089207267849,222.9118323249722,239.91167518551902,232.42540510406434,232.42540510406434,246.10909111648067,250.1973451202506,5578.209722497543,220.2009620751561,
2025-10-19T23:00:00Z,M4_base_Ridge_G4,168,239.80562501444047,243.10667822997172,251.15588494841316,260.2068511101993,253.55651323337472,253.55651323337472,269.65933298938313,273.7810732731394,6085.356317600992,223.98126772143786,
2025-10-26T23:00:00Z,M4_base_Ridge_G4,168,255.9118616088302,262.3738405513456,256.54686892275834,269.6038730283162,264.74972331374266,264.74972331374266,278.992941151609,281.19764810255384,6353.993359529826,243.4355504229802,
2025-11-02T23:00:00Z,M4_base_Ridge_G4,168,268.9430441443474,276.1778980535327,287.52898255029635,261.53241911065646,268.3970858844003,268.3970858844003,286.9603057435412,292.4794246478539,6441.530061225606,245.68120959277553,
2025-11-09T23:00:00Z,M4_base_Ridge_G4,168,275.40331867753025,253.80315500948964,266.22478228220905,279.9019736886838,273.5770215319947,273.5770215319947,291.2046368499813,298.07081117012865,6565.8485167678755,231.88405460015508,
2025-11-16T23:00:00Z,M4_base_Ridge_G4,168,257.4210079043193,268.96085283127314,273.81296750493357,272.69091926731915,270.13692932997174,270.13692932997174,286.60405846903285,291.669334316506,6483.286303919324,248.35561836204351,
2025-11-23T23:00:00Z,M4_base_Ridge_G4,168,290.6955246865366,267.1778918080218,244.10347579770112,282.8201052944829,276.17961621002746,276.17961621002746,301.61743414953946,303.1135132869371,6628.310789040655,223.870075483731,
2025-11-30T23:00:00Z,M4_base_Ridge_G4,168,303.18808781899503,297.0583129121147,304.7348858386201,290.9102071739204,295.51744503791593,295.51744503791593,310.42475671188765,316.0610114062951,7092.418680909982,283.86879619282087,
2025-12-07T23:00:00Z,M4_base_Ridge_G4,168,299.85796384719606,310.72416677404084,336.5028646670857,321.6303948440133,319.0866535234822,319.0866535234822,339.72659883327964,344.3397938102227,7658.079684563573,314.22141249628214,
2025-12-14T23:00:00Z,M4_base_Ridge_G4,168,295.9386959628999,301.1226257580144,310.36145769205194,318.00585852430567,311.34945907288403,311.34945907288403,332.62536064861524,337.4533418740045,7472.387017749219,282.84003853383877,
2025-12-21T23:00:00Z,M4_base_Ridge_G4,168,313.0601271430049,305.2033250168441,301.3641019531734,328.736907294239,319.2250261842827,319.2250261842827,347.9710519071526,352.2953133687537,7661.400628422784,282.45801767630246,
2025-12-28T23:00:00Z,M4_base_Ridge_G4,168,352.8021987186862,344.2039190629292,336.72086237151876,6.621505776064616,151.4590004653418,149.544506654187,350.95596827743725,356.30854553188396,3598.249371606872,4.948892141531701,
2026-01-04T23:00:00Z,M4_base_Ridge_G4,168,23.4756336437397,13.156550746857569,7.258122219933772,12.19157644948669,13.236658915496829,-0.3762771814467141,26.65434256624791,30.523442708019605,252.75848013862236,30.650467533974165,
2026-01-11T23:00:00Z,M4_base_Ridge_G4,168,24.079016244646223,25.703459600056373,9.941944589530344,26.835840908584558,23.866826295510158,7.352856204839707,37.32321118270569,38.999775395334325,559.6002302907376,38.05107041332832,
2026-01-18T23:00:00Z,M4_base_Ridge_G4,168,12.498671221320265,10.36786030999599,25.202300282860552,8.667443554514934,11.819800861748073,1.4710026431267922,25.002806832462078,30.41109907674077,223.09941420311424,20.451285376454962,
2026-01-25T23:00:00Z,M4_base_Ridge_G4,168,23.532689557765593,24.345058946330322,42.082975079772744,28.9157248199789,29.374803266254894,29.35465678590233,44.35856872557246,46.0569345997142,704.5117628616559,15.694919312065736,
2026-02-01T23:00:00Z,M4_base_Ridge_G4,168,21.81599966317619,14.12425187091747,19.145585065052227,8.822567704106941,12.91087248793909,10.954111845743626,24.603522283266813,28.39140826799308,281.9242390824155,15.172373224271212,
2026-02-08T23:00:00Z,M4_base_Ridge_G4,168,17.12846975090698,41.67846813429202,42.522057585937915,19.192789870083175,25.442879278781383,25.007999526806856,47.3778526763776,51.79678221751986,600.1919886433642,7.153221694745071,
2026-02-15T23:00:00Z,M4_base_Ridge_G4,168,10.073957875673294,9.693824522302263,13.747724031752506,17.7909206021232,14.954169834031548,11.663297642546837,27.67148266261711,30.34040908494312,315.4102850566289,20.935160555118728,
2026-02-22T23:00:00Z,M4_base_Ridge_G4,168,12.330693228685924,11.792289165505482,7.561222659827919,7.932655178164978,9.059260823811321,5.769214166691776,17.831967719864046,21.766080777014196,149.19113846481136,16.396646928076564,
2026-03-01T23:00:00Z,M4_base_Ridge_G4,168,10.369801306600998,3.5667857996814853,7.385292721169418,12.312653721255758,10.08178495892499,6.043065047227833,19.293078315216594,25.02546305652724,198.058614843559,12.026724505260631,
2026-03-08T23:00:00Z,M4_base_Ridge_G4,168,10.801145616988151,9.99167533251295,11.431301701299256,30.273684508198574,21.902694383370665,21.54972320540406,42.565673627294416,47.42451679946798,517.1933569296976,5.3164731634379905,
2026-03-15T23:00:00Z,M4_base_Ridge_G4,168,24.948869879119304,50.899547851527906,61.03507264950437,61.014515536502266,54.42022178945155,54.42022178945155,70.72982990842037,73.09826984016703,1306.0853229468364,8.391373079100163,
2026-03-22T23:00:00Z,M4_base_Ridge_G4,168,55.47007041958842,37.19587573718028,21.439027412730344,19.292969968943375,27.325264777896066,26.685880288887883,53.783223543376316,62.3848581992135,640.4611269333096,6.959778271537516,
2026-03-29T23:00:00Z,M4_base_Ridge_G4,168,19.755602859885723,18.455322605862428,13.356349201865024,28.54091122024724,23.6758456498003,23.644649259824796,38.787497487293564,42.16299395411894,567.471582235795,1.336303597726726,
2026-04-05T23:00:00Z,M4_base_Ridge_G4,168,18.42759097108672,19.30383276238612,37.069222029120255,21.891657489187622,23.19532510276336,23.19532510276336,36.37752060080534,42.43658675942945,556.6878024663208,3.8604187893801623,
2026-04-12T23:00:00Z,M4_base_Ridge_G4,168,25.763262141977236,27.630088372940197,33.42913151403239,20.770093138642743,24.271836369074403,24.271836369074403,33.78681740876016,36.73449570367578,582.5240728577858,22.15502304892766,
2026-04-19T23:00:00Z,M4_base_Ridge_G4,168,20.753465977179285,18.29516081933724,17.161618085134247,12.143606930038404,14.96923894311491,14.907945005786779,26.363536373555192,29.881674430361706,357.7906801388828,0.23628495024007634,
2026-04-26T23:00:00Z,M4_base_Ridge_G4,168,14.342089578753447,16.439856956222147,18.200862768795037,15.976669479540417,16.12706960313319,15.98100290039566,25.965603454947406,29.502885938597913,383.54406960949575,2.942145275089331,
2026-05-03T23:00:00Z,M4_base_Ridge_G4,168,14.554201343759175,8.624535479892296,7.144438871810865,9.335881355378403,9.666671588139424,7.935073397002204,19.258663734713473,24.410776649444948,190.44176152805275,11.08605950126929,
2026-05-10T23:00:00Z,M4_base_Ridge_G4,168,11.84549504926648,16.353951369752398,16.018480461210185,17.208308723100554,16.150165967518756,15.7376502318302,27.41182942344301,31.697590145448494,377.7036055639247,9.238920696586263,
2025-06-01T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,8.975576947247456,5.45798440257244,8.28938869645748,10.756224662332857,9.392549813658396,3.192174412840334,19.387317192232608,20.80319064181073,191.43417965715796,15.552573256103074,0.06003813063504282
2025-06-08T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,12.820964363910543,9.487409485121006,9.49812732296446,6.749922131389973,8.400884242507987,5.454477324569158,17.019372279320706,20.23256925820372,142.5310241701395,13.149493828972652,0.06259931289479784
2025-06-15T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,6.386728198370045,5.645180745416496,5.4397553982859534,9.154839671889684,7.727289004233033,4.941164734286324,15.29146652435637,17.75648212850634,122.95681787228361,15.348238257753849,-0.0743770744497521
2025-06-22T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,9.84380173658453,5.001885775691544,13.207353879058592,14.391600829849759,12.231349244390529,11.321396877363647,22.790999238495047,25.873871464871378,271.7135250567275,21.778949525312328,-0.18648692598402017
2025-06-29T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,16.425024829891587,17.713651691731588,25.74682512355221,32.9947581221847,27.409219161987732,27.409219161987732,41.542771750285596,45.377488117617496,657.8212598877059,20.818677675685706,-0.24758015826997834
2025-07-06T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,25.8539555169756,26.41592961462557,27.09878095502484,13.846927496639912,19.250910867597952,18.30809334306253,32.174890842273285,33.94961960913591,439.39424023350085,8.214469748787167,-0.21069587488650662
2025-07-13T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,10.554550742390429,9.707972498076792,16.331067379644008,14.984852702475083,13.790428775715938,11.983683740176279,22.659924756294554,25.92811605296503,300.13773358361215,12.567387529394864,-0.4467769605073774
2025-07-20T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,20.962786044937143,17.82550382459741,15.836180952240907,23.141587761692865,21.02726026693527,21.02726026693527,31.982035998138056,34.17626637770005,504.6542464064464,6.636897689040325,-0.6098906256803713
2025-07-27T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,32.82299102261726,39.90397913469406,39.53625983023314,27.8427482910959,31.947746164561174,31.947746164561174,45.72744515952836,50.81110744396969,766.745907949468,7.168515703878427,-0.23302951337095945
2025-08-03T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,32.502428151261775,52.76738806641242,64.20836603079965,56.94568338765067,53.89441654272522,53.89441654272522,68.1428483188784,73.4399330068719,1293.4659970254052,26.235878496148302,-0.24139462664007685
2025-08-10T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,60.582854239723694,63.800183780175395,67.83861995922622,75.28643136874172,70.48105477915604,70.48105477915604,84.61564042415301,87.70310920416159,1691.5453146997445,63.683837584519836,-0.190659226353866
2025-08-17T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,94.4833904706157,109.73665004639555,103.93613791147207,93.42871192868817,97.41014659189084,97.41014659189084,110.16163316778626,112.32332099873389,2337.8435182053804,84.13978361638823,-0.15774589834808614
2025-08-24T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,112.4791151886925,114.71129925455932,122.47030538837369,107.04868005030909,111.12220571898021,111.12220571898021,124.70824306936966,126.9721623970875,2666.932937255526,93.50191200049073,-0.14112259300850602
2025-08-31T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,104.6329930932593,95.64149606238936,112.49479280937389,105.88956711094947,105.18965005840285,105.18965005840285,119.45227792180667,122.7351509687787,2524.5516014016694,83.26052642869183,-0.14909302263662197
2025-09-07T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,135.3522793437699,138.43488760324686,142.43521246077674,155.6645953156075,148.4115372386034,148.4115372386034,175.01261047268252,183.26837075322635,3561.876893726481,126.40899644161283,-0.11789766847209136
2025-09-14T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,174.99922232122557,172.0223841141819,167.44112068494357,190.52122905548194,182.36394904889696,182.36394904889696,203.49583885044785,204.91004525353517,4376.734777173528,155.6225285557594,-0.0999460663573573
2025-09-21T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,218.81584472456495,221.4235724413545,215.99291760676684,197.17458377432152,206.41866712428185,206.41866712428185,223.93384362814402,225.61047628439178,4954.048010982763,173.56088675005975,-0.09501232962603533
2025-09-28T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,210.40312034902558,218.11841815274946,224.59008033882836,229.32915307715248,224.34689016417326,224.34689016417326,239.57499700363488,242.0428683947751,5384.32536394016,206.37481829893522,-0.09327151156622512
2025-10-05T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,212.2604006571462,212.12162680385106,224.27655108891216,248.4972026370817,234.66391272831956,234.66391272831956,258.888632357971,260.36050757804617,5631.933905479667,200.9765473675552,-0.08696370743087957
2025-10-12T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,248.55041517237188,238.8577784574409,246.73413961611277,263.39442565988026,255.38857655506365,255.38857655506365,269.90227294892475,273.0444678050281,6129.325837321531,248.0190713520725,-0.09879802700878572
2025-10-19T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,261.4348870154773,266.0025447148577,274.314090761487,283.47338116487293,276.5207210216163,276.5207210216163,290.87475199720416,295.5043549786654,6636.49730451879,246.23924802515415,-0.0905684002962495
2025-10-26T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,280.3855328713608,286.5236798289715,280.0013336562816,294.0825100396125,289.0343695021523,289.0343695021523,303.205584643778,305.4152905915586,6936.824868051648,271.22131568031614,-0.09172680478925756
2025-11-02T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,292.03973486556856,301.2834217243069,313.22171390936063,285.6494481466387,292.7346661551132,292.7346661551132,312.47221482199865,318.747577150706,7025.631987722713,273.1395402944946,-0.09067751309787005
2025-11-09T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,298.3899972963823,277.99936950582145,292.8530720956325,306.3435490418987,299.23094786649006,299.23094786649006,318.6331741775059,324.4147894064848,7181.542748795763,254.12106982444095,-0.09377222615714136
2025-11-16T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,288.8893491890073,299.3286319747422,302.1610281695027,303.5368433391978,300.6466260985774,300.6466260985774,321.50272440239206,325.79973172437224,7215.519026365861,283.1661823701022,-0.11294159907821473
2025-11-23T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,316.4405351259248,292.4138425647496,264.90548229802243,305.314114802025,299.2880455995424,299.2880455995424,323.8834608634896,325.59873852850956,7182.913094389017,251.11073447276232,-0.08367174126254691
2025-11-30T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,331.35895581238185,328.6795770407208,334.82011706559007,319.8372528505816,324.8868087601454,324.8868087601454,340.21417609179366,345.16783778922866,7797.283410243494,312.260848844695,-0.09938284258806206
2025-12-07T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,327.0021659055862,335.68762812212105,361.46385373715833,348.1301489951981,345.2391776779512,345.2391776779512,364.46142703239497,368.67760805282705,8285.740264270828,339.03369687719226,-0.08196057047727441
2025-12-14T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,323.74603052057734,327.41092132335115,335.48551583753454,344.5896487811969,337.8572946866073,337.8572946866073,358.2703641819804,361.8506492200773,8108.575072478574,315.25259163981866,-0.08513853113044283
2025-12-21T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,342.074413084365,334.3159185834442,330.25201766466864,358.3779883413297,348.593471813971,348.593471813971,378.0692848306543,382.59948191897587,8366.243323535302,312.08557660122085,-0.09199919561674487
2025-12-28T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,382.63563252231,374.0001794255076,364.35265271253473,6.372350321830773,163.78255227823928,161.78959583932752,382.3237114086674,386.20927160720316,3890.048939101966,1.2025295290077338,-0.08136559580503414
2026-01-04T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,11.313271387861006,11.559441084610539,15.376732289483542,19.4793728107762,16.595276572151427,-12.284032293073675,33.81343294483194,37.79656754604662,372.393493121958,40.60718173793936,-0.25373605817722583
2026-01-11T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,35.70581473622243,37.29209839471529,18.82114016785615,15.487477221099487,21.96699459759886,-4.471109263244552,41.9142291244182,45.32736468107638,517.6276711405707,52.72080255568943,0.079601354381529
2026-01-18T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,22.75034083390865,18.560350604562938,14.427055581755694,14.682235503070123,16.352384147501112,-11.800137440441759,28.8578730823793,31.402774637055806,382.1316797026413,28.534482491286553,-0.38347374365854586
2026-01-25T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,12.63424424191117,11.284769496550739,25.977517275212392,14.127168454807313,15.200743547557641,14.741897191778982,26.922947443755966,29.849730568818035,353.8055326026957,6.595576419938823,0.4825244135330122
2026-02-01T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,15.920358959544101,6.629858968793255,9.434935260481124,7.501795018706756,8.856047609092217,2.7530186305127797,17.748694785065556,20.021179365614316,156.49226981481934,23.98393780800376,0.3140628088949648
2026-02-08T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,7.390555103048196,29.11971151651345,31.92239784079199,9.841241099584176,15.3996612655272,13.270285828200345,36.10361382918955,40.01957525645926,326.0108521482984,2.302367088007827,0.39473590638894135
2026-02-15T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,13.352703975495864,8.67690707275227,6.03030158983569,11.429401177418859,10.539645335394178,2.078026721538111,21.139205257329778,24.168131337797764,147.22594166814952,24.181082983956344,0.29520358185254353
2026-02-22T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,8.123944192094678,7.447791502856181,9.535792845466188,7.526315708181411,7.887541624734668,-1.0615594285944465,14.604802578567323,17.111096495728845,94.63449238694308,21.99001845730811,0.12933938230334552
2026-03-01T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,7.49514071363333,6.576329633990281,9.212512298814096,9.510985778236895,8.761132251340758,1.8618197096024076,17.39355820497473,24.0341331519681,161.31468152359182,12.001668482458797,0.1309939373796217
2026-03-08T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,9.288350168180628,7.608051937436177,9.094048570406413,27.744207387545142,19.566754318029112,18.858165116931417,39.73842825977236,47.456910554806434,452.5959628063541,2.7533095583492013,0.10665080854687382
2026-03-15T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,19.505211091331645,44.7815396910597,55.90194443796495,54.71067761074908,48.43305795190752,48.43305795190752,64.98270155277812,66.58621545855154,1162.3933908457805,7.450232218931205,0.11001726271362867
2026-03-22T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,52.4853986242947,33.23265892209221,18.67628319663327,15.876931319247248,23.986009431429892,22.816750994280884,52.12268075663738,57.76345358525034,547.6020238627407,7.3674069431841644,0.12220395204248351
2026-03-29T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,19.085875287104667,16.34543915316207,12.340378710359827,25.84186087755195,21.59130523726206,21.535683523302474,35.33115687982378,39.67165733648967,516.8564045592593,4.4065068199490725,0.08804502459475295
2026-04-05T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,14.69733018570476,16.656212746674885,33.88888353902238,19.828391069127015,20.650855821130026,20.650855821130026,34.70206044997566,41.04757395816807,495.62053970712026,0.5684361214018736,0.10969750457734259
2026-04-12T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,23.653926981693246,25.234619184457838,28.79921874571869,17.80884795207162,21.274736674308024,21.274736674308024,31.16029227055681,32.182952829359515,510.5936801833926,23.581489998687687,0.12348054960460633
2026-04-19T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,14.144035984876579,13.404238379650172,12.610353990473863,7.895801057123248,10.248833226213367,9.819958579991933,18.485063290783664,22.512494960157195,235.67900591980646,4.465294860174538,0.31534039471476866
2026-04-26T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,16.552697915717488,18.32347825003328,17.650868458701655,17.651683421090542,17.590539758402095,17.498370292532535,27.465186054659597,30.525043780778056,419.96088702078066,6.285818156385574,-0.09074619204127322
