scenario,seed,model,MAE_full_36h,RMSE_full_36h,bias_full_36h,p90_full_36h,p95_full_36h,full36_MAE_percent_of_mean_actual,full36_MAE_percent_of_median_actual,hourly_MAE_delivery_day,hourly_RMSE_delivery_day,bias_delivery_day,hourly_MAE_percent_of_mean_actual,hourly_MAE_percent_of_median_actual,absolute_daily_energy_error_MWh,signed_daily_energy_error_MWh,daily_energy_error_percent_of_actual,peak_hour_error_MW,peak_hour_timing_error_hours,morning_ramp_MAE,evening_peak_MAE
baseline_no_noise,,HGB_no_price,150.42261836159255,210.23466128972206,-64.90721272964483,350.620250494915,472.7819676795624,6.394256809659218,6.698241467305492,149.03724768647368,208.34217558666654,-51.57997898338588,6.411312415458534,6.679821401481405,3088.67835726033,-1237.9194956012573,5.301490849931037,-163.27354302973953,2.980337078651685,164.89973419353316,180.825367845653
baseline_no_noise,,LightGBM_no_price,165.29492758744647,229.01450457502008,-96.67998095892698,401.70172644215893,517.3230730535258,7.026458040953934,7.3604977121192725,161.20263771340532,224.27596938153937,-83.29537302717165,6.934645456891511,7.225071893695382,3558.772405929651,-1999.0889526521235,6.009106084523393,-187.29472001049322,2.896067415730337,168.8745214556538,200.964253910314
baseline_no_noise,,LightGBM_with_p0054n_exact_dayahead_advanced_price,160.0834829325839,219.9177512630943,-88.3059251177604,384.12739507783306,495.1672878162842,6.804926759053142,7.128434774563859,158.00843969271494,218.02766167911736,-78.20164996501,6.797236844310538,7.081908539363568,3486.939824342616,-1876.8395991602351,5.902806048069984,-175.524035164463,2.699438202247191,165.28178611920808,190.1964803768077
baseline_no_noise,,XGBoost_no_price,153.95677124793977,213.15204608667776,-76.00864932769221,365.24386294531234,482.8457849515622,6.5444887455611696,6.855615469120983,151.9629052301118,210.71114237656917,-63.90989943539165,6.537168903176062,6.8109488221548675,3249.9564757081266,-1533.8375864493944,5.559000857651169,-170.17245179479028,3.0280898876404496,163.8671839465249,186.57509962797585
