forecast_run_id,model_name,model_version,split_policy_version,train_start_utc,train_end_utc,validation_start_utc,validation_end_utc,forecast_origin_timestamp_utc,input_data_cutoff_utc,target_timestamp_utc,horizon_hours,area_or_target,predicted_price_or_index,prediction_unit,prediction_kind,created_at_utc,quality_flag
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-03T21:00:00Z,69,system_proxy_se1,-0.27253444872087995,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-03T22:00:00Z,70,system_proxy_se1,-0.739471534611448,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-03T23:00:00Z,71,system_proxy_se1,-0.9167250337159236,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T00:00:00Z,72,system_proxy_se1,-0.8979518710818515,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T01:00:00Z,73,system_proxy_se1,-0.8818867828920278,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T02:00:00Z,74,system_proxy_se1,-0.9288726142329908,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T03:00:00Z,75,system_proxy_se1,-0.6573663011095792,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T04:00:00Z,76,system_proxy_se1,-0.08731195665501537,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T05:00:00Z,77,system_proxy_se1,0.5337143372907774,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T06:00:00Z,78,system_proxy_se1,0.6935726274126883,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T07:00:00Z,79,system_proxy_se1,0.6830653977782986,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T08:00:00Z,80,system_proxy_se1,0.36286065560851966,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T09:00:00Z,81,system_proxy_se1,0.05854840678189918,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T10:00:00Z,82,system_proxy_se1,-0.06152333797781173,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T11:00:00Z,83,system_proxy_se1,-0.25782302460527123,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T12:00:00Z,84,system_proxy_se1,-0.2440735965383366,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T13:00:00Z,85,system_proxy_se1,-0.22356000108306218,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T14:00:00Z,86,system_proxy_se1,-0.15244600152771703,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T15:00:00Z,87,system_proxy_se1,0.015443594640618202,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T16:00:00Z,88,system_proxy_se1,0.24657323972587325,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T17:00:00Z,89,system_proxy_se1,0.30104947831132234,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T18:00:00Z,90,system_proxy_se1,0.2659680922277912,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T19:00:00Z,91,system_proxy_se1,-0.027376225512003943,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T20:00:00Z,92,system_proxy_se1,-0.21677247927147048,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T21:00:00Z,93,system_proxy_se1,-0.6959911057797219,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T22:00:00Z,94,system_proxy_se1,-1.2034921105735774,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T23:00:00Z,95,system_proxy_se1,-1.3268742467233396,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T00:00:00Z,96,system_proxy_se1,-1.3509858770850331,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T01:00:00Z,97,system_proxy_se1,-1.3509858770850331,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T02:00:00Z,98,system_proxy_se1,-1.338943850870748,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T03:00:00Z,99,system_proxy_se1,-0.7534681728151214,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T04:00:00Z,100,system_proxy_se1,-0.11325503512579754,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T05:00:00Z,101,system_proxy_se1,0.5703798153081632,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T06:00:00Z,102,system_proxy_se1,0.684050389886844,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T07:00:00Z,103,system_proxy_se1,0.7105377272847657,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T08:00:00Z,104,system_proxy_se1,0.4252896433852757,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T09:00:00Z,105,system_proxy_se1,0.1322300337629128,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T10:00:00Z,106,system_proxy_se1,-0.04425479102940594,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T11:00:00Z,107,system_proxy_se1,-0.17434799097091846,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T12:00:00Z,108,system_proxy_se1,-0.15726897526645361,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T13:00:00Z,109,system_proxy_se1,-0.13840217863632714,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T14:00:00Z,110,system_proxy_se1,-0.0705876520235556,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T15:00:00Z,111,system_proxy_se1,0.07624050801430327,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T16:00:00Z,112,system_proxy_se1,0.32982407042931444,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T17:00:00Z,113,system_proxy_se1,0.40531137736826267,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T18:00:00Z,114,system_proxy_se1,0.34829716721266407,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T19:00:00Z,115,system_proxy_se1,0.1264731431538808,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T20:00:00Z,116,system_proxy_se1,-0.06430251985547339,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T21:00:00Z,117,system_proxy_se1,-0.42491153444791147,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T22:00:00Z,118,system_proxy_se1,-0.8218044042544481,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T23:00:00Z,119,system_proxy_se1,-0.8359050984406391,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T00:00:00Z,120,system_proxy_se1,-0.8604457447580838,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
P0053C-A_m4_shape_index_holdout_origin_2025-06-01,M4_P0045_rebuilt_shape_index,p0053ca_global_split_v1,forecast_period_policy_v1_p0053c,2022-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-01-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-06T01:00:00Z,121,system_proxy_se1,-0.8617518443291088,centered_shape_index,shape_index,2026-06-04T06:00:01Z,non_rolling_single_holdout_origin_shape_index_not_absolute_price
