forecast_origin_timestamp_utc,target_timestamp_utc,horizon_h,split,p0054r_internal_split,target_consumption_se3_mw,target_source_table,target_source_column,weather_proxy_label,pred_HGB_no_price,pred_ExtraTrees_no_price,pred_LightGBM_no_price,pred_XGBoost_no_price,pred_WeightedEnsemble_no_price,pred_MedianEnsemble_no_price,pred_ResidualCorrection_XGBoost_no_price,pred_HorizonSpecialized_HGB_no_price,pred_HorizonBiasCorrected_WeightedEnsemble_no_price,pred_DayAheadSpecialized_HGB_no_price
2022-06-11T10:00:00Z,2022-06-12T17:00:00Z,32,train_fit,internal_train,8404.0,,,weather_actual_as_forecast_proxy,8048.213514295081,8264.414231910067,8244.331631870476,8274.8740234375,8208.143769265826,8254.372931890272,8312.334548671992,,8278.762343811988,
2022-06-11T10:00:00Z,2022-06-12T18:00:00Z,33,train_fit,internal_train,8238.0,,,weather_actual_as_forecast_proxy,8008.907318533874,8203.84504720589,8183.460603825131,8229.5048828125,8156.7341148288815,8193.65282551551,8344.008332512221,,8238.515855967193,
2022-06-11T10:00:00Z,2022-06-12T19:00:00Z,34,train_fit,internal_train,8078.0,,,weather_actual_as_forecast_proxy,7850.344484478649,7970.9508969597955,8007.234905411914,8121.279296875,7989.374598121538,7989.092901185855,8298.602159332027,,8086.411357276642,
2022-06-11T10:00:00Z,2022-06-12T20:00:00Z,35,train_fit,internal_train,7993.0,,,weather_actual_as_forecast_proxy,7558.700071511795,7749.15353424535,7757.027393198852,7836.2587890625,7726.428419597674,7753.090463722101,8031.672040114646,,7872.953061331059,
2022-06-11T10:00:00Z,2022-06-12T21:00:00Z,36,train_fit,internal_train,7676.0,,,weather_actual_as_forecast_proxy,7295.875797781702,7391.5025552842235,7434.352352893243,7483.9619140625,7402.811465146582,7412.927454088733,7765.307871848142,,7514.983325874831,
2022-06-12T10:00:00Z,2022-06-12T10:00:00Z,1,train_fit,internal_train,8058.0,,,weather_actual_as_forecast_proxy,7676.646747414286,7955.365703416952,7953.604912405999,8013.21826171875,7900.590224340913,7954.4853079114755,7857.272965289009,,8014.674791928625,
2022-06-12T10:00:00Z,2022-06-12T11:00:00Z,2,train_fit,internal_train,8060.0,,,weather_actual_as_forecast_proxy,7691.865629678905,7949.188692434109,8038.190966971494,8007.02001953125,7923.2184240810375,7978.104355982679,7868.1313787115805,,7990.410651623761,
2022-06-12T10:00:00Z,2022-06-12T12:00:00Z,3,train_fit,internal_train,7907.0,,,weather_actual_as_forecast_proxy,7698.394865256228,7908.042008084506,7982.796912021672,7966.35791015625,7890.37227197619,7937.1999591203785,7835.784153130872,,7910.918935154232,
2022-06-12T10:00:00Z,2022-06-12T13:00:00Z,4,train_fit,internal_train,7971.0,,,weather_actual_as_forecast_proxy,7709.386129277836,7932.140585587254,8004.48276671593,7963.2958984375,7903.531770254693,7947.718242012377,7745.446720593914,,7879.746205863617,
2022-06-12T10:00:00Z,2022-06-12T14:00:00Z,5,train_fit,internal_train,8001.0,,,weather_actual_as_forecast_proxy,7745.765386790312,7944.286407635572,8016.51662895026,7986.3134765625,7924.501230343003,7965.299942099036,7767.018220900511,,7892.06469535345,
2022-06-12T10:00:00Z,2022-06-12T15:00:00Z,6,train_fit,internal_train,8313.0,,,weather_actual_as_forecast_proxy,7958.938189501255,8174.667479811856,8192.967655145856,8244.35546875,8143.828630652755,8183.817567478856,8106.387006047686,,8255.657383496622,
2022-06-12T10:00:00Z,2022-06-12T16:00:00Z,7,train_fit,internal_train,8499.0,,,weather_actual_as_forecast_proxy,7997.506119845631,8259.28877071231,8286.030229826165,8296.443359375,8210.72743432822,8272.659500269237,8279.081389943596,,8338.086382612375,
2022-06-12T10:00:00Z,2022-06-12T17:00:00Z,8,train_fit,internal_train,8404.0,,,weather_actual_as_forecast_proxy,7983.922382430395,8246.860433956475,8292.7993298702,8280.8837890625,8202.16632793993,8263.872111509489,8323.352148944849,,8289.473668129742,
2022-06-12T10:00:00Z,2022-06-12T18:00:00Z,9,train_fit,internal_train,8238.0,,,weather_actual_as_forecast_proxy,7944.616186669188,8173.371447718947,8243.69849059988,8212.63671875,8144.854354697261,8193.004083234473,8374.241250200537,,8240.25829804533,
2022-06-12T10:00:00Z,2022-06-12T19:00:00Z,10,train_fit,internal_train,8078.0,,,weather_actual_as_forecast_proxy,7931.76561009383,7984.609366707639,8099.91728572574,8107.62548828125,8033.248776315022,8042.263326216689,8359.961666005309,,8153.334796540418,
2022-06-12T10:00:00Z,2022-06-12T20:00:00Z,11,train_fit,internal_train,7993.0,,,weather_actual_as_forecast_proxy,7641.806497960823,7753.9008607845535,7864.356579202282,7886.8173828125,7789.114447091794,7809.128719993418,8147.138428239438,,7957.806933076609,
2022-06-12T10:00:00Z,2022-06-12T21:00:00Z,12,train_fit,internal_train,7676.0,,,weather_actual_as_forecast_proxy,7383.13259737661,7396.182508725844,7551.070711107339,7507.62744140625,7461.9599336077445,7451.904975066047,7830.327398984427,,7614.494925853454,
2022-06-12T10:00:00Z,2022-06-12T22:00:00Z,13,train_fit,internal_train,7421.0,,,weather_actual_as_forecast_proxy,7055.280274924043,7182.45082363443,7161.6599222733075,7308.8828125,7178.265695871651,7172.055372953869,7631.543532110063,,7308.044029471729,
2022-06-12T10:00:00Z,2022-06-12T23:00:00Z,14,train_fit,internal_train,7184.0,,,weather_actual_as_forecast_proxy,6923.974514326807,7053.67603091353,7149.573017839562,7200.85009765625,7084.444255583378,7101.624524376546,7485.993437120632,,7253.845622263992,
2022-06-12T10:00:00Z,2022-06-13T00:00:00Z,15,train_fit,internal_train,7167.0,,,weather_actual_as_forecast_proxy,6854.426032674804,7052.740323688658,7108.2373297479335,7145.23583984375,7041.783159482611,7080.488826718296,7441.899085889789,,7187.345270904283,
2022-06-12T10:00:00Z,2022-06-13T01:00:00Z,16,train_fit,internal_train,7080.0,,,weather_actual_as_forecast_proxy,6832.024776750083,7039.602722123556,7059.589042955138,7091.6337890625,7006.6426928038845,7049.595882539347,7353.203231605529,,7124.935139539281,
2022-06-12T10:00:00Z,2022-06-13T02:00:00Z,17,train_fit,internal_train,7072.0,,,weather_actual_as_forecast_proxy,6837.150960153739,7014.850986359319,6987.094837698102,7091.830078125,6983.4488231764335,7000.97291202871,7353.89259414547,,7104.8733411611065,
2022-06-12T10:00:00Z,2022-06-13T03:00:00Z,18,train_fit,internal_train,7446.0,,,weather_actual_as_forecast_proxy,7014.930385744686,7126.06690507024,7219.320064992143,7351.52294921875,7181.099877226116,7172.693485031192,7613.886274482602,,7296.015218354067,
2022-06-12T10:00:00Z,2022-06-13T04:00:00Z,19,train_fit,internal_train,8282.0,,,weather_actual_as_forecast_proxy,7904.430965714754,7954.661203934952,7989.6863190052845,8223.33203125,8021.00226664065,7972.173761470118,8482.728942535365,,8042.522333971038,
2022-06-12T10:00:00Z,2022-06-13T05:00:00Z,20,train_fit,internal_train,9093.0,,,weather_actual_as_forecast_proxy,8771.715221036502,8937.674958637033,8880.28064080834,9014.892578125,8901.58597048588,8908.977799722687,9190.996685556733,,8840.060024156393,
2022-06-12T10:00:00Z,2022-06-13T06:00:00Z,21,train_fit,internal_train,9364.0,,,weather_actual_as_forecast_proxy,9107.060251770125,9186.347823488859,9373.99936949567,9329.244140625,9252.291994342717,9257.79598205693,9511.571450857618,,9237.353496970245,
2022-06-12T10:00:00Z,2022-06-13T07:00:00Z,22,train_fit,internal_train,9348.0,,,weather_actual_as_forecast_proxy,9004.787928138023,9258.208265872367,9362.587515885598,9321.8388671875,9238.69429233554,9290.023566529933,9511.914126910011,,9269.38415375368,
2022-06-12T10:00:00Z,2022-06-13T08:00:00Z,23,train_fit,internal_train,9399.0,,,weather_actual_as_forecast_proxy,8976.272996145954,9263.696843754036,9353.863537196417,9278.5751953125,9219.383949633628,9271.136019533267,9354.025424360694,,9282.422313986248,
2022-06-12T10:00:00Z,2022-06-13T09:00:00Z,24,train_fit,internal_train,9349.0,,,weather_actual_as_forecast_proxy,8963.864742815016,9244.949822257015,9345.994345213374,9258.2158203125,9204.610204070523,9251.582821284757,9237.355783528927,,9287.805701320725,
2022-06-12T10:00:00Z,2022-06-13T10:00:00Z,25,train_fit,internal_train,9347.0,,,weather_actual_as_forecast_proxy,8959.598260401679,9258.629846199123,9376.66689475919,9291.78125,9223.38678293462,9275.205548099562,9244.752681922077,,9323.5548246197,
2022-06-12T10:00:00Z,2022-06-13T11:00:00Z,26,train_fit,internal_train,9251.0,,,weather_actual_as_forecast_proxy,8924.514029062388,9212.551812334843,9277.271605260561,9183.720703125,9150.149623070103,9198.136257729922,9030.354000166992,,9205.1512884712,
2022-06-12T10:00:00Z,2022-06-13T12:00:00Z,27,train_fit,internal_train,9189.0,,,weather_actual_as_forecast_proxy,8878.326028388816,9152.262257495597,9177.679683771723,9123.845703125,9083.305548477201,9138.053980310298,8894.169940525468,,9093.740521061585,
2022-06-12T10:00:00Z,2022-06-13T13:00:00Z,28,train_fit,internal_train,8999.0,,,weather_actual_as_forecast_proxy,8848.102090058457,9128.512504563343,9116.547471491434,9085.060546875,9044.366547120919,9100.804009183217,8876.908682532441,,9013.444023445476,
2022-06-12T10:00:00Z,2022-06-13T14:00:00Z,29,train_fit,internal_train,8977.0,,,weather_actual_as_forecast_proxy,8828.624854091577,9096.350127264714,9108.083793902455,9061.5537109375,9023.740758006263,9078.951919101106,8854.847924413343,,8985.023838749517,
2022-06-12T10:00:00Z,2022-06-13T15:00:00Z,30,train_fit,internal_train,9129.0,,,weather_actual_as_forecast_proxy,8878.013656016597,9088.652392406979,9131.264275756601,9116.3447265625,9054.465027511222,9102.498559484739,8919.060084080562,,9156.264903059946,
2022-06-12T10:00:00Z,2022-06-13T16:00:00Z,31,train_fit,internal_train,9197.0,,,weather_actual_as_forecast_proxy,8872.753941290337,9065.500583136,9104.40367572362,9082.529296875,9032.035585712498,9074.0149400055,9021.214838485788,,9146.712377329712,
2022-06-12T10:00:00Z,2022-06-13T17:00:00Z,32,train_fit,internal_train,9189.0,,,weather_actual_as_forecast_proxy,8847.287828852146,8950.469137097467,9036.48539418974,9017.962890625,8964.585416625718,8984.216013861234,8937.529314774263,,9035.20399117188,
2022-06-12T10:00:00Z,2022-06-13T18:00:00Z,33,train_fit,internal_train,8809.0,,,weather_actual_as_forecast_proxy,8756.10264899205,8705.259288597203,8804.48166067264,8807.4326171875,8770.120167163956,8780.292154832345,8826.644020145786,,8851.901908302267,
2022-06-12T10:00:00Z,2022-06-13T19:00:00Z,34,train_fit,internal_train,8651.0,,,weather_actual_as_forecast_proxy,8270.463663168075,8379.679580342498,8479.427608120237,8527.2548828125,8416.645315208927,8429.553594231367,8747.951090091461,,8513.682074364031,
2022-06-12T10:00:00Z,2022-06-13T20:00:00Z,35,train_fit,internal_train,8264.0,,,weather_actual_as_forecast_proxy,8071.703639473273,8004.064415861913,8327.667285112959,8299.91015625,8181.465995727042,8185.806897861637,8541.584903432087,,8327.990637460427,
2022-06-12T10:00:00Z,2022-06-13T21:00:00Z,36,train_fit,internal_train,7869.0,,,weather_actual_as_forecast_proxy,7753.6032675543765,7605.8615734111545,7880.30040650872,7899.455078125,7789.884865549023,7816.951837031548,8204.807810620125,,7902.056726277272,
2022-06-13T10:00:00Z,2022-06-13T10:00:00Z,1,train_fit,internal_train,9347.0,,,weather_actual_as_forecast_proxy,9007.296322950426,9212.136818821613,9297.009124513095,9303.8759765625,9206.961218003718,9254.572971667354,9219.90624246191,,9321.04578559143,
2022-06-13T10:00:00Z,2022-06-13T11:00:00Z,2,train_fit,internal_train,9251.0,,,weather_actual_as_forecast_proxy,8959.958891264936,9173.142850267019,9207.805761798683,9157.0166015625,9124.885436477862,9165.079725914758,8976.240123773743,,9192.077664020586,
2022-06-13T10:00:00Z,2022-06-13T12:00:00Z,3,train_fit,internal_train,9189.0,,,weather_actual_as_forecast_proxy,8924.034002867245,9132.37770260604,9123.195575332013,9115.783203125,9073.856781241335,9119.489389228507,8843.983928912021,,9094.403444419377,
2022-06-13T10:00:00Z,2022-06-13T13:00:00Z,4,train_fit,internal_train,8999.0,,,weather_actual_as_forecast_proxy,8893.810064536887,9098.823162054,9065.252896313174,9029.40625,9021.101662435793,9047.329573156587,8801.680165514028,,8997.316098044717,
2022-06-13T10:00:00Z,2022-06-13T14:00:00Z,5,train_fit,internal_train,8977.0,,,weather_actual_as_forecast_proxy,8875.074564735414,9065.434968226218,9049.731239612225,9014.25390625,9000.718368215323,9031.992572931113,8794.11807105482,,8968.281833225768,
2022-06-13T10:00:00Z,2022-06-13T15:00:00Z,6,train_fit,internal_train,9129.0,,,weather_actual_as_forecast_proxy,8921.150032077026,9073.345422447923,9104.140801106032,9093.5087890625,9048.685406233973,9083.42710575521,8883.592584634041,,9160.51415907784,
2022-06-13T10:00:00Z,2022-06-13T16:00:00Z,7,train_fit,internal_train,9197.0,,,weather_actual_as_forecast_proxy,8913.086402732848,9050.832383049048,9087.397079116405,9046.234375,9024.829715800446,9048.533379024524,8888.24938264238,,9152.1886640846,
2022-06-13T10:00:00Z,2022-06-13T17:00:00Z,8,train_fit,internal_train,9189.0,,,weather_actual_as_forecast_proxy,8870.391109530241,8968.84810404102,8978.950752252133,8948.5478515625,8941.694683923644,8958.69797780176,8754.093623593362,,9029.002024113455,
2022-06-13T10:00:00Z,2022-06-13T18:00:00Z,9,train_fit,internal_train,8809.0,,,weather_actual_as_forecast_proxy,8824.51232449797,8762.49817612943,8812.192059629886,8798.326171875,8800.091378126941,8805.259115752444,8702.957481203923,,8895.49532147501,
2022-06-13T10:00:00Z,2022-06-13T19:00:00Z,10,train_fit,internal_train,8651.0,,,weather_actual_as_forecast_proxy,8360.994671759257,8501.943815320485,8502.529496235593,8543.841796875,8477.908742118432,8502.236655778039,8646.63287590469,,8597.994762343827,
2022-06-13T10:00:00Z,2022-06-13T20:00:00Z,11,train_fit,internal_train,8264.0,,,weather_actual_as_forecast_proxy,8138.313797070173,8180.599493762412,8212.282432260654,8270.236328125,8201.556710383977,8196.440963011533,8393.847282723282,,8370.249196368792,
2022-06-13T10:00:00Z,2022-06-13T21:00:00Z,12,train_fit,internal_train,7869.0,,,weather_actual_as_forecast_proxy,7683.169169890134,7764.4198596619435,7779.40469502709,7745.3486328125,7743.1298902340895,7754.884246237221,7947.750591742631,,7895.664882479799,
2022-06-13T10:00:00Z,2022-06-13T22:00:00Z,13,train_fit,internal_train,7422.0,,,weather_actual_as_forecast_proxy,7409.382265836853,7368.892328134831,7421.362093911738,7420.38427734375,7405.916686850822,7414.883271590301,7618.136185695595,,7535.6950204509,
2022-06-13T10:00:00Z,2022-06-13T23:00:00Z,14,train_fit,internal_train,7088.0,,,weather_actual_as_forecast_proxy,7060.527004628003,7096.24758942771,7226.779908111536,7188.287109375,7145.042230883603,7142.267349401355,7406.425133761811,,7314.443597564216,
2022-06-13T10:00:00Z,2022-06-14T00:00:00Z,15,train_fit,internal_train,7000.0,,,weather_actual_as_forecast_proxy,6964.319331273663,7061.83390518432,7101.430478150673,7051.0625,7045.0220044068965,7056.448202592161,7248.926982588478,,7190.584115828568,
2022-06-13T10:00:00Z,2022-06-14T01:00:00Z,16,train_fit,internal_train,7025.0,,,weather_actual_as_forecast_proxy,6946.015742490454,7031.6568847895915,7033.118311453829,6990.11767578125,6999.940036893987,7010.88728028542,7154.061353777519,,7118.232483629384,
2022-06-13T10:00:00Z,2022-06-14T02:00:00Z,17,train_fit,internal_train,6914.0,,,weather_actual_as_forecast_proxy,6952.663805688087,7013.044369396034,7024.575413675244,6965.5556640625,6988.672961773955,6989.300016729267,7124.165445545111,,7110.097479758628,
2022-06-13T10:00:00Z,2022-06-14T03:00:00Z,18,train_fit,internal_train,7217.0,,,weather_actual_as_forecast_proxy,7181.901906207817,7190.046148943647,7199.372563237826,7282.5439453125,7214.455252591957,7194.709356090736,7414.559904720336,,7329.370593719907,
2022-06-13T10:00:00Z,2022-06-14T04:00:00Z,19,train_fit,internal_train,8042.0,,,weather_actual_as_forecast_proxy,7881.71147208595,8053.397911502072,8034.014857471729,8029.0859375,7999.353160324126,8031.550397485864,8138.597856730722,,8020.873227654514,
2022-06-13T10:00:00Z,2022-06-14T05:00:00Z,20,train_fit,internal_train,8796.0,,,weather_actual_as_forecast_proxy,8734.540344473653,8817.447122846288,8827.745855387639,8775.3515625,8788.552991286955,8796.399342673143,8806.396223435017,,8727.02704495747,
2022-06-13T10:00:00Z,2022-06-14T06:00:00Z,21,train_fit,internal_train,9013.0,,,weather_actual_as_forecast_proxy,8931.340855922106,8971.645878959,9012.603771624912,9036.64453125,8989.097443924395,8992.124825291956,9027.476503614063,,8974.158946551923,
2022-06-13T10:00:00Z,2022-06-14T07:00:00Z,22,train_fit,internal_train,8979.0,,,weather_actual_as_forecast_proxy,9015.534640205005,8979.619284226574,9064.462515319163,9046.4267578125,9027.86052770556,9030.980699008753,9000.719264580937,,9058.550389123699,
2022-06-13T10:00:00Z,2022-06-14T08:00:00Z,23,train_fit,internal_train,8953.0,,,weather_actual_as_forecast_proxy,8999.62769763158,8981.136628996,9067.060425947378,9045.234375,9024.618677388406,9022.43103631579,8927.52453795638,,9087.657041741026,
2022-06-13T10:00:00Z,2022-06-14T09:00:00Z,24,train_fit,internal_train,9002.0,,,weather_actual_as_forecast_proxy,8981.279422530684,8991.532637085134,9038.09621971063,9047.21484375,9015.49211132029,9014.814428397882,8942.105412863455,,9098.687608570493,
2022-06-13T10:00:00Z,2022-06-14T10:00:00Z,25,train_fit,internal_train,9142.0,,,weather_actual_as_forecast_proxy,8961.307103134792,9020.968888765552,9073.317811231022,9123.240234375,9046.232115225339,9047.143349998287,8934.029888932608,,9146.400156910418,
2022-06-13T10:00:00Z,2022-06-14T11:00:00Z,26,train_fit,internal_train,9029.0,,,weather_actual_as_forecast_proxy,8933.54647447676,8974.934175469592,8929.717174771415,8999.763671875,8959.384167765736,8954.240324973176,8733.415331439908,,9014.385833166833,
2022-06-13T10:00:00Z,2022-06-14T12:00:00Z,27,train_fit,internal_train,8825.0,,,weather_actual_as_forecast_proxy,8863.565691113632,8935.569506188256,8855.193844020365,8885.556640625,8883.86729241413,8874.561165869316,8615.550205999549,,8894.302264998514,
2022-06-13T10:00:00Z,2022-06-14T13:00:00Z,28,train_fit,internal_train,8808.0,,,weather_actual_as_forecast_proxy,8865.734690234347,8928.877422654505,8864.935543779873,8903.3125,8889.981705783257,8884.523595117174,8685.559656265736,,8859.059182107814,
2022-06-13T10:00:00Z,2022-06-14T14:00:00Z,29,train_fit,internal_train,9005.0,,,weather_actual_as_forecast_proxy,8865.734690234347,8939.765850615433,8874.417340964053,8911.068359375,8896.983591714416,8892.742850169527,8679.067138398492,,8858.26667245767,
2022-06-13T10:00:00Z,2022-06-14T15:00:00Z,30,train_fit,internal_train,8981.0,,,weather_actual_as_forecast_proxy,8906.385677458233,8947.213229085724,8967.394133015421,8982.1513671875,8951.351374666421,8957.303681050573,8813.123045412633,,9053.151250215145,
2022-06-13T10:00:00Z,2022-06-14T16:00:00Z,31,train_fit,internal_train,8890.0,,,weather_actual_as_forecast_proxy,8900.81397455207,8933.882369066116,8924.109921107518,8892.330078125,8912.334950906414,8912.461947829794,8756.49919541648,,9027.011742523628,
2022-06-13T10:00:00Z,2022-06-14T17:00:00Z,32,train_fit,internal_train,8819.0,,,weather_actual_as_forecast_proxy,8849.952749507189,8865.309483926565,8874.459843633773,8841.771484375,8857.743825550835,8857.631116716877,8797.335912903694,,8928.362400096998,
2022-06-13T10:00:00Z,2022-06-14T18:00:00Z,33,train_fit,internal_train,8827.0,,,weather_actual_as_forecast_proxy,8818.69569162792,8734.018630721133,8734.15647167958,8731.7177734375,8754.524108962007,8734.087551200357,8839.686539361926,,8836.305850100318,
2022-06-13T10:00:00Z,2022-06-14T19:00:00Z,34,train_fit,internal_train,8493.0,,,weather_actual_as_forecast_proxy,8363.519920656121,8451.322813636983,8459.493897109798,8471.99609375,8436.961168468675,8455.40835537339,8538.679288972651,,8533.99792762378,
2022-06-13T10:00:00Z,2022-06-14T20:00:00Z,35,train_fit,internal_train,8216.0,,,weather_actual_as_forecast_proxy,8130.452820705286,8154.266685459604,8213.532821075558,8208.310546875,8177.713981014922,8181.288616167301,8296.074148403142,,8324.238622748306,
2022-06-13T10:00:00Z,2022-06-14T21:00:00Z,36,train_fit,internal_train,7860.0,,,weather_actual_as_forecast_proxy,7716.209567940943,7774.200781224945,7738.950921866824,7760.47265625,7747.085656537039,7749.711789058412,7849.785831525395,,7859.257517265288,
2022-06-14T10:00:00Z,2022-06-14T10:00:00Z,1,train_fit,internal_train,9142.0,,,weather_actual_as_forecast_proxy,8903.465133743804,9083.95537641371,9175.37396145204,9173.08984375,9085.855620768813,9128.522610081855,8880.504503551545,,9199.940188356524,
2022-06-14T10:00:00Z,2022-06-14T11:00:00Z,2,train_fit,internal_train,9029.0,,,weather_actual_as_forecast_proxy,8868.725480198676,9015.263036060707,9032.239430769763,9062.7802734375,8995.538479304938,9023.751233415234,8739.810998730401,,9062.730706847662,
2022-06-14T10:00:00Z,2022-06-14T12:00:00Z,3,train_fit,internal_train,8825.0,,,weather_actual_as_forecast_proxy,8790.479456637007,8963.927137807725,8995.128293191408,8945.7080078125,8924.116612827649,8954.817572810112,8609.150686896626,,8944.663276005691,
2022-06-14T10:00:00Z,2022-06-14T13:00:00Z,4,train_fit,internal_train,8808.0,,,weather_actual_as_forecast_proxy,8792.648455757722,8957.106445167032,8988.784424397449,8976.2451171875,8929.357821022735,8966.675781177266,8653.327896760338,,8905.57225663166,
2022-06-14T10:00:00Z,2022-06-14T14:00:00Z,5,train_fit,internal_train,9005.0,,,weather_actual_as_forecast_proxy,8792.648455757722,8961.81175872693,8986.980402169002,8965.9169921875,8927.303777025201,8963.864375457215,8644.45502109062,,8894.867242035647,
2022-06-14T10:00:00Z,2022-06-14T15:00:00Z,6,train_fit,internal_train,8981.0,,,weather_actual_as_forecast_proxy,8855.824223049642,8987.108127728297,9021.815640344406,8997.9443359375,8966.240904070226,8992.526231832899,8707.061282787565,,9078.069656914093,
2022-06-14T10:00:00Z,2022-06-14T16:00:00Z,7,train_fit,internal_train,8890.0,,,weather_actual_as_forecast_proxy,8846.477226160843,8958.691668759706,8954.379453145824,8925.158203125,8920.94849705619,8939.768828135413,8660.3645052938,,9048.307445340344,
2022-06-14T10:00:00Z,2022-06-14T17:00:00Z,8,train_fit,internal_train,8819.0,,,weather_actual_as_forecast_proxy,8775.54277684256,8860.212216031969,8936.813580144815,8872.751953125,8862.226128784105,8866.482084578485,8729.243531584336,,8949.533468973916,
2022-06-14T10:00:00Z,2022-06-14T18:00:00Z,9,train_fit,internal_train,8827.0,,,weather_actual_as_forecast_proxy,8744.28571896329,8711.235721269475,8677.592673948624,8792.3876953125,8731.827706246206,8727.760720116383,8878.94228807897,,8827.231649594274,
2022-06-14T10:00:00Z,2022-06-14T19:00:00Z,10,train_fit,internal_train,8493.0,,,weather_actual_as_forecast_proxy,8341.25429731926,8432.276180162427,8412.39004872962,8512.99609375,8425.447313891491,8422.333114446024,8568.566880559149,,8545.533334116888,
2022-06-14T10:00:00Z,2022-06-14T20:00:00Z,11,train_fit,internal_train,8216.0,,,weather_actual_as_forecast_proxy,8069.132548851047,8143.972325406077,8319.73261298285,8264.0966796875,8202.031962236886,8204.034502546789,8338.337932226665,,8370.724448221701,
2022-06-14T10:00:00Z,2022-06-14T21:00:00Z,12,train_fit,internal_train,7860.0,,,weather_actual_as_forecast_proxy,7610.162243920439,7774.183720554134,7788.166016624682,7809.142578125,7746.072980268493,7781.174868589408,7908.25270763646,,7898.607972514203,
2022-06-14T10:00:00Z,2022-06-14T22:00:00Z,13,train_fit,internal_train,7559.0,,,weather_actual_as_forecast_proxy,7403.066271301881,7340.946263936678,7426.408785388173,7475.3740234375,7413.428531215979,7414.737528345027,7575.559304191881,,7543.2068648160575,
2022-06-14T10:00:00Z,2022-06-14T23:00:00Z,14,train_fit,internal_train,7273.0,,,weather_actual_as_forecast_proxy,7008.159307402317,7143.656251754395,7281.13630638854,7268.11181640625,7177.843340041041,7205.884034080323,7277.23449431948,,7347.244706721654,
2022-06-14T10:00:00Z,2022-06-15T00:00:00Z,15,train_fit,internal_train,7144.0,,,weather_actual_as_forecast_proxy,6907.121830197445,7097.917765638501,7150.924342209776,7135.10205078125,7073.822219180292,7116.509908209875,7139.644179745712,,7219.384330601964,
2022-06-14T10:00:00Z,2022-06-15T01:00:00Z,16,train_fit,internal_train,7159.0,,,weather_actual_as_forecast_proxy,6891.157650193027,7052.120310192713,7105.848647527238,7096.22314453125,7037.430713534778,7074.1717273619815,7092.690819488126,,7155.723160270175,
2022-06-14T10:00:00Z,2022-06-15T02:00:00Z,17,train_fit,internal_train,7140.0,,,weather_actual_as_forecast_proxy,6903.082245776085,7027.402861314433,7070.271897374494,7060.98046875,7016.286096507127,7044.191665032216,7088.337317296544,,7137.7106144918,
2022-06-14T10:00:00Z,2022-06-15T03:00:00Z,18,train_fit,internal_train,7401.0,,,weather_actual_as_forecast_proxy,7130.767239152287,7172.950089410408,7283.9343227243235,7299.7314453125,7224.100858181859,7228.442206067366,7339.713198740884,,7339.016199309809,
2022-06-14T10:00:00Z,2022-06-15T04:00:00Z,19,train_fit,internal_train,8170.0,,,weather_actual_as_forecast_proxy,7880.363179832715,7996.045177615589,8106.324114992939,8126.0078125,8029.553295028985,8051.184646304264,8107.426382550512,,8051.073362359373,
2022-06-14T10:00:00Z,2022-06-15T05:00:00Z,20,train_fit,internal_train,9024.0,,,weather_actual_as_forecast_proxy,8586.7975206984,8860.534860578782,8769.271741432201,8884.1318359375,8774.941283998736,8814.903301005492,8878.064620998874,,8713.41533766925,
2022-06-14T10:00:00Z,2022-06-15T06:00:00Z,21,train_fit,internal_train,9340.0,,,weather_actual_as_forecast_proxy,8871.125075194737,9133.430663704039,9126.138948690512,9135.5869140625,9066.843030015163,9129.784806197276,9091.336630086746,,9051.904532642691,
2022-06-14T10:00:00Z,2022-06-15T07:00:00Z,22,train_fit,internal_train,9354.0,,,weather_actual_as_forecast_proxy,8919.046522694487,9237.69676746139,9154.21415619654,9141.427734375,9111.812972744907,9147.82094528577,9103.807948565556,,9142.502834163046,
2022-06-14T10:00:00Z,2022-06-15T08:00:00Z,23,train_fit,internal_train,9396.0,,,weather_actual_as_forecast_proxy,8903.139580121062,9227.913823984654,9121.502008462665,9167.349609375,9103.845444888419,9144.425808918833,8908.91598381155,,9166.883809241039,
2022-06-14T10:00:00Z,2022-06-15T09:00:00Z,24,train_fit,internal_train,9315.0,,,weather_actual_as_forecast_proxy,8876.054473423266,9200.468735462066,9160.55365212859,9169.25390625,9101.319926393651,9164.903779189295,8756.421379803696,,9184.515423643854,
2022-06-14T10:00:00Z,2022-06-15T10:00:00Z,25,train_fit,internal_train,9301.0,,,weather_actual_as_forecast_proxy,8908.898607057668,9184.655978928478,9100.48997175854,9191.486328125,9096.042072560012,9142.572975343508,8785.100108166183,,9196.210114245092,
2022-06-14T10:00:00Z,2022-06-15T12:00:00Z,27,train_fit,internal_train,9257.0,,,weather_actual_as_forecast_proxy,8809.933027746009,9149.395290754997,9082.586025552488,9140.333984375,9045.296285743581,9111.460004963745,8784.615940193307,,9055.731258327965,
2022-06-14T10:00:00Z,2022-06-15T13:00:00Z,28,train_fit,internal_train,9205.0,,,weather_actual_as_forecast_proxy,8808.907655723704,9143.338944049778,9081.759146369475,9094.60546875,9031.541946712628,9088.182307559739,8717.235196584086,,9000.619423037186,
2022-06-14T10:00:00Z,2022-06-15T14:00:00Z,29,train_fit,internal_train,9235.0,,,weather_actual_as_forecast_proxy,8832.184412935909,9159.621538149579,9072.334954674381,9108.119140625,9042.193211762515,9090.22704764969,8798.49576882342,,9003.47629250577,
