inference_noise_delta_W1_minus_W0_MW,inference_noise_delta_W1_minus_W0_percent,w0,w1
5.209104106998666,2.0532484447025783,"{'weather_mode': 'W0_clean', 'seed_count': 1, 'model': 'M1_HorizonBiasCorrectedWeightedEnsemble', 'hourly_MAE_delivery_day_mean': 253.70062353819173, 'hourly_MAE_delivery_day_std': 0.0, 'hourly_MAE_delivery_day_min': 253.70062353819173, 'hourly_MAE_delivery_day_max': 253.70062353819173, 'hourly_MAE_delivery_day_best_seed': None, 'hourly_MAE_delivery_day_worst_seed': None, 'hourly_MAE_percent_of_mean_actual_mean': 2.638782944935854, 'hourly_MAE_percent_of_mean_actual_std': 0.0, 'hourly_MAE_percent_of_mean_actual_min': 2.638782944935854, 'hourly_MAE_percent_of_mean_actual_max': 2.638782944935854, 'hourly_MAE_percent_of_mean_actual_best_seed': None, 'hourly_MAE_percent_of_mean_actual_worst_seed': None, 'MAE_full_36h_mean': 243.67666893537262, 'MAE_full_36h_std': 0.0, 'MAE_full_36h_min': 243.67666893537262, 'MAE_full_36h_max': 243.67666893537262, 'MAE_full_36h_best_seed': None, 'MAE_full_36h_worst_seed': None, 'absolute_daily_energy_error_MWh_mean': 4381.407120292003, 'absolute_daily_energy_error_MWh_std': 0.0, 'absolute_daily_energy_error_MWh_min': 4381.407120292003, 'absolute_daily_energy_error_MWh_max': 4381.407120292003, 'absolute_daily_energy_error_MWh_best_seed': None, 'absolute_daily_energy_error_MWh_worst_seed': None, 'daily_energy_error_percent_of_actual_mean': 1.9333789651384479, 'daily_energy_error_percent_of_actual_std': 0.0, 'daily_energy_error_percent_of_actual_min': 1.9333789651384479, 'daily_energy_error_percent_of_actual_max': 1.9333789651384479, 'daily_energy_error_percent_of_actual_best_seed': None, 'daily_energy_error_percent_of_actual_worst_seed': None, 'peak_hour_error_MW_mean': 242.88699746529133, 'peak_hour_error_MW_std': 0.0, 'peak_hour_error_MW_min': 242.88699746529133, 'peak_hour_error_MW_max': 242.88699746529133, 'peak_hour_error_MW_best_seed': None, 'peak_hour_error_MW_worst_seed': None, 'peak_hour_timing_error_hours_mean': 2.094972067039106, 'peak_hour_timing_error_hours_std': 0.0, 'peak_hour_timing_error_hours_min': 2.094972067039106, 'peak_hour_timing_error_hours_max': 2.094972067039106, 'peak_hour_timing_error_hours_best_seed': None, 'peak_hour_timing_error_hours_worst_seed': None, 'offpeak_MAE_mean': 228.2819172026369, 'offpeak_MAE_std': 0.0, 'offpeak_MAE_min': 228.2819172026369, 'offpeak_MAE_max': 228.2819172026369, 'offpeak_MAE_best_seed': None, 'offpeak_MAE_worst_seed': None, 'morning_ramp_MAE_mean': 246.52695229354006, 'morning_ramp_MAE_std': 0.0, 'morning_ramp_MAE_min': 246.52695229354006, 'morning_ramp_MAE_max': 246.52695229354006, 'morning_ramp_MAE_best_seed': None, 'morning_ramp_MAE_worst_seed': None, 'evening_peak_MAE_mean': 269.4706877807404, 'evening_peak_MAE_std': 0.0, 'evening_peak_MAE_min': 269.4706877807404, 'evening_peak_MAE_max': 269.4706877807404, 'evening_peak_MAE_best_seed': None, 'evening_peak_MAE_worst_seed': None, 'MAE_0_6h_mean': 217.38327905193069, 'MAE_0_6h_std': 0.0, 'MAE_0_6h_min': 217.38327905193069, 'MAE_0_6h_max': 217.38327905193069, 'MAE_0_6h_best_seed': None, 'MAE_0_6h_worst_seed': None, 'MAE_0_12h_mean': 222.74192836389636, 'MAE_0_12h_std': 0.0, 'MAE_0_12h_min': 222.74192836389636, 'MAE_0_12h_max': 222.74192836389636, 'MAE_0_12h_best_seed': None, 'MAE_0_12h_worst_seed': None, 'MAE_0_24h_mean': 230.68480893341203, 'MAE_0_24h_std': 0.0, 'MAE_0_24h_min': 230.68480893341203, 'MAE_0_24h_max': 230.68480893341203, 'MAE_0_24h_best_seed': None, 'MAE_0_24h_worst_seed': None, 'MAE_24_36h_mean': 269.6603889392958, 'MAE_24_36h_std': 0.0, 'MAE_24_36h_min': 269.6603889392958, 'MAE_24_36h_max': 269.6603889392958, 'MAE_24_36h_best_seed': None, 'MAE_24_36h_worst_seed': None}","{'weather_mode': 'W1_inferenceTempNoise2C', 'seed_count': 10, 'model': 'M1_HorizonBiasCorrectedWeightedEnsemble', 'hourly_MAE_delivery_day_mean': 258.9097276451904, 'hourly_MAE_delivery_day_std': 0.5364553349088972, 'hourly_MAE_delivery_day_min': 257.77387412076644, 'hourly_MAE_delivery_day_max': 259.791251709251, 'hourly_MAE_delivery_day_best_seed': 1001, 'hourly_MAE_delivery_day_worst_seed': 1009, 'hourly_MAE_percent_of_mean_actual_mean': 2.692963714711827, 'hourly_MAE_percent_of_mean_actual_std': 0.00557976235428662, 'hourly_MAE_percent_of_mean_actual_min': 2.681149510763904, 'hourly_MAE_percent_of_mean_actual_max': 2.702132595077008, 'hourly_MAE_percent_of_mean_actual_best_seed': 1001, 'hourly_MAE_percent_of_mean_actual_worst_seed': 1009, 'MAE_full_36h_mean': 248.4812084287683, 'MAE_full_36h_std': 0.505052139614261, 'MAE_full_36h_min': 247.60586218935012, 'MAE_full_36h_max': 249.36739531536003, 'MAE_full_36h_best_seed': 1001, 'MAE_full_36h_worst_seed': 1009, 'absolute_daily_energy_error_MWh_mean': 4394.273511199443, 'absolute_daily_energy_error_MWh_std': 18.268753841209115, 'absolute_daily_energy_error_MWh_min': 4371.058215701595, 'absolute_daily_energy_error_MWh_max': 4438.833180043123, 'absolute_daily_energy_error_MWh_best_seed': 1001, 'absolute_daily_energy_error_MWh_worst_seed': 1003, 'daily_energy_error_percent_of_actual_mean': 1.9399567317677282, 'daily_energy_error_percent_of_actual_std': 0.007379793382553692, 'daily_energy_error_percent_of_actual_min': 1.9302639514890154, 'daily_energy_error_percent_of_actual_max': 1.9580361538672229, 'daily_energy_error_percent_of_actual_best_seed': 1001, 'daily_energy_error_percent_of_actual_worst_seed': 1003, 'peak_hour_error_MW_mean': 238.51365244620902, 'peak_hour_error_MW_std': 2.2177927222149663, 'peak_hour_error_MW_min': 234.69269009630563, 'peak_hour_error_MW_max': 242.5620856083849, 'peak_hour_error_MW_best_seed': 1006, 'peak_hour_error_MW_worst_seed': 1009, 'peak_hour_timing_error_hours_mean': 2.3108938547486035, 'peak_hour_timing_error_hours_std': 0.06150391451172266, 'peak_hour_timing_error_hours_min': 2.2318435754189943, 'peak_hour_timing_error_hours_max': 2.388268156424581, 'peak_hour_timing_error_hours_best_seed': 1000, 'peak_hour_timing_error_hours_worst_seed': 1007, 'offpeak_MAE_mean': 234.38007777497023, 'offpeak_MAE_std': 1.3407198760559906, 'offpeak_MAE_min': 231.67977111025112, 'offpeak_MAE_max': 236.5313543903015, 'offpeak_MAE_best_seed': 1001, 'offpeak_MAE_worst_seed': 1005, 'morning_ramp_MAE_mean': 252.88597529110785, 'morning_ramp_MAE_std': 1.5377796226602596, 'morning_ramp_MAE_min': 249.89031625790048, 'morning_ramp_MAE_max': 255.07528033813983, 'morning_ramp_MAE_best_seed': 1004, 'morning_ramp_MAE_worst_seed': 1001, 'evening_peak_MAE_mean': 273.24038819824085, 'evening_peak_MAE_std': 0.9781390837757236, 'evening_peak_MAE_min': 271.4375310740135, 'evening_peak_MAE_max': 275.12251044077465, 'evening_peak_MAE_best_seed': 1001, 'evening_peak_MAE_worst_seed': 1000, 'MAE_0_6h_mean': 221.43290656772825, 'MAE_0_6h_std': 1.368687017969483, 'MAE_0_6h_min': 219.41004089772284, 'MAE_0_6h_max': 223.2289725824211, 'MAE_0_6h_best_seed': 1009, 'MAE_0_6h_worst_seed': 1005, 'MAE_0_12h_mean': 226.6506834402259, 'MAE_0_12h_std': 0.775431098592407, 'MAE_0_12h_min': 225.37681311871373, 'MAE_0_12h_max': 227.942629117419, 'MAE_0_12h_best_seed': 1003, 'MAE_0_12h_worst_seed': 1005, 'MAE_0_24h_mean': 235.62578670191016, 'MAE_0_24h_std': 0.5661174701162528, 'MAE_0_24h_min': 234.63984883706848, 'MAE_0_24h_max': 236.59956156415316, 'MAE_0_24h_best_seed': 1004, 'MAE_0_24h_worst_seed': 1005, 'MAE_24_36h_mean': 274.192051882484, 'MAE_24_36h_std': 0.8111071831557641, 'MAE_24_36h_min': 272.50403110647386, 'MAE_24_36h_max': 275.1066329184598, 'MAE_24_36h_best_seed': 1001, 'MAE_24_36h_worst_seed': 1004}"
